sigx1,sigx2,sigh1,sigh2,success_rate
2.0,2.0,1.4,2.8,0.85
2.52,2.52,1.8,3.6,0.843
3.6,3.6,1.84,3.68,0.854
1.2,1.2,1.56,3.12,0.793
0.12,0.12,1.52,3.04,0.258
3.08,3.08,1.44,2.88,0.851
2.28,2.28,1.6,3.2,0.852
2.56,2.56,1.04,2.08,0.849
0.68,0.68,1.16,2.32,0.742
1.76,1.76,1.2,2.4,0.848
0.64,0.64,1.92,3.84,0.625
3.36,3.36,1.64,3.28,0.863
1.52,1.52,1.0,2.0,0.851
1.48,1.48,1.76,3.52,0.817
3.92,3.92,1.28,2.56,0.82
2.84,2.84,1.24,2.48,0.873
1.72,1.72,1.96,3.92,0.805
0.4,0.4,1.72,3.44,0.517
0.96,0.96,1.36,2.72,0.785
2.04,2.04,1.4,2.8,0.846
1.24,1.24,1.56,3.12,0.802
3.68,3.68,1.08,2.16,0.828
0.16,0.16,1.52,3.04,0.298
3.64,3.64,1.84,3.68,0.831
0.72,0.72,1.16,2.32,0.756
2.56,2.56,1.8,3.6,0.847
3.12,3.12,1.44,2.88,0.855
2.6,2.6,1.04,2.08,0.864
2.32,2.32,1.6,3.2,0.829
0.68,0.68,1.92,3.84,0.661
1.8,1.8,1.2,2.4,0.862
3.96,3.96,1.28,2.56,0.835
3.4,3.4,1.64,3.28,0.844
1.56,1.56,1.0,2.0,0.838
1.52,1.52,1.76,3.52,0.788
1.76,1.76,1.96,3.92,0.803
2.88,2.88,1.24,2.48,0.861
1.28,1.28,1.56,3.12,0.801
3.68,3.68,1.84,3.68,0.847
3.72,3.72,1.08,2.16,0.812
0.2,0.2,1.52,3.04,0.344
0.44,0.44,1.72,3.44,0.56
2.08,2.08,1.4,2.8,0.847
1.0,1.0,1.36,2.72,0.783
0.76,0.76,1.16,2.32,0.772
2.36,2.36,1.6,3.2,0.828
2.6,2.6,1.8,3.6,0.838
3.16,3.16,1.44,2.88,0.847
2.64,2.64,1.04,2.08,0.861
0.72,0.72,1.92,3.84,0.651
1.84,1.84,1.2,2.4,0.844
1.6,1.6,1.0,2.0,0.839
4.0,4.0,1.28,2.56,0.847
1.8,1.8,1.96,3.92,0.812
3.44,3.44,1.64,3.28,0.845
2.92,2.92,1.24,2.48,0.852
0.24,0.24,1.52,3.04,0.404
1.56,1.56,1.76,3.52,0.818
2.64,2.64,1.8,3.6,0.847
3.72,3.72,1.84,3.68,0.856
0.8,0.8,1.16,2.32,0.785
1.32,1.32,1.56,3.12,0.821
0.48,0.48,1.72,3.44,0.543
3.76,3.76,1.08,2.16,0.809
2.12,2.12,1.4,2.8,0.869
3.2,3.2,1.44,2.88,0.856
1.04,1.04,1.36,2.72,0.796
2.4,2.4,1.6,3.2,0.847
2.68,2.68,1.04,2.08,0.843
0.76,0.76,1.92,3.84,0.684
1.88,1.88,1.2,2.4,0.847
1.64,1.64,1.0,2.0,0.855
2.96,2.96,1.24,2.48,0.857
1.84,1.84,1.96,3.92,0.81
3.48,3.48,1.64,3.28,0.847
0.84,0.84,1.16,2.32,0.797
0.0,0.0,1.32,2.64,0.106
3.76,3.76,1.84,3.68,0.85
2.68,2.68,1.8,3.6,0.833
0.28,0.28,1.52,3.04,0.443
1.36,1.36,1.56,3.12,0.82
0.52,0.52,1.72,3.44,0.578
1.6,1.6,1.76,3.52,0.806
3.8,3.8,1.08,2.16,0.821
1.08,1.08,1.36,2.72,0.78
2.72,2.72,1.04,2.08,0.855
3.24,3.24,1.44,2.88,0.824
2.16,2.16,1.4,2.8,0.832
2.44,2.44,1.6,3.2,0.842
0.8,0.8,1.92,3.84,0.701
1.92,1.92,1.2,2.4,0.869
1.88,1.88,1.96,3.92,0.843
0.88,0.88,1.16,2.32,0.79
1.68,1.68,1.0,2.0,0.853
3.0,3.0,1.24,2.48,0.848
3.52,3.52,1.64,3.28,0.864
0.04,0.04,1.32,2.64,0.162
0.32,0.32,1.52,3.04,0.494
2.72,2.72,1.8,3.6,0.832
3.8,3.8,1.84,3.68,0.872
0.56,0.56,1.72,3.44,0.598
3.84,3.84,1.08,2.16,0.809
1.64,1.64,1.76,3.52,0.81
2.76,2.76,1.04,2.08,0.858
1.4,1.4,1.56,3.12,0.817
1.12,1.12,1.36,2.72,0.82
2.2,2.2,1.4,2.8,0.842
3.28,3.28,1.44,2.88,0.879
2.48,2.48,1.6,3.2,0.827
1.96,1.96,1.2,2.4,0.869
0.84,0.84,1.92,3.84,0.681
1.92,1.92,1.96,3.92,0.815
0.08,0.08,1.32,2.64,0.217
3.56,3.56,1.64,3.28,0.855
0.92,0.92,1.16,2.32,0.822
2.76,2.76,1.8,3.6,0.842
3.04,3.04,1.24,2.48,0.857
0.36,0.36,1.52,3.04,0.525
1.72,1.72,1.0,2.0,0.856
3.84,3.84,1.84,3.68,0.841
1.68,1.68,1.76,3.52,0.821
2.8,2.8,1.04,2.08,0.874
3.88,3.88,1.08,2.16,0.807
0.6,0.6,1.72,3.44,0.64
2.24,2.24,1.4,2.8,0.859
1.44,1.44,1.56,3.12,0.807
1.16,1.16,1.36,2.72,0.819
3.32,3.32,1.44,2.88,0.86
2.52,2.52,1.6,3.2,0.82
2.0,2.0,1.2,2.4,0.848
0.12,0.12,1.32,2.64,0.269
0.88,0.88,1.92,3.84,0.72
1.96,1.96,1.96,3.92,0.835
3.6,3.6,1.64,3.28,0.863
2.8,2.8,1.8,3.6,0.853
0.96,0.96,1.16,2.32,0.811
3.08,3.08,1.24,2.48,0.835
0.4,0.4,1.52,3.04,0.552
1.76,1.76,1.0,2.0,0.865
0.64,0.64,1.72,3.44,0.658
3.88,3.88,1.84,3.68,0.867
2.84,2.84,1.04,2.08,0.844
1.72,1.72,1.76,3.52,0.806
2.28,2.28,1.4,2.8,0.845
3.92,3.92,1.08,2.16,0.807
1.48,1.48,1.56,3.12,0.825
1.2,1.2,1.36,2.72,0.834
3.36,3.36,1.44,2.88,0.86
2.04,2.04,1.2,2.4,0.857
2.56,2.56,1.6,3.2,0.849
0.16,0.16,1.32,2.64,0.337
0.92,0.92,1.92,3.84,0.739
3.64,3.64,1.64,3.28,0.86
2.0,2.0,1.96,3.92,0.816
1.0,1.0,1.16,2.32,0.814
2.84,2.84,1.8,3.6,0.829
1.8,1.8,1.0,2.0,0.851
3.12,3.12,1.24,2.48,0.87
0.44,0.44,1.52,3.04,0.588
0.68,0.68,1.72,3.44,0.655
3.92,3.92,1.84,3.68,0.851
1.52,1.52,1.56,3.12,0.813
2.88,2.88,1.04,2.08,0.869
3.96,3.96,1.08,2.16,0.802
1.76,1.76,1.76,3.52,0.824
2.32,2.32,1.4,2.8,0.849
3.4,3.4,1.44,2.88,0.859
1.24,1.24,1.36,2.72,0.818
2.6,2.6,1.6,3.2,0.854
2.08,2.08,1.2,2.4,0.875
0.96,0.96,1.92,3.84,0.75
0.2,0.2,1.32,2.64,0.397
3.68,3.68,1.64,3.28,0.84
2.04,2.04,1.96,3.92,0.814
1.04,1.04,1.16,2.32,0.815
1.84,1.84,1.0,2.0,0.853
0.48,0.48,1.52,3.04,0.614
2.88,2.88,1.8,3.6,0.86
3.16,3.16,1.24,2.48,0.851
1.56,1.56,1.56,3.12,0.825
0.72,0.72,1.72,3.44,0.676
3.96,3.96,1.84,3.68,0.853
1.8,1.8,1.76,3.52,0.822
4.0,4.0,1.08,2.16,0.795
2.92,2.92,1.04,2.08,0.864
1.28,1.28,1.36,2.72,0.813
2.36,2.36,1.4,2.8,0.872
3.44,3.44,1.44,2.88,0.852
2.64,2.64,1.6,3.2,0.85
2.12,2.12,1.2,2.4,0.844
1.0,1.0,1.92,3.84,0.728
0.24,0.24,1.32,2.64,0.468
3.72,3.72,1.64,3.28,0.862
1.08,1.08,1.16,2.32,0.829
2.08,2.08,1.96,3.92,0.829
0.52,0.52,1.52,3.04,0.636
2.92,2.92,1.8,3.6,0.846
1.88,1.88,1.0,2.0,0.873
3.2,3.2,1.24,2.48,0.867
0.76,0.76,1.72,3.44,0.708
3.48,3.48,1.44,2.88,0.849
1.6,1.6,1.56,3.12,0.83
2.96,2.96,1.04,2.08,0.852
1.84,1.84,1.76,3.52,0.843
0.0,0.0,1.12,2.24,0.108
2.4,2.4,1.4,2.8,0.859
4.0,4.0,1.84,3.68,0.852
1.32,1.32,1.36,2.72,0.817
2.68,2.68,1.6,3.2,0.846
2.16,2.16,1.2,2.4,0.861
1.04,1.04,1.92,3.84,0.726
3.76,3.76,1.64,3.28,0.853
0.28,0.28,1.32,2.64,0.497
2.12,2.12,1.96,3.92,0.829
0.56,0.56,1.52,3.04,0.642
1.12,1.12,1.16,2.32,0.827
2.96,2.96,1.8,3.6,0.827
1.92,1.92,1.0,2.0,0.888
0.8,0.8,1.72,3.44,0.722
3.24,3.24,1.24,2.48,0.853
1.64,1.64,1.56,3.12,0.84
2.44,2.44,1.4,2.8,0.841
1.88,1.88,1.76,3.52,0.826
3.0,3.0,1.04,2.08,0.832
0.04,0.04,1.12,2.24,0.165
3.52,3.52,1.44,2.88,0.857
0.0,0.0,1.88,3.76,0.088
2.72,2.72,1.6,3.2,0.847
1.36,1.36,1.36,2.72,0.816
2.2,2.2,1.2,2.4,0.84
1.08,1.08,1.92,3.84,0.769
3.8,3.8,1.64,3.28,0.841
0.32,0.32,1.32,2.64,0.507
0.6,0.6,1.52,3.04,0.651
2.16,2.16,1.96,3.92,0.821
1.16,1.16,1.16,2.32,0.819
2.48,2.48,1.4,2.8,0.859
3.0,3.0,1.8,3.6,0.86
3.28,3.28,1.24,2.48,0.844
1.96,1.96,1.0,2.0,0.861
3.56,3.56,1.44,2.88,0.856
1.92,1.92,1.76,3.52,0.823
0.84,0.84,1.72,3.44,0.737
1.68,1.68,1.56,3.12,0.835
2.76,2.76,1.6,3.2,0.849
0.08,0.08,1.12,2.24,0.243
3.04,3.04,1.04,2.08,0.849
0.04,0.04,1.88,3.76,0.129
1.4,1.4,1.36,2.72,0.833
2.24,2.24,1.2,2.4,0.856
1.12,1.12,1.92,3.84,0.737
0.36,0.36,1.32,2.64,0.528
2.2,2.2,1.96,3.92,0.836
3.84,3.84,1.64,3.28,0.856
1.2,1.2,1.16,2.32,0.827
0.64,0.64,1.52,3.04,0.685
3.04,3.04,1.8,3.6,0.83
2.52,2.52,1.4,2.8,0.867
3.32,3.32,1.24,2.48,0.842
0.88,0.88,1.72,3.44,0.74
2.8,2.8,1.6,3.2,0.853
2.0,2.0,1.0,2.0,0.872
1.96,1.96,1.76,3.52,0.832
3.6,3.6,1.44,2.88,0.848
1.72,1.72,1.56,3.12,0.834
0.12,0.12,1.12,2.24,0.293
3.08,3.08,1.04,2.08,0.857
1.44,1.44,1.36,2.72,0.839
0.08,0.08,1.88,3.76,0.189
2.28,2.28,1.2,2.4,0.844
0.68,0.68,1.52,3.04,0.7
1.16,1.16,1.92,3.84,0.773
0.4,0.4,1.32,2.64,0.587
2.24,2.24,1.96,3.92,0.82
0.92,0.92,1.72,3.44,0.743
1.24,1.24,1.16,2.32,0.833
3.88,3.88,1.64,3.28,0.864
2.0,2.0,1.76,3.52,0.843
3.08,3.08,1.8,3.6,0.867
2.56,2.56,1.4,2.8,0.846
3.36,3.36,1.24,2.48,0.855
2.84,2.84,1.6,3.2,0.841
3.64,3.64,1.44,2.88,0.844
1.76,1.76,1.56,3.12,0.837
2.04,2.04,1.0,2.0,0.856
0.16,0.16,1.12,2.24,0.382
1.48,1.48,1.36,2.72,0.823
3.12,3.12,1.04,2.08,0.821
0.12,0.12,1.88,3.76,0.207
2.32,2.32,1.2,2.4,0.866
2.28,2.28,1.96,3.92,0.834
1.2,1.2,1.92,3.84,0.765
0.44,0.44,1.32,2.64,0.633
0.72,0.72,1.52,3.04,0.725
0.96,0.96,1.72,3.44,0.756
1.28,1.28,1.16,2.32,0.84
3.92,3.92,1.64,3.28,0.865
2.6,2.6,1.4,2.8,0.854
2.04,2.04,1.76,3.52,0.843
3.68,3.68,1.44,2.88,0.839
3.4,3.4,1.24,2.48,0.847
2.88,2.88,1.6,3.2,0.849
1.8,1.8,1.56,3.12,0.847
3.12,3.12,1.8,3.6,0.874
2.08,2.08,1.0,2.0,0.844
0.2,0.2,1.12,2.24,0.439
1.52,1.52,1.36,2.72,0.838
3.16,3.16,1.04,2.08,0.831
0.16,0.16,1.88,3.76,0.263
2.36,2.36,1.2,2.4,0.854
2.32,2.32,1.96,3.92,0.839
1.24,1.24,1.92,3.84,0.793
0.48,0.48,1.32,2.64,0.634
0.76,0.76,1.52,3.04,0.733
1.0,1.0,1.72,3.44,0.743
1.32,1.32,1.16,2.32,0.826
3.96,3.96,1.64,3.28,0.861
2.08,2.08,1.76,3.52,0.84
2.64,2.64,1.4,2.8,0.86
3.72,3.72,1.44,2.88,0.866
3.44,3.44,1.24,2.48,0.848
2.12,2.12,1.0,2.0,0.847
3.16,3.16,1.8,3.6,0.862
2.92,2.92,1.6,3.2,0.841
1.84,1.84,1.56,3.12,0.821
1.56,1.56,1.36,2.72,0.839
0.24,0.24,1.12,2.24,0.513
0.2,0.2,1.88,3.76,0.326
3.2,3.2,1.04,2.08,0.85
2.36,2.36,1.96,3.92,0.838
2.4,2.4,1.2,2.4,0.867
1.28,1.28,1.92,3.84,0.8
0.52,0.52,1.32,2.64,0.666
0.8,0.8,1.52,3.04,0.751
1.04,1.04,1.72,3.44,0.759
2.12,2.12,1.76,3.52,0.846
3.76,3.76,1.44,2.88,0.848
1.36,1.36,1.16,2.32,0.844
4.0,4.0,1.64,3.28,0.855
2.16,2.16,1.0,2.0,0.853
2.68,2.68,1.4,2.8,0.866
3.48,3.48,1.24,2.48,0.84
3.2,3.2,1.8,3.6,0.858
2.96,2.96,1.6,3.2,0.858
1.88,1.88,1.56,3.12,0.838
1.6,1.6,1.36,2.72,0.85
0.28,0.28,1.12,2.24,0.529
2.4,2.4,1.96,3.92,0.845
0.24,0.24,1.88,3.76,0.353
3.24,3.24,1.04,2.08,0.844
1.32,1.32,1.92,3.84,0.785
2.44,2.44,1.2,2.4,0.862
0.56,0.56,1.32,2.64,0.663
0.84,0.84,1.52,3.04,0.748
3.8,3.8,1.44,2.88,0.856
1.4,1.4,1.16,2.32,0.852
1.08,1.08,1.72,3.44,0.767
3.24,3.24,1.8,3.6,0.846
2.2,2.2,1.0,2.0,0.858
2.16,2.16,1.76,3.52,0.833
2.72,2.72,1.4,2.8,0.858
0.0,0.0,1.68,3.36,0.094
3.52,3.52,1.24,2.48,0.845
3.0,3.0,1.6,3.2,0.838
1.92,1.92,1.56,3.12,0.823
1.64,1.64,1.36,2.72,0.83
0.32,0.32,1.12,2.24,0.593
2.44,2.44,1.96,3.92,0.846
3.28,3.28,1.04,2.08,0.851
0.28,0.28,1.88,3.76,0.409
1.36,1.36,1.92,3.84,0.772
2.48,2.48,1.2,2.4,0.861
0.6,0.6,1.32,2.64,0.7
3.84,3.84,1.44,2.88,0.843
0.88,0.88,1.52,3.04,0.754
2.24,2.24,1.0,2.0,0.861
1.12,1.12,1.72,3.44,0.76
1.44,1.44,1.16,2.32,0.81
3.56,3.56,1.24,2.48,0.841
3.28,3.28,1.8,3.6,0.856
2.2,2.2,1.76,3.52,0.834
0.04,0.04,1.68,3.36,0.139
2.76,2.76,1.4,2.8,0.854
1.96,1.96,1.56,3.12,0.841
1.68,1.68,1.36,2.72,0.833
3.04,3.04,1.6,3.2,0.866
0.36,0.36,1.12,2.24,0.643
2.48,2.48,1.96,3.92,0.851
3.32,3.32,1.04,2.08,0.816
1.4,1.4,1.92,3.84,0.805
0.32,0.32,1.88,3.76,0.443
2.52,2.52,1.2,2.4,0.85
0.64,0.64,1.32,2.64,0.71
0.92,0.92,1.52,3.04,0.769
3.88,3.88,1.44,2.88,0.836
1.48,1.48,1.16,2.32,0.84
1.16,1.16,1.72,3.44,0.78
2.28,2.28,1.0,2.0,0.856
2.8,2.8,1.4,2.8,0.853
3.32,3.32,1.8,3.6,0.862
0.08,0.08,1.68,3.36,0.204
3.6,3.6,1.24,2.48,0.855
2.24,2.24,1.76,3.52,0.821
2.0,2.0,1.56,3.12,0.821
3.08,3.08,1.6,3.2,0.846
1.72,1.72,1.36,2.72,0.842
0.4,0.4,1.12,2.24,0.639
2.52,2.52,1.96,3.92,0.826
3.36,3.36,1.04,2.08,0.85
1.44,1.44,1.92,3.84,0.792
0.96,0.96,1.52,3.04,0.778
0.36,0.36,1.88,3.76,0.479
3.92,3.92,1.44,2.88,0.843
2.56,2.56,1.2,2.4,0.856
0.68,0.68,1.32,2.64,0.729
1.52,1.52,1.16,2.32,0.851
1.2,1.2,1.72,3.44,0.78
2.84,2.84,1.4,2.8,0.867
2.32,2.32,1.0,2.0,0.857
3.36,3.36,1.8,3.6,0.85
2.28,2.28,1.76,3.52,0.843
0.12,0.12,1.68,3.36,0.237
3.64,3.64,1.24,2.48,0.84
2.04,2.04,1.56,3.12,0.842
3.12,3.12,1.6,3.2,0.851
1.76,1.76,1.36,2.72,0.844
3.4,3.4,1.04,2.08,0.841
0.44,0.44,1.12,2.24,0.652
2.56,2.56,1.96,3.92,0.863
1.48,1.48,1.92,3.84,0.802
0.4,0.4,1.88,3.76,0.48
3.96,3.96,1.44,2.88,0.849
1.0,1.0,1.52,3.04,0.76
2.6,2.6,1.2,2.4,0.848
0.72,0.72,1.32,2.64,0.747
1.56,1.56,1.16,2.32,0.835
2.88,2.88,1.4,2.8,0.859
1.24,1.24,1.72,3.44,0.776
2.08,2.08,1.56,3.12,0.842
2.32,2.32,1.76,3.52,0.841
2.36,2.36,1.0,2.0,0.867
0.16,0.16,1.68,3.36,0.281
3.68,3.68,1.24,2.48,0.862
3.4,3.4,1.8,3.6,0.864
3.44,3.44,1.04,2.08,0.821
1.8,1.8,1.36,2.72,0.831
3.16,3.16,1.6,3.2,0.847
0.48,0.48,1.12,2.24,0.688
1.52,1.52,1.92,3.84,0.789
2.6,2.6,1.96,3.92,0.811
1.04,1.04,1.52,3.04,0.781
4.0,4.0,1.44,2.88,0.843
0.44,0.44,1.88,3.76,0.519
0.76,0.76,1.32,2.64,0.754
2.64,2.64,1.2,2.4,0.858
1.6,1.6,1.16,2.32,0.847
3.72,3.72,1.24,2.48,0.852
2.92,2.92,1.4,2.8,0.84
3.44,3.44,1.8,3.6,0.85
2.36,2.36,1.76,3.52,0.874
2.12,2.12,1.56,3.12,0.828
1.28,1.28,1.72,3.44,0.798
2.4,2.4,1.0,2.0,0.871
0.2,0.2,1.68,3.36,0.325
1.84,1.84,1.36,2.72,0.815
3.2,3.2,1.6,3.2,0.844
3.48,3.48,1.04,2.08,0.829
1.56,1.56,1.92,3.84,0.803
0.52,0.52,1.12,2.24,0.7
2.64,2.64,1.96,3.92,0.844
1.08,1.08,1.52,3.04,0.777
0.0,0.0,1.48,2.96,0.095
3.76,3.76,1.24,2.48,0.817
0.8,0.8,1.32,2.64,0.744
0.48,0.48,1.88,3.76,0.528
2.68,2.68,1.2,2.4,0.855
1.64,1.64,1.16,2.32,0.859
2.96,2.96,1.4,2.8,0.849
2.4,2.4,1.76,3.52,0.845
3.48,3.48,1.8,3.6,0.865
1.32,1.32,1.72,3.44,0.806
2.16,2.16,1.56,3.12,0.851
2.44,2.44,1.0,2.0,0.843
0.24,0.24,1.68,3.36,0.382
1.88,1.88,1.36,2.72,0.861
3.24,3.24,1.6,3.2,0.854
3.52,3.52,1.04,2.08,0.84
1.12,1.12,1.52,3.04,0.779
1.6,1.6,1.92,3.84,0.788
2.68,2.68,1.96,3.92,0.809
0.56,0.56,1.12,2.24,0.75
0.04,0.04,1.48,2.96,0.149
0.84,0.84,1.32,2.64,0.767
3.8,3.8,1.24,2.48,0.821
0.52,0.52,1.88,3.76,0.581
2.72,2.72,1.2,2.4,0.858
1.68,1.68,1.16,2.32,0.845
2.2,2.2,1.56,3.12,0.856
3.0,3.0,1.4,2.8,0.844
2.48,2.48,1.0,2.0,0.854
2.44,2.44,1.76,3.52,0.835
1.36,1.36,1.72,3.44,0.777
3.52,3.52,1.8,3.6,0.853
1.92,1.92,1.36,2.72,0.841
0.28,0.28,1.68,3.36,0.416
3.56,3.56,1.04,2.08,0.809
3.28,3.28,1.6,3.2,0.851
1.16,1.16,1.52,3.04,0.799
1.64,1.64,1.92,3.84,0.817
2.72,2.72,1.96,3.92,0.862
0.6,0.6,1.12,2.24,0.728
0.88,0.88,1.32,2.64,0.769
0.08,0.08,1.48,2.96,0.187
0.56,0.56,1.88,3.76,0.566
3.84,3.84,1.24,2.48,0.827
2.76,2.76,1.2,2.4,0.838
1.72,1.72,1.16,2.32,0.861
2.24,2.24,1.56,3.12,0.827
3.04,3.04,1.4,2.8,0.842
1.4,1.4,1.72,3.44,0.831
2.52,2.52,1.0,2.0,0.866
2.48,2.48,1.76,3.52,0.821
3.56,3.56,1.8,3.6,0.836
1.96,1.96,1.36,2.72,0.847
3.6,3.6,1.04,2.08,0.825
3.32,3.32,1.6,3.2,0.835
0.32,0.32,1.68,3.36,0.463
1.2,1.2,1.52,3.04,0.788
1.68,1.68,1.92,3.84,0.793
2.76,2.76,1.96,3.92,0.852
0.92,0.92,1.32,2.64,0.777
0.64,0.64,1.12,2.24,0.737
0.12,0.12,1.48,2.96,0.252
0.6,0.6,1.88,3.76,0.621
2.28,2.28,1.56,3.12,0.851
3.88,3.88,1.24,2.48,0.847
1.76,1.76,1.16,2.32,0.854
2.8,2.8,1.2,2.4,0.848
3.08,3.08,1.4,2.8,0.852
1.44,1.44,1.72,3.44,0.806
2.56,2.56,1.0,2.0,0.864
3.6,3.6,1.8,3.6,0.863
2.52,2.52,1.76,3.52,0.845
3.36,3.36,1.6,3.2,0.86
2.0,2.0,1.36,2.72,0.834
3.64,3.64,1.04,2.08,0.835
1.24,1.24,1.52,3.04,0.828
0.36,0.36,1.68,3.36,0.508
1.72,1.72,1.92,3.84,0.8
2.8,2.8,1.96,3.92,0.836
0.68,0.68,1.12,2.24,0.74
0.96,0.96,1.32,2.64,0.792
0.16,0.16,1.48,2.96,0.329
0.64,0.64,1.88,3.76,0.616
2.32,2.32,1.56,3.12,0.876
1.48,1.48,1.72,3.44,0.806
1.8,1.8,1.16,2.32,0.838
2.84,2.84,1.2,2.4,0.866
3.12,3.12,1.4,2.8,0.859
3.92,3.92,1.24,2.48,0.84
3.64,3.64,1.8,3.6,0.843
2.6,2.6,1.0,2.0,0.87
2.56,2.56,1.76,3.52,0.853
2.04,2.04,1.36,2.72,0.847
3.4,3.4,1.6,3.2,0.867
0.4,0.4,1.68,3.36,0.524
1.28,1.28,1.52,3.04,0.806
3.68,3.68,1.04,2.08,0.807
1.76,1.76,1.92,3.84,0.832
2.84,2.84,1.96,3.92,0.848
0.72,0.72,1.12,2.24,0.777
0.2,0.2,1.48,2.96,0.398
1.0,1.0,1.32,2.64,0.805
0.68,0.68,1.88,3.76,0.649
2.88,2.88,1.2,2.4,0.851
3.16,3.16,1.4,2.8,0.861
2.36,2.36,1.56,3.12,0.842
1.52,1.52,1.72,3.44,0.794
3.96,3.96,1.24,2.48,0.843
3.68,3.68,1.8,3.6,0.85
2.64,2.64,1.0,2.0,0.851
1.84,1.84,1.16,2.32,0.855
2.6,2.6,1.76,3.52,0.85
2.08,2.08,1.36,2.72,0.84
3.44,3.44,1.6,3.2,0.846
1.32,1.32,1.52,3.04,0.807
3.72,3.72,1.04,2.08,0.815
0.44,0.44,1.68,3.36,0.544
1.8,1.8,1.92,3.84,0.813
2.88,2.88,1.96,3.92,0.84
0.76,0.76,1.12,2.24,0.761
0.24,0.24,1.48,2.96,0.436
1.04,1.04,1.32,2.64,0.806
0.72,0.72,1.88,3.76,0.66
3.2,3.2,1.4,2.8,0.833
4.0,4.0,1.24,2.48,0.843
2.4,2.4,1.56,3.12,0.847
3.72,3.72,1.8,3.6,0.852
2.92,2.92,1.2,2.4,0.858
2.68,2.68,1.0,2.0,0.875
1.56,1.56,1.72,3.44,0.817
1.88,1.88,1.16,2.32,0.839
2.64,2.64,1.76,3.52,0.844
2.12,2.12,1.36,2.72,0.857
1.36,1.36,1.52,3.04,0.826
3.48,3.48,1.6,3.2,0.855
3.76,3.76,1.04,2.08,0.812
0.48,0.48,1.68,3.36,0.596
1.84,1.84,1.92,3.84,0.814
2.92,2.92,1.96,3.92,0.828
0.8,0.8,1.12,2.24,0.787
0.28,0.28,1.48,2.96,0.481
1.08,1.08,1.32,2.64,0.825
0.76,0.76,1.88,3.76,0.677
3.24,3.24,1.4,2.8,0.845
2.44,2.44,1.56,3.12,0.836
0.0,0.0,1.28,2.56,0.115
3.76,3.76,1.8,3.6,0.861
2.96,2.96,1.2,2.4,0.826
2.72,2.72,1.0,2.0,0.861
1.92,1.92,1.16,2.32,0.847
1.6,1.6,1.72,3.44,0.81
2.68,2.68,1.76,3.52,0.852
2.16,2.16,1.36,2.72,0.851
1.4,1.4,1.52,3.04,0.826
3.8,3.8,1.04,2.08,0.804
3.52,3.52,1.6,3.2,0.862
0.52,0.52,1.68,3.36,0.623
1.88,1.88,1.92,3.84,0.816
2.96,2.96,1.96,3.92,0.859
0.32,0.32,1.48,2.96,0.5
0.84,0.84,1.12,2.24,0.812
1.12,1.12,1.32,2.64,0.824
2.48,2.48,1.56,3.12,0.852
0.8,0.8,1.88,3.76,0.665
3.28,3.28,1.4,2.8,0.86
3.8,3.8,1.8,3.6,0.856
0.04,0.04,1.28,2.56,0.139
1.64,1.64,1.72,3.44,0.813
3.0,3.0,1.2,2.4,0.877
1.96,1.96,1.16,2.32,0.864
2.76,2.76,1.0,2.0,0.842
2.72,2.72,1.76,3.52,0.856
1.44,1.44,1.52,3.04,0.81
2.2,2.2,1.36,2.72,0.873
3.56,3.56,1.6,3.2,0.839
0.56,0.56,1.68,3.36,0.6
3.84,3.84,1.04,2.08,0.806
3.0,3.0,1.96,3.92,0.831
1.92,1.92,1.92,3.84,0.836
0.36,0.36,1.48,2.96,0.528
1.16,1.16,1.32,2.64,0.809
0.88,0.88,1.12,2.24,0.813
0.84,0.84,1.88,3.76,0.685
3.32,3.32,1.4,2.8,0.84
3.84,3.84,1.8,3.6,0.853
2.52,2.52,1.56,3.12,0.847
3.04,3.04,1.2,2.4,0.846
2.8,2.8,1.0,2.0,0.871
2.0,2.0,1.16,2.32,0.856
1.68,1.68,1.72,3.44,0.845
0.08,0.08,1.28,2.56,0.233
2.76,2.76,1.76,3.52,0.871
1.48,1.48,1.52,3.04,0.83
2.24,2.24,1.36,2.72,0.854
3.6,3.6,1.6,3.2,0.858
3.88,3.88,1.04,2.08,0.809
0.6,0.6,1.68,3.36,0.644
0.4,0.4,1.48,2.96,0.525
3.04,3.04,1.96,3.92,0.818
1.96,1.96,1.92,3.84,0.834
1.2,1.2,1.32,2.64,0.822
0.92,0.92,1.12,2.24,0.803
2.56,2.56,1.56,3.12,0.849
3.88,3.88,1.8,3.6,0.851
0.88,0.88,1.88,3.76,0.717
3.36,3.36,1.4,2.8,0.831
2.84,2.84,1.0,2.0,0.865
3.08,3.08,1.2,2.4,0.86
2.04,2.04,1.16,2.32,0.851
0.12,0.12,1.28,2.56,0.288
1.72,1.72,1.72,3.44,0.826
1.52,1.52,1.52,3.04,0.812
2.8,2.8,1.76,3.52,0.853
2.28,2.28,1.36,2.72,0.858
3.64,3.64,1.6,3.2,0.854
0.64,0.64,1.68,3.36,0.682
3.92,3.92,1.04,2.08,0.796
0.44,0.44,1.48,2.96,0.59
3.08,3.08,1.96,3.92,0.838
2.0,2.0,1.92,3.84,0.819
1.24,1.24,1.32,2.64,0.82
0.96,0.96,1.12,2.24,0.811
2.6,2.6,1.56,3.12,0.865
3.92,3.92,1.8,3.6,0.847
3.4,3.4,1.4,2.8,0.862
0.92,0.92,1.88,3.76,0.735
1.76,1.76,1.72,3.44,0.836
