,sigh,sigx,success_rate
3333,1.32,0.0,0.084
3334,1.32,0.04,0.377
3335,1.32,0.08,0.422
3336,1.32,0.12,0.515
3337,1.32,0.16,0.557
3338,1.32,0.2,0.587
3339,1.32,0.24,0.606
3340,1.32,0.28,0.614
3341,1.32,0.32,0.646
3342,1.32,0.36,0.657
3343,1.32,0.4,0.672
3344,1.32,0.44,0.679
3345,1.32,0.48,0.664
3346,1.32,0.52,0.681
3347,1.32,0.56,0.68
3348,1.32,0.6,0.687
3349,1.32,0.64,0.694
3350,1.32,0.68,0.727
3351,1.32,0.72,0.691
3352,1.32,0.76,0.718
3353,1.32,0.8,0.748
3354,1.32,0.84,0.702
3355,1.32,0.88,0.727
3356,1.32,0.92,0.749
3357,1.32,0.96,0.765
3358,1.32,1.0,0.753
3359,1.32,1.04,0.733
3360,1.32,1.08,0.749
3361,1.32,1.12,0.776
3362,1.32,1.16,0.761
3363,1.32,1.2,0.757
3364,1.32,1.24,0.766
3365,1.32,1.28,0.803
3366,1.32,1.32,0.768
3367,1.32,1.36,0.797
3368,1.32,1.4,0.8
3369,1.32,1.44,0.797
3370,1.32,1.48,0.808
3371,1.32,1.52,0.797
3372,1.32,1.56,0.827
3373,1.32,1.6,0.779
3374,1.32,1.64,0.78
3375,1.32,1.68,0.796
3376,1.32,1.72,0.802
3377,1.32,1.76,0.778
3378,1.32,1.8,0.812
3379,1.32,1.84,0.804
3380,1.32,1.88,0.796
3381,1.32,1.92,0.789
3382,1.32,1.96,0.793
3383,1.32,2.0,0.788
3384,1.32,2.04,0.805
3385,1.32,2.08,0.781
3386,1.32,2.12,0.793
3387,1.32,2.16,0.774
3388,1.32,2.2,0.792
3389,1.32,2.24,0.789
3390,1.32,2.28,0.783
3391,1.32,2.32,0.783
3392,1.32,2.36,0.793
3393,1.32,2.4,0.79
3394,1.32,2.44,0.787
3395,1.32,2.48,0.796
3396,1.32,2.52,0.765
3397,1.32,2.56,0.81
3398,1.32,2.6,0.768
3399,1.32,2.64,0.79
3400,1.32,2.68,0.787
3401,1.32,2.72,0.803
3402,1.32,2.76,0.832
3403,1.32,2.8,0.817
3404,1.32,2.84,0.826
3405,1.32,2.88,0.804
3406,1.32,2.92,0.816
3407,1.32,2.96,0.819
3408,1.32,3.0,0.822
3409,1.32,3.04,0.827
3410,1.32,3.08,0.811
3411,1.32,3.12,0.814
3412,1.32,3.16,0.821
3413,1.32,3.2,0.818
3414,1.32,3.24,0.822
3415,1.32,3.28,0.819
3416,1.32,3.32,0.812
3417,1.32,3.36,0.818
3418,1.32,3.4,0.831
3419,1.32,3.44,0.81
3420,1.32,3.48,0.829
3421,1.32,3.52,0.807
3422,1.32,3.56,0.821
3423,1.32,3.6,0.837
3424,1.32,3.64,0.822
3425,1.32,3.68,0.818
3426,1.32,3.72,0.801
3427,1.32,3.76,0.829
3428,1.32,3.8,0.796
3429,1.32,3.84,0.795
3430,1.32,3.88,0.815
3431,1.32,3.92,0.774
3432,1.32,3.96,0.79
3433,1.32,4.0,0.793
3434,1.36,0.0,0.105
3435,1.36,0.04,0.356
3436,1.36,0.08,0.428
3437,1.36,0.12,0.497
3438,1.36,0.16,0.546
3439,1.36,0.2,0.58
3440,1.36,0.24,0.609
3441,1.36,0.28,0.628
3442,1.36,0.32,0.608
3443,1.36,0.36,0.661
3444,1.36,0.4,0.676
3445,1.36,0.44,0.684
3446,1.36,0.48,0.693
3447,1.36,0.52,0.671
3448,1.36,0.56,0.686
3449,1.36,0.6,0.669
3450,1.36,0.64,0.704
3451,1.36,0.68,0.685
3452,1.36,0.72,0.702
3453,1.36,0.76,0.725
3454,1.36,0.8,0.711
3455,1.36,0.84,0.723
3456,1.36,0.88,0.718
3457,1.36,0.92,0.736
3458,1.36,0.96,0.74
3459,1.36,1.0,0.762
3460,1.36,1.04,0.754
3461,1.36,1.08,0.762
3462,1.36,1.12,0.746
3463,1.36,1.16,0.735
3464,1.36,1.2,0.785
3465,1.36,1.24,0.792
3466,1.36,1.28,0.769
3467,1.36,1.32,0.783
3468,1.36,1.36,0.795
3469,1.36,1.4,0.79
3470,1.36,1.44,0.786
3471,1.36,1.48,0.803
3472,1.36,1.52,0.787
3473,1.36,1.56,0.794
3474,1.36,1.6,0.791
3475,1.36,1.64,0.801
3476,1.36,1.68,0.795
3477,1.36,1.72,0.785
3478,1.36,1.76,0.798
3479,1.36,1.8,0.796
3480,1.36,1.84,0.821
3481,1.36,1.88,0.787
3482,1.36,1.92,0.786
3483,1.36,1.96,0.79
3484,1.36,2.0,0.774
3485,1.36,2.04,0.799
3486,1.36,2.08,0.785
3487,1.36,2.12,0.788
3488,1.36,2.16,0.8
3489,1.36,2.2,0.8
3490,1.36,2.24,0.779
3491,1.36,2.28,0.796
3492,1.36,2.32,0.788
3493,1.36,2.36,0.792
3494,1.36,2.4,0.78
3495,1.36,2.44,0.786
3496,1.36,2.48,0.78
3497,1.36,2.52,0.795
3498,1.36,2.56,0.799
3499,1.36,2.6,0.79
3500,1.36,2.64,0.792
3501,1.36,2.68,0.789
3502,1.36,2.72,0.803
3503,1.36,2.76,0.761
3504,1.36,2.8,0.794
3505,1.36,2.84,0.83
3506,1.36,2.88,0.808
3507,1.36,2.92,0.82
3508,1.36,2.96,0.804
3509,1.36,3.0,0.819
3510,1.36,3.04,0.815
3511,1.36,3.08,0.805
3512,1.36,3.12,0.799
3513,1.36,3.16,0.822
3514,1.36,3.2,0.822
3515,1.36,3.24,0.805
3516,1.36,3.28,0.816
3517,1.36,3.32,0.809
3518,1.36,3.36,0.829
3519,1.36,3.4,0.83
3520,1.36,3.44,0.816
3521,1.36,3.48,0.793
3522,1.36,3.52,0.819
3523,1.36,3.56,0.807
3524,1.36,3.6,0.823
3525,1.36,3.64,0.814
3526,1.36,3.68,0.813
3527,1.36,3.72,0.829
3528,1.36,3.76,0.816
3529,1.36,3.8,0.806
3530,1.36,3.84,0.792
3531,1.36,3.88,0.809
3532,1.36,3.92,0.785
3533,1.36,3.96,0.818
3534,1.36,4.0,0.781
3535,1.4,0.0,0.096
3536,1.4,0.04,0.368
3537,1.4,0.08,0.453
3538,1.4,0.12,0.485
3539,1.4,0.16,0.533
3540,1.4,0.2,0.571
3541,1.4,0.24,0.589
3542,1.4,0.28,0.623
3543,1.4,0.32,0.632
3544,1.4,0.36,0.657
3545,1.4,0.4,0.663
3546,1.4,0.44,0.672
3547,1.4,0.48,0.685
3548,1.4,0.52,0.665
3549,1.4,0.56,0.68
3550,1.4,0.6,0.708
3551,1.4,0.64,0.717
3552,1.4,0.68,0.697
3553,1.4,0.72,0.735
3554,1.4,0.76,0.73
3555,1.4,0.8,0.728
3556,1.4,0.84,0.741
3557,1.4,0.88,0.71
3558,1.4,0.92,0.748
3559,1.4,0.96,0.717
3560,1.4,1.0,0.752
3561,1.4,1.04,0.757
3562,1.4,1.08,0.744
3563,1.4,1.12,0.749
3564,1.4,1.16,0.767
3565,1.4,1.2,0.757
3566,1.4,1.24,0.768
3567,1.4,1.28,0.745
3568,1.4,1.32,0.794
3569,1.4,1.36,0.765
3570,1.4,1.4,0.792
3571,1.4,1.44,0.805
3572,1.4,1.48,0.784
3573,1.4,1.52,0.803
3574,1.4,1.56,0.787
3575,1.4,1.6,0.796
3576,1.4,1.64,0.793
3577,1.4,1.68,0.788
3578,1.4,1.72,0.804
3579,1.4,1.76,0.8
3580,1.4,1.8,0.794
3581,1.4,1.84,0.798
3582,1.4,1.88,0.794
3583,1.4,1.92,0.783
3584,1.4,1.96,0.801
3585,1.4,2.0,0.798
3586,1.4,2.04,0.797
3587,1.4,2.08,0.794
3588,1.4,2.12,0.803
3589,1.4,2.16,0.787
3590,1.4,2.2,0.775
3591,1.4,2.24,0.803
3592,1.4,2.28,0.776
3593,1.4,2.32,0.789
3594,1.4,2.36,0.789
3595,1.4,2.4,0.8
3596,1.4,2.44,0.81
3597,1.4,2.48,0.791
3598,1.4,2.52,0.795
3599,1.4,2.56,0.8
3600,1.4,2.6,0.776
3601,1.4,2.64,0.779
3602,1.4,2.68,0.807
3603,1.4,2.72,0.803
3604,1.4,2.76,0.816
3605,1.4,2.8,0.797
3606,1.4,2.84,0.818
3607,1.4,2.88,0.792
3608,1.4,2.92,0.801
3609,1.4,2.96,0.813
3610,1.4,3.0,0.81
3611,1.4,3.04,0.811
3612,1.4,3.08,0.844
3613,1.4,3.12,0.828
3614,1.4,3.16,0.821
3615,1.4,3.2,0.824
3616,1.4,3.24,0.821
3617,1.4,3.28,0.82
3618,1.4,3.32,0.811
3619,1.4,3.36,0.81
3620,1.4,3.4,0.832
3621,1.4,3.44,0.823
3622,1.4,3.48,0.822
3623,1.4,3.52,0.813
3624,1.4,3.56,0.834
3625,1.4,3.6,0.828
3626,1.4,3.64,0.832
3627,1.4,3.68,0.823
3628,1.4,3.72,0.806
3629,1.4,3.76,0.832
3630,1.4,3.8,0.818
3631,1.4,3.84,0.817
3632,1.4,3.88,0.821
3633,1.4,3.92,0.784
3634,1.4,3.96,0.794
3635,1.4,4.0,0.813
3636,1.44,0.0,0.085
3637,1.44,0.04,0.38
3638,1.44,0.08,0.414
3639,1.44,0.12,0.543
3640,1.44,0.16,0.545
3641,1.44,0.2,0.574
3642,1.44,0.24,0.599
3643,1.44,0.28,0.594
3644,1.44,0.32,0.634
3645,1.44,0.36,0.639
3646,1.44,0.4,0.649
3647,1.44,0.44,0.649
3648,1.44,0.48,0.695
3649,1.44,0.52,0.688
3650,1.44,0.56,0.692
3651,1.44,0.6,0.702
3652,1.44,0.64,0.675
3653,1.44,0.68,0.702
3654,1.44,0.72,0.697
3655,1.44,0.76,0.749
3656,1.44,0.8,0.729
3657,1.44,0.84,0.709
3658,1.44,0.88,0.721
3659,1.44,0.92,0.733
3660,1.44,0.96,0.75
3661,1.44,1.0,0.721
3662,1.44,1.04,0.733
3663,1.44,1.08,0.734
3664,1.44,1.12,0.744
3665,1.44,1.16,0.759
3666,1.44,1.2,0.77
3667,1.44,1.24,0.76
3668,1.44,1.28,0.764
3669,1.44,1.32,0.777
3670,1.44,1.36,0.804
3671,1.44,1.4,0.784
3672,1.44,1.44,0.782
3673,1.44,1.48,0.785
3674,1.44,1.52,0.794
3675,1.44,1.56,0.811
3676,1.44,1.6,0.791
3677,1.44,1.64,0.798
3678,1.44,1.68,0.799
3679,1.44,1.72,0.779
3680,1.44,1.76,0.803
3681,1.44,1.8,0.785
3682,1.44,1.84,0.806
3683,1.44,1.88,0.781
3684,1.44,1.92,0.804
3685,1.44,1.96,0.753
3686,1.44,2.0,0.789
3687,1.44,2.04,0.783
3688,1.44,2.08,0.793
3689,1.44,2.12,0.826
3690,1.44,2.16,0.792
3691,1.44,2.2,0.795
3692,1.44,2.24,0.767
3693,1.44,2.28,0.807
3694,1.44,2.32,0.784
3695,1.44,2.36,0.801
3696,1.44,2.4,0.787
3697,1.44,2.44,0.775
3698,1.44,2.48,0.773
3699,1.44,2.52,0.773
3700,1.44,2.56,0.79
3701,1.44,2.6,0.755
3702,1.44,2.64,0.774
3703,1.44,2.68,0.777
3704,1.44,2.72,0.787
3705,1.44,2.76,0.795
3706,1.44,2.8,0.794
3707,1.44,2.84,0.793
3708,1.44,2.88,0.798
3709,1.44,2.92,0.787
3710,1.44,2.96,0.817
3711,1.44,3.0,0.808
3712,1.44,3.04,0.82
3713,1.44,3.08,0.824
3714,1.44,3.12,0.817
3715,1.44,3.16,0.828
3716,1.44,3.2,0.801
3717,1.44,3.24,0.825
3718,1.44,3.28,0.798
3719,1.44,3.32,0.825
3720,1.44,3.36,0.811
3721,1.44,3.4,0.843
3722,1.44,3.44,0.834
3723,1.44,3.48,0.836
3724,1.44,3.52,0.818
3725,1.44,3.56,0.822
3726,1.44,3.6,0.824
3727,1.44,3.64,0.817
3728,1.44,3.68,0.823
3729,1.44,3.72,0.809
3730,1.44,3.76,0.845
3731,1.44,3.8,0.812
3732,1.44,3.84,0.805
3733,1.44,3.88,0.851
3734,1.44,3.92,0.81
3735,1.44,3.96,0.816
3736,1.44,4.0,0.809
3737,1.48,0.0,0.109
3738,1.48,0.04,0.334
3739,1.48,0.08,0.436
3740,1.48,0.12,0.5
3741,1.48,0.16,0.51
3742,1.48,0.2,0.571
3743,1.48,0.24,0.568
3744,1.48,0.28,0.598
3745,1.48,0.32,0.61
3746,1.48,0.36,0.616
3747,1.48,0.4,0.642
3748,1.48,0.44,0.676
3749,1.48,0.48,0.689
3750,1.48,0.52,0.695
3751,1.48,0.56,0.7
3752,1.48,0.6,0.702
3753,1.48,0.64,0.715
3754,1.48,0.68,0.715
3755,1.48,0.72,0.697
3756,1.48,0.76,0.708
3757,1.48,0.8,0.735
3758,1.48,0.84,0.733
3759,1.48,0.88,0.761
3760,1.48,0.92,0.742
3761,1.48,0.96,0.735
3762,1.48,1.0,0.735
3763,1.48,1.04,0.74
3764,1.48,1.08,0.74
3765,1.48,1.12,0.736
3766,1.48,1.16,0.762
3767,1.48,1.2,0.75
3768,1.48,1.24,0.779
3769,1.48,1.28,0.776
3770,1.48,1.32,0.771
3771,1.48,1.36,0.784
3772,1.48,1.4,0.783
3773,1.48,1.44,0.795
3774,1.48,1.48,0.792
3775,1.48,1.52,0.793
3776,1.48,1.56,0.792
3777,1.48,1.6,0.821
3778,1.48,1.64,0.811
3779,1.48,1.68,0.796
3780,1.48,1.72,0.813
3781,1.48,1.76,0.804
3782,1.48,1.8,0.818
3783,1.48,1.84,0.826
3784,1.48,1.88,0.813
3785,1.48,1.92,0.81
3786,1.48,1.96,0.772
3787,1.48,2.0,0.779
3788,1.48,2.04,0.802
3789,1.48,2.08,0.813
3790,1.48,2.12,0.809
3791,1.48,2.16,0.797
3792,1.48,2.2,0.78
3793,1.48,2.24,0.807
3794,1.48,2.28,0.796
3795,1.48,2.32,0.797
3796,1.48,2.36,0.784
3797,1.48,2.4,0.797
3798,1.48,2.44,0.787
3799,1.48,2.48,0.796
3800,1.48,2.52,0.812
3801,1.48,2.56,0.787
3802,1.48,2.6,0.802
3803,1.48,2.64,0.789
3804,1.48,2.68,0.8
3805,1.48,2.72,0.802
3806,1.48,2.76,0.801
3807,1.48,2.8,0.807
3808,1.48,2.84,0.775
3809,1.48,2.88,0.798
3810,1.48,2.92,0.806
3811,1.48,2.96,0.808
3812,1.48,3.0,0.794
3813,1.48,3.04,0.789
3814,1.48,3.08,0.806
3815,1.48,3.12,0.816
3816,1.48,3.16,0.815
3817,1.48,3.2,0.82
3818,1.48,3.24,0.835
3819,1.48,3.28,0.817
3820,1.48,3.32,0.816
3821,1.48,3.36,0.838
3822,1.48,3.4,0.835
3823,1.48,3.44,0.844
3824,1.48,3.48,0.829
3825,1.48,3.52,0.819
3826,1.48,3.56,0.811
3827,1.48,3.6,0.832
3828,1.48,3.64,0.831
3829,1.48,3.68,0.803
3830,1.48,3.72,0.82
3831,1.48,3.76,0.817
3832,1.48,3.8,0.818
3833,1.48,3.84,0.823
3834,1.48,3.88,0.825
3835,1.48,3.92,0.801
3836,1.48,3.96,0.819
3837,1.48,4.0,0.821
3838,1.52,0.0,0.103
3839,1.52,0.04,0.388
3840,1.52,0.08,0.434
3841,1.52,0.12,0.467
3842,1.52,0.16,0.525
3843,1.52,0.2,0.561
3844,1.52,0.24,0.611
3845,1.52,0.28,0.608
3846,1.52,0.32,0.631
3847,1.52,0.36,0.65
3848,1.52,0.4,0.643
3849,1.52,0.44,0.676
3850,1.52,0.48,0.696
3851,1.52,0.52,0.696
3852,1.52,0.56,0.675
3853,1.52,0.6,0.711
3854,1.52,0.64,0.713
3855,1.52,0.68,0.725
3856,1.52,0.72,0.701
3857,1.52,0.76,0.709
3858,1.52,0.8,0.699
3859,1.52,0.84,0.727
3860,1.52,0.88,0.703
3861,1.52,0.92,0.729
3862,1.52,0.96,0.753
3863,1.52,1.0,0.735
3864,1.52,1.04,0.76
3865,1.52,1.08,0.75
3866,1.52,1.12,0.725
3867,1.52,1.16,0.74
3868,1.52,1.2,0.749
3869,1.52,1.24,0.788
3870,1.52,1.28,0.752
3871,1.52,1.32,0.761
3872,1.52,1.36,0.774
3873,1.52,1.4,0.798
3874,1.52,1.44,0.773
3875,1.52,1.48,0.783
3876,1.52,1.52,0.779
3877,1.52,1.56,0.799
3878,1.52,1.6,0.795
3879,1.52,1.64,0.793
3880,1.52,1.68,0.799
3881,1.52,1.72,0.84
3882,1.52,1.76,0.807
3883,1.52,1.8,0.805
3884,1.52,1.84,0.816
3885,1.52,1.88,0.822
3886,1.52,1.92,0.815
3887,1.52,1.96,0.803
3888,1.52,2.0,0.794
3889,1.52,2.04,0.784
3890,1.52,2.08,0.803
3891,1.52,2.12,0.788
3892,1.52,2.16,0.791
3893,1.52,2.2,0.806
3894,1.52,2.24,0.774
3895,1.52,2.28,0.797
3896,1.52,2.32,0.798
3897,1.52,2.36,0.802
3898,1.52,2.4,0.785
3899,1.52,2.44,0.772
3900,1.52,2.48,0.806
3901,1.52,2.52,0.809
3902,1.52,2.56,0.793
3903,1.52,2.6,0.805
3904,1.52,2.64,0.776
3905,1.52,2.68,0.84
3906,1.52,2.72,0.815
3907,1.52,2.76,0.799
3908,1.52,2.8,0.802
3909,1.52,2.84,0.802
3910,1.52,2.88,0.807
3911,1.52,2.92,0.808
3912,1.52,2.96,0.817
3913,1.52,3.0,0.797
3914,1.52,3.04,0.809
3915,1.52,3.08,0.801
3916,1.52,3.12,0.82
3917,1.52,3.16,0.833
3918,1.52,3.2,0.805
3919,1.52,3.24,0.82
3920,1.52,3.28,0.827
3921,1.52,3.32,0.838
3922,1.52,3.36,0.834
3923,1.52,3.4,0.821
3924,1.52,3.44,0.824
3925,1.52,3.48,0.833
3926,1.52,3.52,0.833
3927,1.52,3.56,0.846
3928,1.52,3.6,0.837
3929,1.52,3.64,0.839
3930,1.52,3.68,0.824
3931,1.52,3.72,0.852
3932,1.52,3.76,0.827
3933,1.52,3.8,0.821
3934,1.52,3.84,0.831
3935,1.52,3.88,0.84
3936,1.52,3.92,0.817
3937,1.52,3.96,0.815
3938,1.52,4.0,0.829
3939,1.56,0.0,0.104
3940,1.56,0.04,0.343
3941,1.56,0.08,0.418
3942,1.56,0.12,0.489
3943,1.56,0.16,0.518
3944,1.56,0.2,0.571
3945,1.56,0.24,0.568
3946,1.56,0.28,0.587
3947,1.56,0.32,0.61
3948,1.56,0.36,0.633
3949,1.56,0.4,0.613
3950,1.56,0.44,0.661
3951,1.56,0.48,0.676
3952,1.56,0.52,0.683
3953,1.56,0.56,0.697
3954,1.56,0.6,0.685
3955,1.56,0.64,0.695
3956,1.56,0.68,0.717
3957,1.56,0.72,0.706
3958,1.56,0.76,0.699
3959,1.56,0.8,0.707
3960,1.56,0.84,0.704
3961,1.56,0.88,0.712
3962,1.56,0.92,0.713
3963,1.56,0.96,0.728
3964,1.56,1.0,0.75
3965,1.56,1.04,0.728
3966,1.56,1.08,0.757
3967,1.56,1.12,0.748
3968,1.56,1.16,0.759
3969,1.56,1.2,0.773
3970,1.56,1.24,0.759
3971,1.56,1.28,0.768
3972,1.56,1.32,0.743
3973,1.56,1.36,0.778
3974,1.56,1.4,0.78
3975,1.56,1.44,0.767
3976,1.56,1.48,0.798
3977,1.56,1.52,0.786
3978,1.56,1.56,0.815
3979,1.56,1.6,0.805
3980,1.56,1.64,0.783
3981,1.56,1.68,0.805
3982,1.56,1.72,0.819
3983,1.56,1.76,0.789
3984,1.56,1.8,0.812
3985,1.56,1.84,0.818
3986,1.56,1.88,0.813
3987,1.56,1.92,0.802
3988,1.56,1.96,0.785
3989,1.56,2.0,0.819
3990,1.56,2.04,0.807
3991,1.56,2.08,0.785
3992,1.56,2.12,0.788
3993,1.56,2.16,0.795
3994,1.56,2.2,0.802
3995,1.56,2.24,0.801
3996,1.56,2.28,0.805
3997,1.56,2.32,0.786
3998,1.56,2.36,0.804
3999,1.56,2.4,0.778
4000,1.56,2.44,0.808
4001,1.56,2.48,0.798
4002,1.56,2.52,0.776
4003,1.56,2.56,0.792
4004,1.56,2.6,0.789
4005,1.56,2.64,0.797
4006,1.56,2.68,0.8
4007,1.56,2.72,0.801
4008,1.56,2.76,0.794
4009,1.56,2.8,0.793
4010,1.56,2.84,0.795
4011,1.56,2.88,0.821
4012,1.56,2.92,0.793
4013,1.56,2.96,0.807
4014,1.56,3.0,0.8
4015,1.56,3.04,0.804
4016,1.56,3.08,0.831
4017,1.56,3.12,0.823
4018,1.56,3.16,0.816
4019,1.56,3.2,0.805
4020,1.56,3.24,0.801
4021,1.56,3.28,0.825
4022,1.56,3.32,0.81
4023,1.56,3.36,0.812
4024,1.56,3.4,0.806
4025,1.56,3.44,0.812
4026,1.56,3.48,0.814
4027,1.56,3.52,0.828
4028,1.56,3.56,0.829
4029,1.56,3.6,0.812
4030,1.56,3.64,0.838
4031,1.56,3.68,0.827
4032,1.56,3.72,0.815
4033,1.56,3.76,0.817
4034,1.56,3.8,0.828
4035,1.56,3.84,0.822
4036,1.56,3.88,0.83
4037,1.56,3.92,0.81
4038,1.56,3.96,0.82
4039,1.56,4.0,0.825
4040,1.6,0.0,0.095
4041,1.6,0.04,0.348
4042,1.6,0.08,0.455
4043,1.6,0.12,0.466
4044,1.6,0.16,0.523
4045,1.6,0.2,0.555
4046,1.6,0.24,0.588
4047,1.6,0.28,0.609
4048,1.6,0.32,0.61
4049,1.6,0.36,0.648
4050,1.6,0.4,0.648
4051,1.6,0.44,0.654
4052,1.6,0.48,0.658
4053,1.6,0.52,0.685
4054,1.6,0.56,0.655
4055,1.6,0.6,0.671
4056,1.6,0.64,0.719
4057,1.6,0.68,0.723
4058,1.6,0.72,0.708
4059,1.6,0.76,0.704
4060,1.6,0.8,0.713
4061,1.6,0.84,0.729
4062,1.6,0.88,0.737
4063,1.6,0.92,0.712
4064,1.6,0.96,0.742
4065,1.6,1.0,0.731
4066,1.6,1.04,0.744
4067,1.6,1.08,0.734
4068,1.6,1.12,0.746
4069,1.6,1.16,0.741
4070,1.6,1.2,0.731
4071,1.6,1.24,0.748
4072,1.6,1.28,0.752
4073,1.6,1.32,0.774
4074,1.6,1.36,0.774
4075,1.6,1.4,0.787
4076,1.6,1.44,0.777
4077,1.6,1.48,0.777
4078,1.6,1.52,0.786
4079,1.6,1.56,0.775
4080,1.6,1.6,0.823
4081,1.6,1.64,0.807
4082,1.6,1.68,0.818
4083,1.6,1.72,0.804
4084,1.6,1.76,0.807
4085,1.6,1.8,0.812
4086,1.6,1.84,0.764
4087,1.6,1.88,0.794
4088,1.6,1.92,0.796
4089,1.6,1.96,0.792
4090,1.6,2.0,0.797
4091,1.6,2.04,0.807
4092,1.6,2.08,0.794
4093,1.6,2.12,0.808
4094,1.6,2.16,0.804
4095,1.6,2.2,0.804
4096,1.6,2.24,0.79
4097,1.6,2.28,0.794
4098,1.6,2.32,0.783
4099,1.6,2.36,0.809
4100,1.6,2.4,0.782
4101,1.6,2.44,0.777
4102,1.6,2.48,0.825
4103,1.6,2.52,0.79
4104,1.6,2.56,0.808
4105,1.6,2.6,0.796
4106,1.6,2.64,0.815
4107,1.6,2.68,0.799
4108,1.6,2.72,0.801
4109,1.6,2.76,0.787
4110,1.6,2.8,0.808
4111,1.6,2.84,0.81
4112,1.6,2.88,0.785
4113,1.6,2.92,0.797
4114,1.6,2.96,0.813
4115,1.6,3.0,0.81
4116,1.6,3.04,0.806
4117,1.6,3.08,0.809
4118,1.6,3.12,0.81
4119,1.6,3.16,0.804
4120,1.6,3.2,0.805
4121,1.6,3.24,0.822
4122,1.6,3.28,0.817
4123,1.6,3.32,0.804
4124,1.6,3.36,0.796
4125,1.6,3.4,0.829
4126,1.6,3.44,0.813
4127,1.6,3.48,0.819
4128,1.6,3.52,0.825
4129,1.6,3.56,0.817
4130,1.6,3.6,0.854
4131,1.6,3.64,0.836
4132,1.6,3.68,0.83
4133,1.6,3.72,0.833
4134,1.6,3.76,0.822
4135,1.6,3.8,0.804
4136,1.6,3.84,0.831
4137,1.6,3.88,0.837
4138,1.6,3.92,0.827
4139,1.6,3.96,0.826
4140,1.6,4.0,0.824
4141,1.64,0.0,0.092
4142,1.64,0.04,0.324
4143,1.64,0.08,0.456
4144,1.64,0.12,0.488
4145,1.64,0.16,0.516
4146,1.64,0.2,0.541
4147,1.64,0.24,0.596
4148,1.64,0.28,0.588
4149,1.64,0.32,0.628
4150,1.64,0.36,0.62
4151,1.64,0.4,0.652
4152,1.64,0.44,0.671
4153,1.64,0.48,0.671
4154,1.64,0.52,0.662
4155,1.64,0.56,0.661
4156,1.64,0.6,0.714
4157,1.64,0.64,0.712
4158,1.64,0.68,0.683
4159,1.64,0.72,0.716
4160,1.64,0.76,0.689
4161,1.64,0.8,0.709
4162,1.64,0.84,0.732
4163,1.64,0.88,0.715
4164,1.64,0.92,0.731
4165,1.64,0.96,0.718
4166,1.64,1.0,0.726
4167,1.64,1.04,0.724
4168,1.64,1.08,0.746
4169,1.64,1.12,0.74
4170,1.64,1.16,0.771
4171,1.64,1.2,0.786
4172,1.64,1.24,0.745
4173,1.64,1.28,0.763
4174,1.64,1.32,0.781
4175,1.64,1.36,0.77
4176,1.64,1.4,0.795
4177,1.64,1.44,0.77
4178,1.64,1.48,0.788
4179,1.64,1.52,0.774
4180,1.64,1.56,0.792
4181,1.64,1.6,0.785
4182,1.64,1.64,0.799
4183,1.64,1.68,0.806
4184,1.64,1.72,0.807
4185,1.64,1.76,0.804
4186,1.64,1.8,0.802
4187,1.64,1.84,0.791
4188,1.64,1.88,0.804
4189,1.64,1.92,0.829
4190,1.64,1.96,0.792
4191,1.64,2.0,0.831
4192,1.64,2.04,0.819
4193,1.64,2.08,0.804
4194,1.64,2.12,0.801
4195,1.64,2.16,0.811
4196,1.64,2.2,0.798
4197,1.64,2.24,0.814
4198,1.64,2.28,0.793
4199,1.64,2.32,0.796
4200,1.64,2.36,0.823
4201,1.64,2.4,0.797
4202,1.64,2.44,0.798
4203,1.64,2.48,0.778
4204,1.64,2.52,0.781
4205,1.64,2.56,0.79
4206,1.64,2.6,0.79
4207,1.64,2.64,0.792
4208,1.64,2.68,0.794
4209,1.64,2.72,0.8
4210,1.64,2.76,0.817
4211,1.64,2.8,0.794
4212,1.64,2.84,0.793
4213,1.64,2.88,0.789
4214,1.64,2.92,0.807
4215,1.64,2.96,0.784
4216,1.64,3.0,0.782
4217,1.64,3.04,0.8
4218,1.64,3.08,0.756
4219,1.64,3.12,0.816
4220,1.64,3.16,0.801
4221,1.64,3.2,0.809
4222,1.64,3.24,0.797
4223,1.64,3.28,0.807
4224,1.64,3.32,0.81
4225,1.64,3.36,0.801
4226,1.64,3.4,0.817
4227,1.64,3.44,0.819
4228,1.64,3.48,0.83
4229,1.64,3.52,0.81
4230,1.64,3.56,0.842
4231,1.64,3.6,0.825
4232,1.64,3.64,0.841
4233,1.64,3.68,0.83
4234,1.64,3.72,0.832
4235,1.64,3.76,0.832
4236,1.64,3.8,0.837
4237,1.64,3.84,0.829
4238,1.64,3.88,0.831
4239,1.64,3.92,0.822
4240,1.64,3.96,0.852
4241,1.64,4.0,0.807
4242,1.68,0.0,0.096
4243,1.68,0.04,0.346
4244,1.68,0.08,0.434
4245,1.68,0.12,0.478
4246,1.68,0.16,0.51
4247,1.68,0.2,0.544
4248,1.68,0.24,0.566
4249,1.68,0.28,0.591
4250,1.68,0.32,0.622
4251,1.68,0.36,0.607
4252,1.68,0.4,0.642
4253,1.68,0.44,0.643
4254,1.68,0.48,0.677
4255,1.68,0.52,0.692
4256,1.68,0.56,0.682
4257,1.68,0.6,0.68
4258,1.68,0.64,0.701
4259,1.68,0.68,0.71
4260,1.68,0.72,0.711
4261,1.68,0.76,0.733
4262,1.68,0.8,0.689
4263,1.68,0.84,0.726
4264,1.68,0.88,0.695
