mux,muh,success_rate
2.0,1.12,0.808
0.48,1.76,0.852
-3.2,1.92,0.153
1.12,2.16,0.852
-3.44,2.08,0.109
-0.96,1.28,0.838
2.8,0.48,0.312
0.4,0.64,0.87
-4.0,1.68,0.103
2.72,0.24,0.276
-0.08,1.52,0.859
1.68,0.88,0.793
-2.08,1.04,0.827
1.2,2.16,0.859
3.76,1.36,0.292
-0.8,0.4,0.854
-3.36,2.08,0.121
1.76,2.0,0.863
-3.92,1.68,0.116
0.56,1.76,0.843
2.08,1.12,0.783
-3.12,1.92,0.141
-0.88,1.28,0.858
0.48,0.64,0.844
0.0,1.52,0.86
2.88,0.48,0.286
2.8,0.24,0.26
-3.28,2.08,0.107
-2.0,1.04,0.838
-3.04,1.92,0.168
-3.84,1.68,0.128
1.76,0.88,0.793
1.28,2.16,0.873
-0.72,0.4,0.862
3.84,1.36,0.273
1.84,2.0,0.85
0.64,1.76,0.85
2.16,1.12,0.801
-0.8,1.28,0.856
0.08,1.52,0.867
-3.2,2.08,0.131
0.56,0.64,0.827
-2.96,1.92,0.201
-1.92,1.04,0.814
2.88,0.24,0.22
2.96,0.48,0.252
-3.76,1.68,0.113
1.84,0.88,0.798
1.36,2.16,0.866
3.92,1.36,0.234
-0.64,0.4,0.865
1.92,2.0,0.843
-2.88,1.92,0.211
0.72,1.76,0.857
-1.84,1.04,0.836
2.24,1.12,0.761
-0.72,1.28,0.856
-3.12,2.08,0.161
0.16,1.52,0.869
0.64,0.64,0.853
-2.32,2.32,0.286
3.04,0.48,0.246
-3.68,1.68,0.142
-1.76,1.04,0.82
2.0,2.0,0.864
1.44,2.16,0.87
1.92,0.88,0.771
-0.56,0.4,0.871
-2.8,1.92,0.244
4.0,1.36,0.199
0.8,1.76,0.857
0.72,0.64,0.845
-0.64,1.28,0.833
2.32,1.12,0.758
-3.04,2.08,0.145
0.24,1.52,0.867
-2.24,2.32,0.299
-1.68,1.04,0.836
-3.6,1.68,0.137
3.12,0.48,0.235
1.52,2.16,0.849
2.08,2.0,0.87
0.8,0.64,0.843
-2.72,1.92,0.287
-0.48,0.4,0.834
-4.0,1.44,0.104
2.0,0.88,0.776
0.88,1.76,0.86
-0.56,1.28,0.87
-2.96,2.08,0.173
-3.52,1.68,0.162
-1.6,1.04,0.831
2.4,1.12,0.756
0.32,1.52,0.868
-2.16,2.32,0.333
1.6,2.16,0.852
3.2,0.48,0.21
2.16,2.0,0.865
-2.64,1.92,0.25
0.88,0.64,0.869
-3.92,1.44,0.119
-3.44,1.68,0.15
2.4,2.4,0.845
-1.52,1.04,0.838
2.08,0.88,0.755
0.96,1.76,0.858
-2.88,2.08,0.173
-0.48,1.28,0.856
0.4,1.52,0.858
-2.08,2.32,0.349
2.48,1.12,0.724
1.68,2.16,0.857
-3.36,1.68,0.167
2.24,2.0,0.826
3.28,0.48,0.173
-2.56,1.92,0.332
-0.96,2.56,0.761
-3.84,1.44,0.122
0.48,1.52,0.858
-1.44,1.04,0.846
2.48,2.4,0.848
2.16,0.88,0.757
1.04,1.76,0.868
-2.8,2.08,0.21
-0.4,1.28,0.838
-2.0,2.32,0.391
-3.28,1.68,0.194
2.56,1.12,0.721
1.76,2.16,0.853
-0.88,2.56,0.77
3.36,0.48,0.186
0.56,1.52,0.842
2.32,2.0,0.845
-2.48,1.92,0.361
-3.76,1.44,0.161
-1.36,1.04,0.853
2.56,2.4,0.851
1.12,1.76,0.861
-2.72,2.08,0.237
2.24,0.88,0.715
-0.32,1.28,0.84
-0.8,2.56,0.763
-1.92,2.32,0.441
0.64,1.52,0.852
3.44,0.48,0.174
-3.2,1.68,0.181
1.84,2.16,0.834
2.64,1.12,0.667
2.4,2.0,0.819
-2.4,1.92,0.402
-3.68,1.44,0.161
-0.72,2.56,0.803
-1.28,1.04,0.857
0.72,1.52,0.855
2.64,2.4,0.846
3.52,0.48,0.143
-2.64,2.08,0.238
1.2,1.76,0.857
3.76,2.64,0.777
-0.24,1.28,0.864
-1.84,2.32,0.495
-3.12,1.68,0.188
1.92,2.16,0.835
-0.64,2.56,0.797
0.8,1.52,0.866
2.72,1.12,0.633
2.48,2.0,0.83
-2.32,1.92,0.431
3.6,0.48,0.148
-3.6,1.44,0.173
-1.2,1.04,0.867
-2.56,2.08,0.273
2.72,2.4,0.833
1.28,1.76,0.868
-0.56,2.56,0.791
-0.16,1.28,0.864
-1.76,2.32,0.528
3.84,2.64,0.762
0.88,1.52,0.862
-3.04,1.68,0.257
3.68,0.48,0.151
2.0,2.16,0.846
-2.24,1.92,0.493
-3.52,1.44,0.193
2.8,1.12,0.597
2.56,2.0,0.822
-0.48,2.56,0.812
-1.12,1.04,0.858
0.96,1.52,0.841
-2.48,2.08,0.32
2.8,2.4,0.857
1.36,1.76,0.853
-1.68,2.32,0.593
-0.08,1.28,0.856
3.76,0.48,0.139
3.92,2.64,0.748
-2.96,1.68,0.253
-0.4,2.56,0.817
2.08,2.16,0.846
1.04,1.52,0.844
-2.16,1.92,0.521
-3.44,1.44,0.193
0.4,2.8,0.844
2.64,2.0,0.829
2.88,1.12,0.566
3.84,0.48,0.132
-2.4,2.08,0.316
-0.32,2.56,0.822
2.88,2.4,0.82
-1.6,2.32,0.611
1.44,1.76,0.851
0.0,1.28,0.861
-2.88,1.68,0.295
1.12,1.52,0.874
4.0,2.64,0.706
2.16,2.16,0.844
-2.08,1.92,0.585
3.92,0.48,0.143
-3.36,1.44,0.227
-0.24,2.56,0.851
0.48,2.8,0.836
2.72,2.0,0.827
-2.32,2.08,0.326
2.96,1.12,0.509
1.2,1.52,0.867
-1.52,2.32,0.637
2.96,2.4,0.834
0.08,1.28,0.839
1.52,1.76,0.841
-2.8,1.68,0.328
-4.0,2.72,0.092
4.0,0.48,0.129
-0.16,2.56,0.839
2.24,2.16,0.853
-2.0,1.92,0.607
-3.28,1.44,0.25
1.28,1.52,0.85
0.56,2.8,0.855
-2.24,2.08,0.385
2.8,2.0,0.813
-4.0,0.56,0.335
-0.08,2.56,0.83
-1.44,2.32,0.68
3.04,1.12,0.496
0.16,1.28,0.861
3.04,2.4,0.807
1.6,1.76,0.839
-2.72,1.68,0.378
-3.92,2.72,0.088
1.36,1.52,0.827
-1.92,1.92,0.661
-3.2,1.44,0.252
2.32,2.16,0.854
-3.92,0.56,0.32
0.0,2.56,0.857
0.64,2.8,0.853
-2.16,2.08,0.421
2.88,2.0,0.8
-1.36,2.32,0.669
1.44,1.52,0.85
0.24,1.28,0.872
-2.64,1.68,0.401
1.68,1.76,0.848
3.12,1.12,0.437
3.12,2.4,0.801
-3.84,2.72,0.11
0.08,2.56,0.856
-3.84,0.56,0.361
-1.84,1.92,0.654
-3.12,1.44,0.302
2.4,2.16,0.839
0.72,2.8,0.846
-2.08,2.08,0.489
1.52,1.52,0.851
-1.28,2.32,0.719
2.96,2.0,0.794
0.16,2.56,0.863
-2.96,2.96,0.117
-2.56,1.68,0.456
-3.76,2.72,0.097
1.76,1.76,0.814
3.2,2.4,0.803
3.2,1.12,0.44
1.76,3.04,0.867
1.6,1.52,0.844
-1.76,1.92,0.692
-1.6,3.2,0.23
0.8,2.8,0.84
0.24,2.56,0.854
2.48,2.16,0.825
-2.0,2.08,0.524
-1.2,2.32,0.76
3.04,2.0,0.757
-2.48,1.68,0.478
-2.88,2.96,0.109
-3.68,2.72,0.091
3.12,3.28,0.848
1.84,1.76,0.836
3.28,2.4,0.815
0.32,2.56,0.854
3.28,1.12,0.366
1.84,3.04,0.847
-1.68,1.92,0.754
-1.52,3.2,0.237
-1.12,2.32,0.777
0.88,2.8,0.848
-1.92,2.08,0.579
2.56,2.16,0.821
3.2,3.28,0.833
0.4,2.56,0.84
-2.4,1.68,0.513
3.12,2.0,0.773
-3.6,2.72,0.101
-2.8,2.96,0.09
-1.04,2.32,0.777
1.92,1.76,0.845
1.92,3.04,0.851
3.36,2.4,0.816
3.36,1.12,0.361
-1.6,1.92,0.76
-1.44,3.2,0.287
3.28,3.28,0.83
0.96,2.8,0.852
0.48,2.56,0.847
-1.84,2.08,0.601
2.64,2.16,0.837
-0.96,2.32,0.808
-2.32,1.68,0.558
-3.52,2.72,0.096
-2.72,2.96,0.094
3.2,2.0,0.751
3.36,3.28,0.846
0.56,2.56,0.851
2.0,1.76,0.855
2.0,3.04,0.862
-1.52,1.92,0.789
3.44,2.4,0.779
-1.36,3.2,0.311
3.44,1.12,0.302
-0.88,2.32,0.803
1.04,2.8,0.843
-1.76,2.08,0.663
2.72,2.16,0.826
3.44,3.28,0.843
-3.44,2.72,0.095
-2.24,1.68,0.598
-2.64,2.96,0.124
0.64,2.56,0.849
3.28,2.0,0.767
-1.44,1.92,0.782
2.08,3.04,0.85
-1.28,3.2,0.349
2.08,1.76,0.851
3.52,2.4,0.771
1.12,2.8,0.848
-0.8,2.32,0.82
3.52,1.12,0.293
-1.68,2.08,0.672
2.8,2.16,0.823
-3.36,2.72,0.11
3.52,3.28,0.846
-1.36,1.92,0.795
-2.16,1.68,0.616
-2.56,2.96,0.117
0.72,2.56,0.849
3.36,2.0,0.721
2.88,2.16,0.823
-1.2,3.2,0.365
2.16,3.04,0.858
2.16,1.76,0.842
3.6,2.4,0.75
-0.72,2.32,0.814
1.2,2.8,0.862
-1.6,2.08,0.683
-3.28,2.72,0.107
3.6,1.12,0.27
-1.28,1.92,0.799
3.6,3.28,0.825
-2.08,1.68,0.687
-2.48,2.96,0.118
0.8,2.56,0.852
-3.2,2.72,0.109
-1.12,3.2,0.439
3.44,2.0,0.686
2.96,2.16,0.776
2.24,3.04,0.859
2.24,1.76,0.834
-1.2,1.92,0.828
-0.64,2.32,0.833
-1.52,2.08,0.698
1.28,2.8,0.857
3.68,2.4,0.724
-0.24,3.44,0.713
-3.12,2.72,0.101
-2.0,1.68,0.717
3.68,3.28,0.845
-2.4,2.96,0.119
0.88,2.56,0.865
-1.12,1.92,0.798
2.32,1.76,0.839
-1.04,3.2,0.453
3.52,2.0,0.688
2.32,3.04,0.852
3.04,2.16,0.824
-0.16,3.44,0.706
-1.44,2.08,0.744
-0.56,2.32,0.83
1.36,2.8,0.871
3.76,2.4,0.725
-3.04,2.72,0.102
-0.96,3.2,0.462
-1.92,1.68,0.73
-2.32,2.96,0.127
3.76,3.28,0.813
3.6,2.0,0.633
-1.04,1.92,0.819
-0.08,3.44,0.764
0.96,2.56,0.863
2.4,1.76,0.832
2.4,3.04,0.85
-1.36,2.08,0.755
-0.48,2.32,0.826
3.12,2.16,0.799
1.44,2.8,0.856
-0.88,3.2,0.503
-2.96,2.72,0.103
3.84,2.4,0.684
0.0,3.44,0.766
3.68,2.0,0.624
-1.84,1.68,0.789
-2.24,2.96,0.136
-0.96,1.92,0.846
3.84,3.28,0.852
1.04,2.56,0.857
-0.8,3.2,0.578
2.48,1.76,0.839
2.48,3.04,0.855
0.08,3.44,0.786
-1.28,2.08,0.778
-0.4,2.32,0.828
1.52,2.8,0.866
3.76,2.0,0.571
3.2,2.16,0.758
-2.88,2.72,0.103
3.92,2.4,0.696
-0.72,3.2,0.596
-1.76,1.68,0.77
-2.16,2.96,0.147
-0.88,1.92,0.815
0.16,3.44,0.79
3.92,3.28,0.819
1.12,2.56,0.855
3.84,2.0,0.562
-1.2,2.08,0.805
2.56,1.76,0.809
2.56,3.04,0.846
-0.32,2.32,0.836
1.6,2.8,0.858
3.28,2.16,0.766
-2.8,2.72,0.118
-0.64,3.2,0.627
0.24,3.44,0.825
4.0,2.4,0.624
-3.6,3.6,0.104
-2.08,2.96,0.173
3.92,2.0,0.5
-0.8,1.92,0.843
4.0,3.28,0.829
1.2,2.56,0.876
-1.12,2.08,0.812
1.68,2.8,0.858
0.32,3.44,0.802
-0.24,2.32,0.823
2.64,3.04,0.85
2.64,1.76,0.792
-2.72,2.72,0.134
3.36,2.16,0.736
-0.56,3.2,0.656
-4.0,3.36,0.099
-4.0,2.48,0.108
-3.52,3.6,0.101
-2.0,2.96,0.195
4.0,2.0,0.454
-0.72,1.92,0.828
0.4,3.44,0.784
1.76,2.8,0.84
1.28,2.56,0.864
-1.04,2.08,0.817
-0.16,2.32,0.843
2.72,3.04,0.844
-3.92,3.36,0.104
2.72,1.76,0.769
-2.64,2.72,0.136
-0.48,3.2,0.693
3.44,2.16,0.746
0.48,3.44,0.825
1.84,2.8,0.878
-3.92,2.48,0.1
-1.92,2.96,0.198
-3.44,3.6,0.107
-4.0,2.08,0.084
-0.64,1.92,0.839
-3.84,3.36,0.103
1.36,2.56,0.851
-0.96,2.08,0.818
-0.08,2.32,0.852
0.56,3.44,0.82
1.92,2.8,0.841
2.8,3.04,0.859
-2.56,2.72,0.111
2.8,1.76,0.784
-0.4,3.2,0.714
3.52,2.16,0.702
-3.76,3.36,0.086
-3.84,2.48,0.1
-1.84,2.96,0.22
-3.92,2.08,0.09
-3.36,3.6,0.085
-0.56,1.92,0.824
0.64,3.44,0.829
2.0,2.8,0.85
1.44,2.56,0.858
-0.88,2.08,0.829
0.0,2.32,0.841
-3.68,3.36,0.1
-2.48,2.72,0.141
2.88,3.04,0.849
-0.32,3.2,0.732
2.88,1.76,0.765
0.72,3.44,0.823
-3.76,2.48,0.113
2.08,2.8,0.874
-1.76,2.96,0.244
3.6,2.16,0.679
-3.84,2.08,0.1
-3.28,3.6,0.105
-0.48,1.92,0.828
-3.6,3.36,0.098
1.52,2.56,0.868
-0.8,2.08,0.832
0.08,2.32,0.842
0.8,3.44,0.837
-2.4,2.72,0.156
2.16,2.8,0.86
2.96,3.04,0.85
-0.24,3.2,0.761
2.96,1.76,0.734
-3.68,2.48,0.107
-3.52,3.36,0.091
-1.68,2.96,0.264
-3.76,2.08,0.121
3.68,2.16,0.66
-3.2,3.6,0.104
-0.4,1.92,0.844
0.88,3.44,0.849
1.6,2.56,0.845
2.24,2.8,0.862
-0.72,2.08,0.8
0.16,2.32,0.869
-3.44,3.36,0.1
-2.32,2.72,0.188
-0.16,3.2,0.784
3.04,3.04,0.854
0.96,3.44,0.856
1.12,3.68,0.843
-3.6,2.48,0.106
-1.6,2.96,0.285
-2.24,3.84,0.102
2.48,3.92,0.873
-3.12,3.6,0.107
3.76,2.16,0.658
-3.36,3.36,0.094
1.68,2.56,0.868
-0.64,2.08,0.87
2.32,2.8,0.845
0.24,2.32,0.86
-2.24,2.72,0.174
1.04,3.44,0.881
-3.52,2.48,0.101
-0.08,3.2,0.799
1.2,3.68,0.828
3.12,3.04,0.857
-2.16,3.84,0.1
-1.52,2.96,0.338
-3.28,3.36,0.095
2.56,3.92,0.862
-3.04,3.6,0.111
3.84,2.16,0.599
0.32,2.32,0.853
-3.44,2.48,0.091
-0.56,2.08,0.836
1.76,2.56,0.873
2.4,2.8,0.855
-2.16,2.72,0.193
1.12,3.44,0.836
0.0,3.2,0.795
1.28,3.68,0.828
-2.08,3.84,0.101
3.2,3.04,0.836
-1.44,2.96,0.372
-3.2,3.36,0.097
-3.36,2.48,0.101
0.4,2.32,0.877
2.64,3.92,0.851
-2.96,3.6,0.111
3.92,2.16,0.556
-0.48,2.08,0.842
1.84,2.56,0.85
-2.08,2.72,0.209
2.48,2.8,0.846
-1.36,2.96,0.392
1.2,3.44,0.857
-3.28,2.48,0.087
0.08,3.2,0.824
1.36,3.68,0.83
-2.0,3.84,0.104
-3.12,3.36,0.089
3.28,3.04,0.843
0.48,2.32,0.864
2.72,3.92,0.852
-2.88,3.6,0.106
-1.28,2.96,0.432
-3.2,2.48,0.129
-0.4,2.08,0.851
4.0,2.16,0.522
1.92,2.56,0.841
-3.04,3.36,0.109
-2.0,2.72,0.236
1.28,3.44,0.843
0.16,3.2,0.798
1.44,3.68,0.86
2.56,2.8,0.842
-1.92,3.84,0.103
3.36,3.04,0.827
-3.12,2.48,0.118
-1.2,2.96,0.467
0.56,2.32,0.861
2.8,3.92,0.878
-2.96,3.36,0.095
-2.8,3.6,0.092
-0.32,2.08,0.824
-4.0,2.24,0.097
2.0,2.56,0.857
-1.92,2.72,0.275
-1.84,3.84,0.102
1.36,3.44,0.85
0.24,3.2,0.82
-3.04,2.48,0.151
1.52,3.68,0.87
2.64,2.8,0.833
-1.12,2.96,0.528
3.44,3.04,0.836
-2.88,3.36,0.108
-3.92,2.24,0.095
0.64,2.32,0.861
2.88,3.92,0.85
-1.76,3.84,0.097
-2.72,3.6,0.092
-2.96,2.48,0.142
-0.24,2.08,0.851
2.08,2.56,0.863
-1.84,2.72,0.308
1.44,3.44,0.869
0.32,3.2,0.827
1.6,3.68,0.856
-3.84,2.24,0.088
2.72,2.8,0.838
-1.68,3.84,0.127
-1.04,2.96,0.587
-2.8,3.36,0.097
3.52,3.04,0.829
0.72,2.32,0.854
-2.64,3.6,0.11
2.96,3.92,0.856
-2.88,2.48,0.112
1.52,3.44,0.864
-0.16,2.08,0.836
-3.76,2.24,0.117
-1.76,2.72,0.324
-1.6,3.84,0.138
2.16,2.56,0.848
0.4,3.2,0.829
1.68,3.68,0.858
2.8,2.8,0.838
1.6,3.44,0.834
-0.96,2.96,0.63
-2.72,3.36,0.115
-3.68,2.24,0.118
0.8,2.32,0.845
3.6,3.04,0.828
-2.56,3.6,0.106
-1.52,3.84,0.12
-2.8,2.48,0.138
3.04,3.92,0.864
-0.08,2.08,0.867
-1.68,2.72,0.368
0.48,3.2,0.842
1.68,3.44,0.855
1.76,3.68,0.851
2.24,2.56,0.864
-3.6,2.24,0.111
2.88,2.8,0.832
-1.44,3.84,0.133
-0.88,2.96,0.64
-2.64,3.36,0.098
0.88,2.32,0.864
-2.48,3.6,0.109
3.68,3.04,0.838
-2.72,2.48,0.156
3.12,3.92,0.847
0.0,2.08,0.84
-3.52,2.24,0.105
-1.6,2.72,0.402
0.56,3.2,0.843
1.76,3.44,0.844
1.84,3.68,0.855
2.32,2.56,0.851
-1.36,3.84,0.134
2.96,2.8,0.841
3.76,3.04,0.809
-0.8,2.96,0.681
-2.56,3.36,0.087
-3.44,2.24,0.095
-1.52,2.72,0.429
0.96,2.32,0.853
-2.4,3.6,0.098
-2.64,2.48,0.174
0.08,2.08,0.851
3.2,3.92,0.87
0.64,3.2,0.845
1.84,3.44,0.874
1.92,3.68,0.851
-1.44,2.72,0.489
-3.36,2.24,0.122
2.4,2.56,0.851
-1.28,3.84,0.151
3.84,3.04,0.808
-2.48,3.36,0.107
-0.72,2.96,0.721
3.04,2.8,0.848
1.04,2.32,0.839
-2.32,3.6,0.091
-2.56,2.48,0.151
0.16,2.08,0.856
-1.36,2.72,0.515
3.28,3.92,0.865
3.92,3.04,0.798
0.72,3.2,0.86
1.92,3.44,0.859
2.0,3.68,0.83
-3.28,2.24,0.118
1.12,2.32,0.858
-1.2,3.84,0.16
2.48,2.56,0.854
-2.4,3.36,0.114
-0.64,2.96,0.714
3.12,2.8,0.836
-1.28,2.72,0.551
-2.24,3.6,0.099
-2.48,2.48,0.205
4.0,3.04,0.777
0.24,2.08,0.861
1.2,2.32,0.855
3.36,3.92,0.868
0.8,3.2,0.848
2.0,3.44,0.864
2.08,3.68,0.852
-3.2,2.24,0.137
-1.2,2.72,0.602
-1.12,3.84,0.186
2.56,2.56,0.846
-2.32,3.36,0.118
-4.0,3.12,0.1
-0.56,2.96,0.758
3.2,2.8,0.846
1.28,2.32,0.86
-2.16,3.6,0.111
-2.4,2.48,0.176
0.32,2.08,0.854
3.44,3.92,0.866
0.88,3.2,0.864
-3.92,3.12,0.095
2.08,3.44,0.846
-3.12,2.24,0.126
2.16,3.68,0.854
-1.12,2.72,0.65
-1.04,3.84,0.235
2.64,2.56,0.834
-2.24,3.36,0.112
-0.48,2.96,0.76
0.4,2.08,0.87
1.36,2.32,0.858
3.52,3.92,0.859
-2.08,3.6,0.107
3.28,2.8,0.817
-2.32,2.48,0.222
-3.84,3.12,0.107
0.96,3.2,0.851
-3.04,2.24,0.153
2.16,3.44,0.867
2.24,3.68,0.852
0.48,2.08,0.869
-1.04,2.72,0.693
-0.96,3.84,0.209
3.6,3.92,0.87
-2.16,3.36,0.114
2.72,2.56,0.841
-3.76,3.12,0.099
-0.4,2.96,0.785
1.44,2.32,0.861
-2.0,3.6,0.129
-2.24,2.48,0.239
3.36,2.8,0.862
0.56,2.08,0.87
1.04,3.2,0.856
-0.96,2.72,0.72
3.68,3.92,0.849
-2.96,2.24,0.149
2.24,3.44,0.844
-0.32,2.96,0.785
2.32,3.68,0.865
-3.68,3.12,0.108
-0.88,3.84,0.241
-2.08,3.36,0.148
2.8,2.56,0.87
-1.92,3.6,0.106
1.52,2.32,0.848
-2.16,2.48,0.271
-0.88,2.72,0.745
3.76,3.92,0.847
3.44,2.8,0.828
-0.24,2.96,0.81
0.64,2.08,0.876
1.12,3.2,0.839
-2.88,2.24,0.142
2.32,3.44,0.869
2.4,3.68,0.847
-3.6,3.12,0.102
-0.8,3.84,0.269
-0.8,2.72,0.734
-2.0,3.36,0.113
-0.16,2.96,0.829
2.88,2.56,0.844
3.84,3.92,0.849
-1.84,3.6,0.11
-2.08,2.48,0.29
1.6,2.32,0.872
3.52,2.8,0.809
0.72,2.08,0.86
-0.72,2.72,0.764
1.2,3.2,0.847
-2.8,2.24,0.185
-0.08,2.96,0.815
2.4,3.44,0.856
2.48,3.68,0.839
-3.52,3.12,0.117
-0.72,3.84,0.308
-1.92,3.36,0.139
-1.76,3.6,0.116
2.96,2.56,0.825
3.92,3.92,0.845
-2.0,2.48,0.344
1.68,2.32,0.869
0.0,2.96,0.825
3.6,2.8,0.819
-0.64,2.72,0.799
-0.64,3.84,0.299
0.8,2.08,0.858
1.28,3.2,0.862
-2.72,2.24,0.193
-1.68,3.6,0.125
2.56,3.68,0.855
2.48,3.44,0.844
-3.44,3.12,0.106
-1.84,3.36,0.147
0.08,2.96,0.816
-0.56,3.84,0.377
-1.92,2.48,0.358
4.0,3.92,0.837
3.04,2.56,0.833
1.76,2.32,0.841
-1.6,3.6,0.147
-0.56,2.72,0.779
0.88,2.08,0.84
3.68,2.8,0.799
1.36,3.2,0.861
-2.64,2.24,0.19
0.16,2.96,0.84
2.64,3.68,0.863
-3.36,3.12,0.101
2.56,3.44,0.868
-0.48,3.84,0.373
-1.76,3.36,0.171
-1.52,3.6,0.169
-1.84,2.48,0.409
-4.0,4.0,0.094
1.84,2.32,0.852
3.12,2.56,0.83
0.24,2.96,0.841
-0.48,2.72,0.796
-0.4,3.84,0.441
0.96,2.08,0.844
1.44,3.2,0.857
-2.56,2.24,0.224
3.76,2.8,0.811
-1.44,3.6,0.169
-3.28,3.12,0.091
2.72,3.68,0.844
2.64,3.44,0.858
-1.68,3.36,0.161
0.32,2.96,0.83
-0.32,3.84,0.486
-1.76,2.48,0.427
-3.92,4.0,0.103
1.92,2.32,0.833
-1.36,3.6,0.194
-0.4,2.72,0.812
3.2,2.56,0.825
1.04,2.08,0.855
-2.48,2.24,0.195
1.52,3.2,0.855
3.84,2.8,0.772
0.4,2.96,0.846
-3.2,3.12,0.1
-0.24,3.84,0.514
2.8,3.68,0.842
-1.6,3.36,0.184
2.72,3.44,0.861
-1.28,3.6,0.218
-1.68,2.48,0.476
-3.84,4.0,0.092
-0.32,2.72,0.811
2.0,2.32,0.845
-0.16,3.84,0.572
0.48,2.96,0.854
3.28,2.56,0.8
-2.4,2.24,0.259
1.12,2.08,0.843
1.6,3.2,0.856
-1.2,3.6,0.202
-3.12,3.12,0.115
3.92,2.8,0.785
-1.52,3.36,0.176
2.88,3.68,0.865
2.8,3.44,0.856
-0.24,2.72,0.8
-1.6,2.48,0.513
-0.08,3.84,0.629
-3.76,4.0,0.107
-1.12,3.6,0.261
2.08,2.32,0.868
0.56,2.96,0.835
-2.32,2.24,0.293
1.2,2.08,0.853
1.68,3.2,0.852
-0.16,2.72,0.85
3.36,2.56,0.791
-3.04,3.12,0.11
0.0,3.84,0.64
-1.44,3.36,0.231
4.0,2.8,0.737
2.96,3.68,0.864
2.88,3.44,0.843
-1.04,3.6,0.259
-1.52,2.48,0.596
-3.68,4.0,0.093
-0.08,2.72,0.828
2.16,2.32,0.828
0.08,3.84,0.709
0.64,2.96,0.86
-2.24,2.24,0.32
1.76,3.2,0.849
1.28,2.08,0.869
-2.96,3.12,0.109
-0.96,3.6,0.291
3.44,2.56,0.804
-1.36,3.36,0.276
-4.0,2.88,0.1
3.04,3.68,0.856
2.96,3.44,0.833
0.0,2.72,0.861
-1.44,2.48,0.61
0.16,3.84,0.71
-3.6,4.0,0.095
-0.88,3.6,0.333
0.72,2.96,0.851
2.24,2.32,0.864
-2.16,2.24,0.365
0.08,2.72,0.814
1.84,3.2,0.87
1.36,2.08,0.879
-2.88,3.12,0.112
-1.28,3.36,0.286
0.24,3.84,0.723
-3.92,2.88,0.108
3.52,2.56,0.781
3.12,3.68,0.837
3.04,3.44,0.853
-0.8,3.6,0.373
-1.36,2.48,0.666
-3.52,4.0,0.103
0.32,3.84,0.739
-2.08,2.24,0.43
0.8,2.96,0.842
0.16,2.72,0.845
2.32,2.32,0.838
1.92,3.2,0.873
-2.8,3.12,0.109
1.44,2.08,0.841
-1.2,3.36,0.3
-3.84,2.88,0.101
-0.72,3.6,0.395
3.6,2.56,0.76
3.2,3.68,0.835
3.12,3.44,0.861
-1.28,2.48,0.662
0.4,3.84,0.765
-3.44,4.0,0.09
-2.0,2.24,0.471
0.88,2.96,0.832
0.24,2.72,0.848
2.4,2.32,0.847
-2.72,3.12,0.082
-1.12,3.36,0.321
2.0,3.2,0.856
1.52,2.08,0.857
-3.76,2.88,0.114
0.48,3.84,0.783
-1.2,2.48,0.696
-0.64,3.6,0.447
3.28,3.68,0.83
3.68,2.56,0.774
-1.92,2.24,0.484
3.2,3.44,0.839
-3.36,4.0,0.096
-1.04,3.36,0.361
0.56,3.84,0.815
0.32,2.72,0.84
0.96,2.96,0.847
-1.12,2.48,0.744
2.48,2.32,0.84
-2.64,3.12,0.112
2.08,3.2,0.863
1.6,2.08,0.864
-3.68,2.88,0.102
-0.56,3.6,0.474
-0.96,3.36,0.399
3.36,3.68,0.828
-1.84,2.24,0.532
-3.28,4.0,0.111
3.28,3.44,0.855
3.76,2.56,0.771
0.64,3.84,0.803
-1.04,2.48,0.763
0.4,2.72,0.837
1.04,2.96,0.874
2.56,2.32,0.839
-2.56,3.12,0.101
-0.88,3.36,0.409
2.16,3.2,0.862
-3.6,2.88,0.118
1.68,2.08,0.848
0.72,3.84,0.842
-0.96,2.48,0.767
-0.48,3.6,0.533
-3.2,4.0,0.109
3.44,3.68,0.846
-1.76,2.24,0.546
3.36,3.44,0.859
3.84,2.56,0.744
-0.8,3.36,0.474
0.8,3.84,0.811
0.48,2.72,0.836
1.12,2.96,0.846
-0.88,2.48,0.802
-2.48,3.12,0.112
2.64,2.32,0.833
2.24,3.2,0.849
-3.52,2.88,0.078
1.76,2.08,0.842
-0.4,3.6,0.545
-0.72,3.36,0.536
-3.12,4.0,0.107
-1.68,2.24,0.614
3.52,3.68,0.838
0.88,3.84,0.828
-0.8,2.48,0.783
3.44,3.44,0.841
3.92,2.56,0.741
0.56,2.72,0.858
1.2,2.96,0.869
-2.4,3.12,0.11
-0.64,3.36,0.552
2.72,2.32,0.84
-3.44,2.88,0.113
2.32,3.2,0.845
0.96,3.84,0.84
-0.72,2.48,0.815
1.84,2.08,0.86
-0.32,3.6,0.609
-3.04,4.0,0.107
-1.6,2.24,0.662
3.6,3.68,0.858
3.52,3.44,0.823
-0.56,3.36,0.616
4.0,2.56,0.692
1.04,3.84,0.854
0.64,2.72,0.843
-0.64,2.48,0.805
1.28,2.96,0.858
-2.32,3.12,0.128
-3.36,2.88,0.128
2.4,3.2,0.845
2.8,2.32,0.841
-0.24,3.6,0.655
1.92,2.08,0.858
-0.48,3.36,0.64
-2.96,4.0,0.095
1.12,3.84,0.836
-1.52,2.24,0.687
