,$\mu_h$,$\mu_x$,success_rate
5983,0.72,-2.08,0.833
5984,0.72,-2,0.818
5985,0.72,-1.92,0.824
5986,0.72,-1.84,0.838
5987,0.72,-1.76,0.861
5988,0.72,-1.68,0.853
5989,0.72,-1.6,0.833
5990,0.72,-1.52,0.856
5991,0.72,-1.44,0.859
5992,0.72,-1.36,0.861
5993,0.72,-1.28,0.846
5994,0.72,-1.2,0.858
5995,0.72,-1.12,0.86
5996,0.72,-1.04,0.851
5997,0.72,-0.96,0.856
5998,0.72,-0.88,0.863
5999,0.72,-0.8,0.867
6000,0.72,-0.72,0.856
6001,0.72,-0.64,0.861
6002,0.72,-0.56,0.864
6003,0.72,-0.48,0.856
6004,0.72,-0.4,0.87
6005,0.72,-0.32,0.845
6006,0.72,-0.24,0.85
6007,0.72,-0.16,0.848
6008,0.72,-0.08,0.856
6009,0.72,0,0.874
6010,0.72,0.08,0.842
6011,0.72,0.16,0.827
6012,0.72,0.24,0.845
6013,0.72,0.32,0.832
6014,0.72,0.4,0.839
6015,0.72,0.48,0.859
6016,0.72,0.56,0.854
6017,0.72,0.64,0.846
6018,0.72,0.72,0.86
6019,0.72,0.8,0.842
6020,0.72,0.88,0.824
6021,0.72,0.96,0.843
6022,0.72,1.04,0.851
6023,0.72,1.12,0.835
6024,0.72,1.2,0.856
6025,0.72,1.28,0.821
6026,0.72,1.36,0.839
6027,0.72,1.44,0.831
6028,0.72,1.52,0.81
6029,0.72,1.6,0.797
6030,0.72,1.68,0.805
6031,0.72,1.76,0.816
6032,0.72,1.84,0.773
6033,0.72,1.92,0.729
6034,0.72,2,0.756
6035,0.72,2.08,0.724
6036,0.72,2.16,0.697
6037,0.72,2.24,0.664
6038,0.72,2.32,0.628
6039,0.72,2.4,0.597
6040,0.72,2.48,0.587
6041,0.72,2.56,0.536
6042,0.72,2.64,0.493
6043,0.72,2.72,0.449
6044,0.72,2.8,0.396
6045,0.72,2.88,0.361
6046,0.72,2.96,0.313
6047,0.72,3.04,0.325
6048,0.72,3.12,0.3
6049,0.72,3.2,0.247
6050,0.72,3.28,0.243
6051,0.72,3.36,0.221
6052,0.72,3.44,0.199
6053,0.72,3.52,0.183
6054,0.72,3.6,0.151
6055,0.72,3.68,0.18
6056,0.72,3.76,0.143
6057,0.72,3.84,0.139
6058,0.72,3.92,0.128
6059,0.72,4,0.122
6060,0.8,-4,0.22
6061,0.8,-3.92,0.215
6062,0.8,-3.84,0.277
6063,0.8,-3.76,0.276
6064,0.8,-3.68,0.332
6065,0.8,-3.6,0.391
6066,0.8,-3.52,0.387
6067,0.8,-3.44,0.437
6068,0.8,-3.36,0.501
6069,0.8,-3.28,0.521
6070,0.8,-3.2,0.559
6071,0.8,-3.12,0.618
6072,0.8,-3.04,0.654
6073,0.8,-2.96,0.697
6074,0.8,-2.88,0.699
6075,0.8,-2.8,0.731
6076,0.8,-2.72,0.753
6077,0.8,-2.64,0.769
6078,0.8,-2.56,0.791
6079,0.8,-2.48,0.781
6080,0.8,-2.4,0.802
6081,0.8,-2.32,0.808
6082,0.8,-2.24,0.823
6083,0.8,-2.16,0.853
6084,0.8,-2.08,0.835
6085,0.8,-2,0.834
6086,0.8,-1.92,0.866
6087,0.8,-1.84,0.831
6088,0.8,-1.76,0.828
6089,0.8,-1.68,0.836
6090,0.8,-1.6,0.882
6091,0.8,-1.52,0.826
6092,0.8,-1.44,0.864
6093,0.8,-1.36,0.855
6094,0.8,-1.28,0.853
6095,0.8,-1.2,0.85
6096,0.8,-1.12,0.845
6097,0.8,-1.04,0.862
6098,0.8,-0.96,0.865
6099,0.8,-0.88,0.871
6100,0.8,-0.8,0.844
6101,0.8,-0.72,0.84
6102,0.8,-0.64,0.861
6103,0.8,-0.56,0.849
6104,0.8,-0.48,0.855
6105,0.8,-0.4,0.843
6106,0.8,-0.32,0.844
6107,0.8,-0.24,0.847
6108,0.8,-0.16,0.859
6109,0.8,-0.08,0.861
6110,0.8,0,0.833
6111,0.8,0.08,0.845
6112,0.8,0.16,0.861
6113,0.8,0.24,0.854
6114,0.8,0.32,0.864
6115,0.8,0.4,0.862
6116,0.8,0.48,0.845
6117,0.8,0.56,0.878
6118,0.8,0.64,0.874
6119,0.8,0.72,0.855
6120,0.8,0.8,0.842
6121,0.8,0.88,0.844
6122,0.8,0.96,0.853
6123,0.8,1.04,0.835
6124,0.8,1.12,0.855
6125,0.8,1.2,0.846
6126,0.8,1.28,0.846
6127,0.8,1.36,0.834
6128,0.8,1.44,0.824
6129,0.8,1.52,0.814
6130,0.8,1.6,0.824
6131,0.8,1.68,0.81
6132,0.8,1.76,0.788
6133,0.8,1.84,0.765
6134,0.8,1.92,0.76
6135,0.8,2,0.752
6136,0.8,2.08,0.755
6137,0.8,2.16,0.718
6138,0.8,2.24,0.705
6139,0.8,2.32,0.643
6140,0.8,2.4,0.632
6141,0.8,2.48,0.608
6142,0.8,2.56,0.551
6143,0.8,2.64,0.537
6144,0.8,2.72,0.489
6145,0.8,2.8,0.437
6146,0.8,2.88,0.416
6147,0.8,2.96,0.343
6148,0.8,3.04,0.355
6149,0.8,3.12,0.312
6150,0.8,3.2,0.25
6151,0.8,3.28,0.257
6152,0.8,3.36,0.25
6153,0.8,3.44,0.201
6154,0.8,3.52,0.221
6155,0.8,3.6,0.18
6156,0.8,3.68,0.186
6157,0.8,3.76,0.167
6158,0.8,3.84,0.17
6159,0.8,3.92,0.152
6160,0.8,4,0.143
6161,0.88,-4,0.194
6162,0.88,-3.92,0.216
6163,0.88,-3.84,0.249
6164,0.88,-3.76,0.246
6165,0.88,-3.68,0.306
6166,0.88,-3.6,0.329
6167,0.88,-3.52,0.385
6168,0.88,-3.44,0.392
6169,0.88,-3.36,0.449
6170,0.88,-3.28,0.47
6171,0.88,-3.2,0.537
6172,0.88,-3.12,0.566
6173,0.88,-3.04,0.598
6174,0.88,-2.96,0.661
6175,0.88,-2.88,0.647
6176,0.88,-2.8,0.691
6177,0.88,-2.72,0.766
6178,0.88,-2.64,0.758
6179,0.88,-2.56,0.823
6180,0.88,-2.48,0.791
6181,0.88,-2.4,0.784
6182,0.88,-2.32,0.815
6183,0.88,-2.24,0.818
6184,0.88,-2.16,0.819
6185,0.88,-2.08,0.825
6186,0.88,-2,0.83
6187,0.88,-1.92,0.813
6188,0.88,-1.84,0.837
6189,0.88,-1.76,0.829
6190,0.88,-1.68,0.853
6191,0.88,-1.6,0.84
6192,0.88,-1.52,0.841
6193,0.88,-1.44,0.842
6194,0.88,-1.36,0.853
6195,0.88,-1.28,0.855
6196,0.88,-1.2,0.849
6197,0.88,-1.12,0.861
6198,0.88,-1.04,0.847
6199,0.88,-0.96,0.845
6200,0.88,-0.88,0.845
6201,0.88,-0.8,0.847
6202,0.88,-0.72,0.854
6203,0.88,-0.64,0.853
6204,0.88,-0.56,0.851
6205,0.88,-0.48,0.869
6206,0.88,-0.4,0.86
6207,0.88,-0.32,0.846
6208,0.88,-0.24,0.869
6209,0.88,-0.16,0.861
6210,0.88,-0.08,0.854
6211,0.88,0,0.86
6212,0.88,0.08,0.842
6213,0.88,0.16,0.846
6214,0.88,0.24,0.856
6215,0.88,0.32,0.834
6216,0.88,0.4,0.859
6217,0.88,0.48,0.845
6218,0.88,0.56,0.833
6219,0.88,0.64,0.85
6220,0.88,0.72,0.859
6221,0.88,0.8,0.851
6222,0.88,0.88,0.837
6223,0.88,0.96,0.837
6224,0.88,1.04,0.846
6225,0.88,1.12,0.842
6226,0.88,1.2,0.855
6227,0.88,1.28,0.838
6228,0.88,1.36,0.812
6229,0.88,1.44,0.821
6230,0.88,1.52,0.817
6231,0.88,1.6,0.811
6232,0.88,1.68,0.793
6233,0.88,1.76,0.793
6234,0.88,1.84,0.798
6235,0.88,1.92,0.771
6236,0.88,2,0.776
6237,0.88,2.08,0.755
6238,0.88,2.16,0.757
6239,0.88,2.24,0.715
6240,0.88,2.32,0.692
6241,0.88,2.4,0.66
6242,0.88,2.48,0.642
6243,0.88,2.56,0.589
6244,0.88,2.64,0.567
6245,0.88,2.72,0.56
6246,0.88,2.8,0.492
6247,0.88,2.88,0.462
6248,0.88,2.96,0.425
6249,0.88,3.04,0.352
6250,0.88,3.12,0.359
6251,0.88,3.2,0.325
6252,0.88,3.28,0.271
6253,0.88,3.36,0.23
6254,0.88,3.44,0.231
6255,0.88,3.52,0.234
6256,0.88,3.6,0.217
6257,0.88,3.68,0.182
6258,0.88,3.76,0.176
6259,0.88,3.84,0.186
6260,0.88,3.92,0.154
6261,0.88,4,0.16
6262,0.96,-4,0.156
6263,0.96,-3.92,0.181
6264,0.96,-3.84,0.236
6265,0.96,-3.76,0.223
6266,0.96,-3.68,0.265
6267,0.96,-3.6,0.297
6268,0.96,-3.52,0.306
6269,0.96,-3.44,0.356
6270,0.96,-3.36,0.425
6271,0.96,-3.28,0.438
6272,0.96,-3.2,0.493
6273,0.96,-3.12,0.532
6274,0.96,-3.04,0.585
6275,0.96,-2.96,0.593
6276,0.96,-2.88,0.619
6277,0.96,-2.8,0.674
6278,0.96,-2.72,0.716
6279,0.96,-2.64,0.749
6280,0.96,-2.56,0.757
6281,0.96,-2.48,0.748
6282,0.96,-2.4,0.774
6283,0.96,-2.32,0.805
6284,0.96,-2.24,0.8
6285,0.96,-2.16,0.834
6286,0.96,-2.08,0.815
6287,0.96,-2,0.819
6288,0.96,-1.92,0.818
6289,0.96,-1.84,0.844
6290,0.96,-1.76,0.855
6291,0.96,-1.68,0.824
6292,0.96,-1.6,0.828
6293,0.96,-1.52,0.831
6294,0.96,-1.44,0.855
6295,0.96,-1.36,0.853
6296,0.96,-1.28,0.871
6297,0.96,-1.2,0.856
6298,0.96,-1.12,0.847
6299,0.96,-1.04,0.851
6300,0.96,-0.96,0.879
6301,0.96,-0.88,0.858
6302,0.96,-0.8,0.854
6303,0.96,-0.72,0.856
6304,0.96,-0.64,0.859
6305,0.96,-0.56,0.85
6306,0.96,-0.48,0.861
6307,0.96,-0.4,0.857
6308,0.96,-0.32,0.86
6309,0.96,-0.24,0.843
6310,0.96,-0.16,0.858
6311,0.96,-0.08,0.848
6312,0.96,0,0.863
6313,0.96,0.08,0.864
6314,0.96,0.16,0.864
6315,0.96,0.24,0.847
6316,0.96,0.32,0.854
6317,0.96,0.4,0.861
6318,0.96,0.48,0.83
6319,0.96,0.56,0.847
6320,0.96,0.64,0.848
6321,0.96,0.72,0.856
6322,0.96,0.8,0.865
6323,0.96,0.88,0.871
6324,0.96,0.96,0.863
6325,0.96,1.04,0.852
6326,0.96,1.12,0.856
6327,0.96,1.2,0.848
6328,0.96,1.28,0.846
6329,0.96,1.36,0.833
6330,0.96,1.44,0.834
6331,0.96,1.52,0.82
6332,0.96,1.6,0.823
6333,0.96,1.68,0.822
6334,0.96,1.76,0.813
6335,0.96,1.84,0.777
6336,0.96,1.92,0.799
6337,0.96,2,0.776
6338,0.96,2.08,0.787
6339,0.96,2.16,0.733
6340,0.96,2.24,0.735
6341,0.96,2.32,0.714
6342,0.96,2.4,0.692
6343,0.96,2.48,0.638
6344,0.96,2.56,0.625
6345,0.96,2.64,0.594
6346,0.96,2.72,0.568
6347,0.96,2.8,0.502
6348,0.96,2.88,0.485
6349,0.96,2.96,0.444
6350,0.96,3.04,0.409
6351,0.96,3.12,0.376
6352,0.96,3.2,0.348
6353,0.96,3.28,0.343
6354,0.96,3.36,0.286
6355,0.96,3.44,0.252
6356,0.96,3.52,0.257
6357,0.96,3.6,0.234
6358,0.96,3.68,0.188
6359,0.96,3.76,0.188
6360,0.96,3.84,0.196
6361,0.96,3.92,0.155
6362,0.96,4,0.198
6363,1.04,-4,0.161
6364,1.04,-3.92,0.187
6365,1.04,-3.84,0.205
6366,1.04,-3.76,0.2
6367,1.04,-3.68,0.241
6368,1.04,-3.6,0.258
6369,1.04,-3.52,0.297
6370,1.04,-3.44,0.338
6371,1.04,-3.36,0.399
6372,1.04,-3.28,0.408
6373,1.04,-3.2,0.449
6374,1.04,-3.12,0.485
6375,1.04,-3.04,0.528
6376,1.04,-2.96,0.545
6377,1.04,-2.88,0.625
6378,1.04,-2.8,0.653
6379,1.04,-2.72,0.672
6380,1.04,-2.64,0.701
6381,1.04,-2.56,0.746
6382,1.04,-2.48,0.77
6383,1.04,-2.4,0.757
6384,1.04,-2.32,0.78
6385,1.04,-2.24,0.802
6386,1.04,-2.16,0.796
6387,1.04,-2.08,0.827
6388,1.04,-2,0.838
6389,1.04,-1.92,0.814
6390,1.04,-1.84,0.836
6391,1.04,-1.76,0.82
6392,1.04,-1.68,0.836
6393,1.04,-1.6,0.831
6394,1.04,-1.52,0.838
6395,1.04,-1.44,0.846
6396,1.04,-1.36,0.853
6397,1.04,-1.28,0.857
6398,1.04,-1.2,0.867
6399,1.04,-1.12,0.858
6400,1.04,-1.04,0.849
6401,1.04,-0.96,0.831
6402,1.04,-0.88,0.84
6403,1.04,-0.8,0.869
6404,1.04,-0.72,0.831
6405,1.04,-0.64,0.87
6406,1.04,-0.56,0.848
6407,1.04,-0.48,0.86
6408,1.04,-0.4,0.872
6409,1.04,-0.32,0.854
6410,1.04,-0.24,0.88
6411,1.04,-0.16,0.863
6412,1.04,-0.08,0.845
6413,1.04,0,0.851
6414,1.04,0.08,0.876
6415,1.04,0.16,0.876
6416,1.04,0.24,0.841
6417,1.04,0.32,0.858
6418,1.04,0.4,0.87
6419,1.04,0.48,0.845
6420,1.04,0.56,0.849
6421,1.04,0.64,0.85
6422,1.04,0.72,0.847
6423,1.04,0.8,0.844
6424,1.04,0.88,0.837
6425,1.04,0.96,0.829
6426,1.04,1.04,0.86
6427,1.04,1.12,0.843
6428,1.04,1.2,0.841
6429,1.04,1.28,0.852
6430,1.04,1.36,0.844
6431,1.04,1.44,0.811
6432,1.04,1.52,0.827
6433,1.04,1.6,0.84
6434,1.04,1.68,0.842
6435,1.04,1.76,0.798
6436,1.04,1.84,0.816
6437,1.04,1.92,0.801
6438,1.04,2,0.783
6439,1.04,2.08,0.756
6440,1.04,2.16,0.763
6441,1.04,2.24,0.77
6442,1.04,2.32,0.719
6443,1.04,2.4,0.703
6444,1.04,2.48,0.688
6445,1.04,2.56,0.663
6446,1.04,2.64,0.616
6447,1.04,2.72,0.603
6448,1.04,2.8,0.546
6449,1.04,2.88,0.522
6450,1.04,2.96,0.467
6451,1.04,3.04,0.438
6452,1.04,3.12,0.403
6453,1.04,3.2,0.388
6454,1.04,3.28,0.334
6455,1.04,3.36,0.292
6456,1.04,3.44,0.288
6457,1.04,3.52,0.265
6458,1.04,3.6,0.242
6459,1.04,3.68,0.242
6460,1.04,3.76,0.203
6461,1.04,3.84,0.174
6462,1.04,3.92,0.189
6463,1.04,4,0.17
6464,1.12,-4,0.161
6465,1.12,-3.92,0.166
6466,1.12,-3.84,0.213
6467,1.12,-3.76,0.18
6468,1.12,-3.68,0.231
6469,1.12,-3.6,0.239
6470,1.12,-3.52,0.265
6471,1.12,-3.44,0.288
6472,1.12,-3.36,0.359
6473,1.12,-3.28,0.357
6474,1.12,-3.2,0.431
6475,1.12,-3.12,0.436
6476,1.12,-3.04,0.5
6477,1.12,-2.96,0.533
6478,1.12,-2.88,0.569
6479,1.12,-2.8,0.586
6480,1.12,-2.72,0.641
6481,1.12,-2.64,0.697
6482,1.12,-2.56,0.712
6483,1.12,-2.48,0.717
6484,1.12,-2.4,0.759
6485,1.12,-2.32,0.766
6486,1.12,-2.24,0.799
6487,1.12,-2.16,0.799
6488,1.12,-2.08,0.777
6489,1.12,-2,0.797
6490,1.12,-1.92,0.821
6491,1.12,-1.84,0.832
6492,1.12,-1.76,0.828
6493,1.12,-1.68,0.836
6494,1.12,-1.6,0.846
6495,1.12,-1.52,0.817
6496,1.12,-1.44,0.841
6497,1.12,-1.36,0.822
6498,1.12,-1.28,0.859
6499,1.12,-1.2,0.843
6500,1.12,-1.12,0.836
6501,1.12,-1.04,0.86
6502,1.12,-0.96,0.838
6503,1.12,-0.88,0.843
6504,1.12,-0.8,0.868
6505,1.12,-0.72,0.867
6506,1.12,-0.64,0.877
6507,1.12,-0.56,0.845
6508,1.12,-0.48,0.861
6509,1.12,-0.4,0.86
6510,1.12,-0.32,0.849
6511,1.12,-0.24,0.864
6512,1.12,-0.16,0.852
6513,1.12,-0.08,0.847
6514,1.12,0,0.856
6515,1.12,0.08,0.84
6516,1.12,0.16,0.836
6517,1.12,0.24,0.853
6518,1.12,0.32,0.85
6519,1.12,0.4,0.876
6520,1.12,0.48,0.847
6521,1.12,0.56,0.865
6522,1.12,0.64,0.843
6523,1.12,0.72,0.847
6524,1.12,0.8,0.837
6525,1.12,0.88,0.849
6526,1.12,0.96,0.851
6527,1.12,1.04,0.848
6528,1.12,1.12,0.857
6529,1.12,1.2,0.862
6530,1.12,1.28,0.824
6531,1.12,1.36,0.839
6532,1.12,1.44,0.843
6533,1.12,1.52,0.842
6534,1.12,1.6,0.849
6535,1.12,1.68,0.822
6536,1.12,1.76,0.811
6537,1.12,1.84,0.812
6538,1.12,1.92,0.796
6539,1.12,2,0.808
6540,1.12,2.08,0.783
6541,1.12,2.16,0.801
6542,1.12,2.24,0.761
6543,1.12,2.32,0.758
6544,1.12,2.4,0.756
6545,1.12,2.48,0.724
6546,1.12,2.56,0.721
6547,1.12,2.64,0.667
6548,1.12,2.72,0.633
6549,1.12,2.8,0.597
6550,1.12,2.88,0.566
6551,1.12,2.96,0.509
6552,1.12,3.04,0.496
6553,1.12,3.12,0.437
6554,1.12,3.2,0.44
6555,1.12,3.28,0.366
6556,1.12,3.36,0.361
6557,1.12,3.44,0.302
6558,1.12,3.52,0.293
6559,1.12,3.6,0.27
6560,1.12,3.68,0.231
6561,1.12,3.76,0.23
6562,1.12,3.84,0.214
6563,1.12,3.92,0.207
6564,1.12,4,0.149
6565,1.2,-4,0.114
6566,1.2,-3.92,0.15
6567,1.2,-3.84,0.187
6568,1.2,-3.76,0.168
6569,1.2,-3.68,0.211
6570,1.2,-3.6,0.207
6571,1.2,-3.52,0.24
6572,1.2,-3.44,0.268
6573,1.2,-3.36,0.282
6574,1.2,-3.28,0.315
6575,1.2,-3.2,0.361
6576,1.2,-3.12,0.411
6577,1.2,-3.04,0.475
6578,1.2,-2.96,0.483
6579,1.2,-2.88,0.537
6580,1.2,-2.8,0.56
6581,1.2,-2.72,0.591
6582,1.2,-2.64,0.621
6583,1.2,-2.56,0.68
6584,1.2,-2.48,0.724
6585,1.2,-2.4,0.724
6586,1.2,-2.32,0.745
6587,1.2,-2.24,0.779
6588,1.2,-2.16,0.794
6589,1.2,-2.08,0.81
6590,1.2,-2,0.814
6591,1.2,-1.92,0.796
6592,1.2,-1.84,0.839
6593,1.2,-1.76,0.821
6594,1.2,-1.68,0.829
6595,1.2,-1.6,0.837
6596,1.2,-1.52,0.827
6597,1.2,-1.44,0.871
6598,1.2,-1.36,0.847
6599,1.2,-1.28,0.861
6600,1.2,-1.2,0.834
6601,1.2,-1.12,0.849
6602,1.2,-1.04,0.845
6603,1.2,-0.96,0.849
6604,1.2,-0.88,0.86
6605,1.2,-0.8,0.848
6606,1.2,-0.72,0.847
6607,1.2,-0.64,0.856
6608,1.2,-0.56,0.858
6609,1.2,-0.48,0.858
6610,1.2,-0.4,0.868
6611,1.2,-0.32,0.857
6612,1.2,-0.24,0.867
6613,1.2,-0.16,0.881
6614,1.2,-0.08,0.878
6615,1.2,0,0.853
6616,1.2,0.08,0.851
6617,1.2,0.16,0.868
6618,1.2,0.24,0.868
6619,1.2,0.32,0.853
6620,1.2,0.4,0.858
6621,1.2,0.48,0.862
6622,1.2,0.56,0.867
6623,1.2,0.64,0.868
6624,1.2,0.72,0.848
6625,1.2,0.8,0.845
6626,1.2,0.88,0.852
6627,1.2,0.96,0.85
6628,1.2,1.04,0.847
6629,1.2,1.12,0.854
6630,1.2,1.2,0.855
6631,1.2,1.28,0.833
6632,1.2,1.36,0.855
6633,1.2,1.44,0.831
6634,1.2,1.52,0.832
6635,1.2,1.6,0.848
6636,1.2,1.68,0.845
6637,1.2,1.76,0.851
6638,1.2,1.84,0.851
6639,1.2,1.92,0.811
6640,1.2,2,0.823
6641,1.2,2.08,0.808
6642,1.2,2.16,0.799
6643,1.2,2.24,0.773
6644,1.2,2.32,0.746
6645,1.2,2.4,0.766
6646,1.2,2.48,0.743
6647,1.2,2.56,0.731
6648,1.2,2.64,0.694
6649,1.2,2.72,0.676
6650,1.2,2.8,0.596
6651,1.2,2.88,0.594
6652,1.2,2.96,0.545
6653,1.2,3.04,0.553
6654,1.2,3.12,0.472
6655,1.2,3.2,0.463
6656,1.2,3.28,0.414
6657,1.2,3.36,0.364
6658,1.2,3.44,0.324
6659,1.2,3.52,0.291
6660,1.2,3.6,0.27
6661,1.2,3.68,0.242
6662,1.2,3.76,0.25
6663,1.2,3.84,0.207
6664,1.2,3.92,0.205
6665,1.2,4,0.203
6666,1.28,-4,0.142
6667,1.28,-3.92,0.14
6668,1.28,-3.84,0.144
6669,1.28,-3.76,0.165
6670,1.28,-3.68,0.183
6671,1.28,-3.6,0.202
6672,1.28,-3.52,0.205
6673,1.28,-3.44,0.26
6674,1.28,-3.36,0.264
6675,1.28,-3.28,0.309
6676,1.28,-3.2,0.345
6677,1.28,-3.12,0.362
6678,1.28,-3.04,0.42
6679,1.28,-2.96,0.434
6680,1.28,-2.88,0.485
6681,1.28,-2.8,0.519
6682,1.28,-2.72,0.562
6683,1.28,-2.64,0.566
6684,1.28,-2.56,0.673
6685,1.28,-2.48,0.646
6686,1.28,-2.4,0.735
6687,1.28,-2.32,0.719
6688,1.28,-2.24,0.766
6689,1.28,-2.16,0.782
6690,1.28,-2.08,0.795
6691,1.28,-2,0.802
6692,1.28,-1.92,0.796
6693,1.28,-1.84,0.81
6694,1.28,-1.76,0.8
6695,1.28,-1.68,0.794
6696,1.28,-1.6,0.836
6697,1.28,-1.52,0.866
6698,1.28,-1.44,0.844
6699,1.28,-1.36,0.837
6700,1.28,-1.28,0.845
6701,1.28,-1.2,0.842
6702,1.28,-1.12,0.842
6703,1.28,-1.04,0.85
6704,1.28,-0.96,0.838
6705,1.28,-0.88,0.858
6706,1.28,-0.8,0.856
6707,1.28,-0.72,0.856
6708,1.28,-0.64,0.833
6709,1.28,-0.56,0.87
6710,1.28,-0.48,0.856
6711,1.28,-0.4,0.838
6712,1.28,-0.32,0.84
6713,1.28,-0.24,0.864
6714,1.28,-0.16,0.864
6715,1.28,-0.08,0.856
6716,1.28,0,0.861
6717,1.28,0.08,0.839
6718,1.28,0.16,0.861
6719,1.28,0.24,0.872
6720,1.28,0.32,0.851
6721,1.28,0.4,0.86
6722,1.28,0.48,0.869
6723,1.28,0.56,0.868
6724,1.28,0.64,0.857
6725,1.28,0.72,0.873
6726,1.28,0.8,0.853
6727,1.28,0.88,0.855
6728,1.28,0.96,0.839
6729,1.28,1.04,0.831
6730,1.28,1.12,0.832
6731,1.28,1.2,0.827
6732,1.28,1.28,0.839
6733,1.28,1.36,0.852
6734,1.28,1.44,0.823
6735,1.28,1.52,0.837
6736,1.28,1.6,0.841
6737,1.28,1.68,0.843
6738,1.28,1.76,0.824
6739,1.28,1.84,0.832
6740,1.28,1.92,0.81
6741,1.28,2,0.821
6742,1.28,2.08,0.824
6743,1.28,2.16,0.807
6744,1.28,2.24,0.805
6745,1.28,2.32,0.77
6746,1.28,2.4,0.784
6747,1.28,2.48,0.762
6748,1.28,2.56,0.726
6749,1.28,2.64,0.713
6750,1.28,2.72,0.685
6751,1.28,2.8,0.684
6752,1.28,2.88,0.636
6753,1.28,2.96,0.606
6754,1.28,3.04,0.566
6755,1.28,3.12,0.524
6756,1.28,3.2,0.49
6757,1.28,3.28,0.455
6758,1.28,3.36,0.379
6759,1.28,3.44,0.366
6760,1.28,3.52,0.339
6761,1.28,3.6,0.334
6762,1.28,3.68,0.31
6763,1.28,3.76,0.27
6764,1.28,3.84,0.203
6765,1.28,3.92,0.221
6766,1.28,4,0.206
6767,1.36,-4,0.127
6768,1.36,-3.92,0.146
6769,1.36,-3.84,0.146
6770,1.36,-3.76,0.163
6771,1.36,-3.68,0.185
6772,1.36,-3.6,0.171
6773,1.36,-3.52,0.191
6774,1.36,-3.44,0.206
6775,1.36,-3.36,0.23
6776,1.36,-3.28,0.268
6777,1.36,-3.2,0.325
6778,1.36,-3.12,0.364
6779,1.36,-3.04,0.345
6780,1.36,-2.96,0.39
6781,1.36,-2.88,0.45
6782,1.36,-2.8,0.475
6783,1.36,-2.72,0.546
6784,1.36,-2.64,0.575
6785,1.36,-2.56,0.604
6786,1.36,-2.48,0.622
6787,1.36,-2.4,0.693
6788,1.36,-2.32,0.697
6789,1.36,-2.24,0.735
6790,1.36,-2.16,0.779
6791,1.36,-2.08,0.788
6792,1.36,-2,0.783
6793,1.36,-1.92,0.796
6794,1.36,-1.84,0.809
6795,1.36,-1.76,0.802
6796,1.36,-1.68,0.822
6797,1.36,-1.6,0.817
6798,1.36,-1.52,0.812
6799,1.36,-1.44,0.855
6800,1.36,-1.36,0.846
6801,1.36,-1.28,0.832
6802,1.36,-1.2,0.848
6803,1.36,-1.12,0.852
6804,1.36,-1.04,0.848
6805,1.36,-0.96,0.841
6806,1.36,-0.88,0.829
6807,1.36,-0.8,0.852
6808,1.36,-0.72,0.86
6809,1.36,-0.64,0.864
6810,1.36,-0.56,0.857
6811,1.36,-0.48,0.838
6812,1.36,-0.4,0.864
6813,1.36,-0.32,0.87
6814,1.36,-0.24,0.847
6815,1.36,-0.16,0.854
6816,1.36,-0.08,0.838
6817,1.36,0,0.86
6818,1.36,0.08,0.844
6819,1.36,0.16,0.849
6820,1.36,0.24,0.861
6821,1.36,0.32,0.835
6822,1.36,0.4,0.865
6823,1.36,0.48,0.84
6824,1.36,0.56,0.853
6825,1.36,0.64,0.869
6826,1.36,0.72,0.871
6827,1.36,0.8,0.864
6828,1.36,0.88,0.846
6829,1.36,0.96,0.865
6830,1.36,1.04,0.858
6831,1.36,1.12,0.854
6832,1.36,1.2,0.864
6833,1.36,1.28,0.836
6834,1.36,1.36,0.846
6835,1.36,1.44,0.84
6836,1.36,1.52,0.825
6837,1.36,1.6,0.86
6838,1.36,1.68,0.835
6839,1.36,1.76,0.84
6840,1.36,1.84,0.83
6841,1.36,1.92,0.827
6842,1.36,2,0.83
6843,1.36,2.08,0.804
6844,1.36,2.16,0.816
6845,1.36,2.24,0.815
6846,1.36,2.32,0.794
6847,1.36,2.4,0.798
6848,1.36,2.48,0.767
6849,1.36,2.56,0.735
6850,1.36,2.64,0.738
6851,1.36,2.72,0.717
6852,1.36,2.8,0.679
6853,1.36,2.88,0.682
6854,1.36,2.96,0.603
6855,1.36,3.04,0.603
6856,1.36,3.12,0.559
6857,1.36,3.2,0.525
6858,1.36,3.28,0.531
6859,1.36,3.36,0.456
6860,1.36,3.44,0.399
6861,1.36,3.52,0.393
6862,1.36,3.6,0.346
6863,1.36,3.68,0.302
6864,1.36,3.76,0.292
6865,1.36,3.84,0.273
6866,1.36,3.92,0.234
6867,1.36,4,0.199
6868,1.44,-4,0.104
6869,1.44,-3.92,0.119
6870,1.44,-3.84,0.122
6871,1.44,-3.76,0.161
6872,1.44,-3.68,0.161
6873,1.44,-3.6,0.173
6874,1.44,-3.52,0.193
6875,1.44,-3.44,0.193
6876,1.44,-3.36,0.227
6877,1.44,-3.28,0.25
6878,1.44,-3.2,0.252
6879,1.44,-3.12,0.302
6880,1.44,-3.04,0.349
6881,1.44,-2.96,0.4
6882,1.44,-2.88,0.376
6883,1.44,-2.8,0.452
6884,1.44,-2.72,0.505
6885,1.44,-2.64,0.525
6886,1.44,-2.56,0.566
6887,1.44,-2.48,0.638
6888,1.44,-2.4,0.641
6889,1.44,-2.32,0.668
