mux1,mux2,muh1,muh2,success_rate
13.0,13.0,4.0,8.0,0.103
11.0,11.0,2.5,5.0,0.098
4.7,4.7,5.3,10.6,0.85
2.2,2.2,3.3,6.6,0.86
1.6,1.6,2.8,5.6,0.849
10.5,10.5,2.0,4.0,0.107
2.9,2.9,3.8,7.6,0.851
5.1,5.1,5.8,11.6,0.844
9.6,9.6,1.0,2.0,0.087
10.0,10.0,1.5,3.0,0.092
11.7,11.7,3.0,6.0,0.094
1.0,1.0,2.3,4.6,0.858
3.5,3.5,4.3,8.6,0.828
14.8,14.8,5.5,11.0,0.097
14.3,14.3,5.0,10.0,0.116
13.6,13.6,4.5,9.0,0.114
4.2,4.2,4.8,9.6,0.837
0.5,0.5,1.8,3.6,0.857
12.4,12.4,3.5,7.0,0.111
-0.1,-0.1,1.3,2.6,0.885
13.1,13.1,4.0,8.0,0.106
4.8,4.8,5.3,10.6,0.841
11.1,11.1,2.5,5.0,0.098
2.3,2.3,3.3,6.6,0.84
1.7,1.7,2.8,5.6,0.854
5.2,5.2,5.8,11.6,0.863
10.6,10.6,2.0,4.0,0.1
3.0,3.0,3.8,7.6,0.83
11.8,11.8,3.0,6.0,0.098
10.1,10.1,1.5,3.0,0.093
9.7,9.7,1.0,2.0,0.127
3.6,3.6,4.3,8.6,0.832
1.1,1.1,2.3,4.6,0.851
14.9,14.9,5.5,11.0,0.093
14.4,14.4,5.0,10.0,0.092
4.3,4.3,4.8,9.6,0.841
13.7,13.7,4.5,9.0,0.099
0.0,0.0,1.3,2.6,0.873
0.6,0.6,1.8,3.6,0.864
12.5,12.5,3.5,7.0,0.1
2.4,2.4,3.3,6.6,0.861
11.2,11.2,2.5,5.0,0.103
13.2,13.2,4.0,8.0,0.086
1.8,1.8,2.8,5.6,0.86
4.9,4.9,5.3,10.6,0.846
5.3,5.3,5.8,11.6,0.843
11.9,11.9,3.0,6.0,0.091
3.1,3.1,3.8,7.6,0.865
10.7,10.7,2.0,4.0,0.09
10.2,10.2,1.5,3.0,0.088
9.8,9.8,1.0,2.0,0.135
1.2,1.2,2.3,4.6,0.87
15.0,15.0,5.5,11.0,0.11
3.7,3.7,4.3,8.6,0.847
0.1,0.1,1.3,2.6,0.863
4.4,4.4,4.8,9.6,0.836
0.7,0.7,1.8,3.6,0.872
14.5,14.5,5.0,10.0,0.099
13.8,13.8,4.5,9.0,0.103
12.6,12.6,3.5,7.0,0.111
2.5,2.5,3.3,6.6,0.842
13.3,13.3,4.0,8.0,0.097
5.0,5.0,5.3,10.6,0.828
11.3,11.3,2.5,5.0,0.102
1.9,1.9,2.8,5.6,0.856
5.4,5.4,5.8,11.6,0.825
10.8,10.8,2.0,4.0,0.094
3.2,3.2,3.8,7.6,0.826
12.0,12.0,3.0,6.0,0.078
10.3,10.3,1.5,3.0,0.086
9.9,9.9,1.0,2.0,0.101
1.3,1.3,2.3,4.6,0.845
3.8,3.8,4.3,8.6,0.818
15.1,15.1,5.5,11.0,0.097
0.8,0.8,1.8,3.6,0.865
4.5,4.5,4.8,9.6,0.827
0.2,0.2,1.3,2.6,0.862
14.6,14.6,5.0,10.0,0.088
13.9,13.9,4.5,9.0,0.087
2.6,2.6,3.3,6.6,0.858
12.7,12.7,3.5,7.0,0.12
13.4,13.4,4.0,8.0,0.084
2.0,2.0,2.8,5.6,0.854
5.1,5.1,5.3,10.6,0.825
11.4,11.4,2.5,5.0,0.078
5.5,5.5,5.8,11.6,0.829
3.3,3.3,3.8,7.6,0.815
10.9,10.9,2.0,4.0,0.089
10.4,10.4,1.5,3.0,0.128
12.1,12.1,3.0,6.0,0.096
1.4,1.4,2.3,4.6,0.84
10.0,10.0,1.0,2.0,0.081
3.9,3.9,4.3,8.6,0.843
0.9,0.9,1.8,3.6,0.87
4.6,4.6,4.8,9.6,0.813
15.2,15.2,5.5,11.0,0.093
14.7,14.7,5.0,10.0,0.123
0.3,0.3,1.3,2.6,0.867
14.0,14.0,4.5,9.0,0.09
2.1,2.1,2.8,5.6,0.854
2.7,2.7,3.3,6.6,0.84
13.5,13.5,4.0,8.0,0.098
12.8,12.8,3.5,7.0,0.103
11.5,11.5,2.5,5.0,0.095
5.2,5.2,5.3,10.6,0.817
5.6,5.6,5.8,11.6,0.806
3.4,3.4,3.8,7.6,0.837
11.0,11.0,2.0,4.0,0.086
10.5,10.5,1.5,3.0,0.135
1.5,1.5,2.3,4.6,0.862
12.2,12.2,3.0,6.0,0.099
4.0,4.0,4.3,8.6,0.832
10.1,10.1,1.0,2.0,0.109
1.0,1.0,1.8,3.6,0.859
4.7,4.7,4.8,9.6,0.805
15.3,15.3,5.5,11.0,0.104
14.8,14.8,5.0,10.0,0.091
0.4,0.4,1.3,2.6,0.885
2.2,2.2,2.8,5.6,0.848
14.1,14.1,4.5,9.0,0.087
2.8,2.8,3.3,6.6,0.851
13.6,13.6,4.0,8.0,0.098
12.9,12.9,3.5,7.0,0.095
11.6,11.6,2.5,5.0,0.088
5.3,5.3,5.3,10.6,0.774
3.5,3.5,3.8,7.6,0.839
5.7,5.7,5.8,11.6,0.83
11.1,11.1,2.0,4.0,0.126
1.6,1.6,2.3,4.6,0.873
10.6,10.6,1.5,3.0,0.1
12.3,12.3,3.0,6.0,0.087
1.1,1.1,1.8,3.6,0.857
4.1,4.1,4.3,8.6,0.808
10.2,10.2,1.0,2.0,0.12
4.8,4.8,4.8,9.6,0.784
15.4,15.4,5.5,11.0,0.095
14.9,14.9,5.0,10.0,0.104
0.5,0.5,1.3,2.6,0.89
2.3,2.3,2.8,5.6,0.865
14.2,14.2,4.5,9.0,0.101
2.9,2.9,3.3,6.6,0.842
13.7,13.7,4.0,8.0,0.114
13.0,13.0,3.5,7.0,0.12
11.7,11.7,2.5,5.0,0.086
5.4,5.4,5.3,10.6,0.814
3.6,3.6,3.8,7.6,0.831
5.8,5.8,5.8,11.6,0.795
11.2,11.2,2.0,4.0,0.137
1.7,1.7,2.3,4.6,0.874
10.7,10.7,1.5,3.0,0.082
4.2,4.2,4.3,8.6,0.801
12.4,12.4,3.0,6.0,0.086
1.2,1.2,1.8,3.6,0.882
4.9,4.9,4.8,9.6,0.796
10.3,10.3,1.0,2.0,0.087
15.0,15.0,5.0,10.0,0.094
15.5,15.5,5.5,11.0,0.105
0.6,0.6,1.3,2.6,0.864
2.4,2.4,2.8,5.6,0.838
14.3,14.3,4.5,9.0,0.111
3.0,3.0,3.3,6.6,0.852
13.8,13.8,4.0,8.0,0.102
3.7,3.7,3.8,7.6,0.837
11.8,11.8,2.5,5.0,0.127
5.5,5.5,5.3,10.6,0.777
13.1,13.1,3.5,7.0,0.102
5.9,5.9,5.8,11.6,0.795
11.3,11.3,2.0,4.0,0.098
1.8,1.8,2.3,4.6,0.892
1.3,1.3,1.8,3.6,0.871
12.5,12.5,3.0,6.0,0.127
10.8,10.8,1.5,3.0,0.109
4.3,4.3,4.3,8.6,0.821
5.0,5.0,4.8,9.6,0.777
10.4,10.4,1.0,2.0,0.103
0.7,0.7,1.3,2.6,0.882
15.1,15.1,5.0,10.0,0.107
2.5,2.5,2.8,5.6,0.861
15.6,15.6,5.5,11.0,0.111
3.1,3.1,3.3,6.6,0.837
14.4,14.4,4.5,9.0,0.109
13.9,13.9,4.0,8.0,0.092
3.8,3.8,3.8,7.6,0.811
5.6,5.6,5.3,10.6,0.781
13.2,13.2,3.5,7.0,0.106
6.0,6.0,5.8,11.6,0.791
11.9,11.9,2.5,5.0,0.136
11.4,11.4,2.0,4.0,0.083
1.9,1.9,2.3,4.6,0.871
1.4,1.4,1.8,3.6,0.871
4.4,4.4,4.3,8.6,0.816
12.6,12.6,3.0,6.0,0.136
10.9,10.9,1.5,3.0,0.119
5.1,5.1,4.8,9.6,0.762
10.5,10.5,1.0,2.0,0.113
0.8,0.8,1.3,2.6,0.871
2.6,2.6,2.8,5.6,0.853
15.2,15.2,5.0,10.0,0.089
15.7,15.7,5.5,11.0,0.11
3.2,3.2,3.3,6.6,0.827
14.5,14.5,4.5,9.0,0.097
3.9,3.9,3.8,7.6,0.824
5.7,5.7,5.3,10.6,0.762
13.3,13.3,3.5,7.0,0.096
6.1,6.1,5.8,11.6,0.775
14.0,14.0,4.0,8.0,0.096
12.0,12.0,2.5,5.0,0.099
11.5,11.5,2.0,4.0,0.11
2.0,2.0,2.3,4.6,0.867
1.5,1.5,1.8,3.6,0.854
4.5,4.5,4.3,8.6,0.781
12.7,12.7,3.0,6.0,0.1
11.0,11.0,1.5,3.0,0.088
5.2,5.2,4.8,9.6,0.757
10.6,10.6,1.0,2.0,0.098
0.9,0.9,1.3,2.6,0.879
2.7,2.7,2.8,5.6,0.858
15.8,15.8,5.5,11.0,0.096
15.3,15.3,5.0,10.0,0.103
3.3,3.3,3.3,6.6,0.848
4.0,4.0,3.8,7.6,0.81
14.6,14.6,4.5,9.0,0.103
6.2,6.2,5.8,11.6,0.71
5.8,5.8,5.3,10.6,0.739
13.4,13.4,3.5,7.0,0.087
14.1,14.1,4.0,8.0,0.087
12.1,12.1,2.5,5.0,0.082
11.6,11.6,2.0,4.0,0.119
2.1,2.1,2.3,4.6,0.859
1.6,1.6,1.8,3.6,0.862
4.6,4.6,4.3,8.6,0.774
12.8,12.8,3.0,6.0,0.082
11.1,11.1,1.5,3.0,0.102
5.3,5.3,4.8,9.6,0.762
10.7,10.7,1.0,2.0,0.1
1.0,1.0,1.3,2.6,0.889
2.8,2.8,2.8,5.6,0.853
15.9,15.9,5.5,11.0,0.106
4.1,4.1,3.8,7.6,0.816
3.4,3.4,3.3,6.6,0.818
15.4,15.4,5.0,10.0,0.097
14.7,14.7,4.5,9.0,0.099
6.3,6.3,5.8,11.6,0.75
5.9,5.9,5.3,10.6,0.732
14.2,14.2,4.0,8.0,0.087
2.2,2.2,2.3,4.6,0.851
13.5,13.5,3.5,7.0,0.087
12.2,12.2,2.5,5.0,0.11
1.7,1.7,1.8,3.6,0.882
11.7,11.7,2.0,4.0,0.086
4.7,4.7,4.3,8.6,0.779
12.9,12.9,3.0,6.0,0.11
11.2,11.2,1.5,3.0,0.114
5.4,5.4,4.8,9.6,0.745
1.1,1.1,1.3,2.6,0.873
10.8,10.8,1.0,2.0,0.09
2.9,2.9,2.8,5.6,0.852
4.2,4.2,3.8,7.6,0.812
3.5,3.5,3.3,6.6,0.826
16.0,16.0,5.5,11.0,0.108
15.5,15.5,5.0,10.0,0.094
14.8,14.8,4.5,9.0,0.113
6.0,6.0,5.3,10.6,0.746
6.4,6.4,5.8,11.6,0.741
2.3,2.3,2.3,4.6,0.875
14.3,14.3,4.0,8.0,0.09
12.3,12.3,2.5,5.0,0.119
1.8,1.8,1.8,3.6,0.871
11.8,11.8,2.0,4.0,0.103
13.6,13.6,3.5,7.0,0.09
4.8,4.8,4.3,8.6,0.772
13.0,13.0,3.0,6.0,0.118
5.5,5.5,4.8,9.6,0.76
11.3,11.3,1.5,3.0,0.098
1.2,1.2,1.3,2.6,0.865
10.9,10.9,1.0,2.0,0.093
3.0,3.0,2.8,5.6,0.854
4.3,4.3,3.8,7.6,0.817
14.4,14.4,4.0,8.0,0.096
3.6,3.6,3.3,6.6,0.814
-4.0,-4.0,5.6,11.2,0.094
15.6,15.6,5.0,10.0,0.105
14.9,14.9,4.5,9.0,0.094
6.1,6.1,5.3,10.6,0.71
6.5,6.5,5.8,11.6,0.68
2.4,2.4,2.3,4.6,0.856
12.4,12.4,2.5,5.0,0.086
1.9,1.9,1.8,3.6,0.882
11.9,11.9,2.0,4.0,0.113
13.7,13.7,3.5,7.0,0.096
4.9,4.9,4.3,8.6,0.772
13.1,13.1,3.0,6.0,0.087
1.3,1.3,1.3,2.6,0.895
5.6,5.6,4.8,9.6,0.763
11.0,11.0,1.0,2.0,0.1
11.4,11.4,1.5,3.0,0.1
3.1,3.1,2.8,5.6,0.833
4.4,4.4,3.8,7.6,0.796
3.7,3.7,3.3,6.6,0.835
-3.9,-3.9,5.6,11.2,0.111
14.5,14.5,4.0,8.0,0.11
15.7,15.7,5.0,10.0,0.1
6.2,6.2,5.3,10.6,0.703
15.0,15.0,4.5,9.0,0.089
6.6,6.6,5.8,11.6,0.693
2.5,2.5,2.3,4.6,0.853
2.0,2.0,1.8,3.6,0.864
12.5,12.5,2.5,5.0,0.103
12.0,12.0,2.0,4.0,0.098
5.0,5.0,4.3,8.6,0.777
13.8,13.8,3.5,7.0,0.109
13.2,13.2,3.0,6.0,0.103
5.7,5.7,4.8,9.6,0.722
1.4,1.4,1.3,2.6,0.864
11.1,11.1,1.0,2.0,0.113
4.5,4.5,3.8,7.6,0.824
3.2,3.2,2.8,5.6,0.863
11.5,11.5,1.5,3.0,0.089
3.8,3.8,3.3,6.6,0.842
-3.8,-3.8,5.6,11.2,0.082
14.6,14.6,4.0,8.0,0.079
15.8,15.8,5.0,10.0,0.094
6.3,6.3,5.3,10.6,0.691
15.1,15.1,4.5,9.0,0.095
2.6,2.6,2.3,4.6,0.843
6.7,6.7,5.8,11.6,0.653
2.1,2.1,1.8,3.6,0.878
12.1,12.1,2.0,4.0,0.098
12.6,12.6,2.5,5.0,0.114
5.1,5.1,4.3,8.6,0.762
13.9,13.9,3.5,7.0,0.08
13.3,13.3,3.0,6.0,0.112
1.5,1.5,1.3,2.6,0.866
5.8,5.8,4.8,9.6,0.702
3.3,3.3,2.8,5.6,0.858
4.6,4.6,3.8,7.6,0.793
11.6,11.6,1.5,3.0,0.093
-3.7,-3.7,5.6,11.2,0.109
11.2,11.2,1.0,2.0,0.1
3.9,3.9,3.3,6.6,0.849
14.7,14.7,4.0,8.0,0.103
15.2,15.2,4.5,9.0,0.11
6.4,6.4,5.3,10.6,0.661
15.9,15.9,5.0,10.0,0.107
2.7,2.7,2.3,4.6,0.871
6.8,6.8,5.8,11.6,0.682
2.2,2.2,1.8,3.6,0.858
14.0,14.0,3.5,7.0,0.101
12.2,12.2,2.0,4.0,0.095
12.7,12.7,2.5,5.0,0.098
5.2,5.2,4.3,8.6,0.768
1.6,1.6,1.3,2.6,0.884
13.4,13.4,3.0,6.0,0.099
5.9,5.9,4.8,9.6,0.694
3.4,3.4,2.8,5.6,0.845
4.7,4.7,3.8,7.6,0.821
11.7,11.7,1.5,3.0,0.101
-3.6,-3.6,5.6,11.2,0.12
4.0,4.0,3.3,6.6,0.823
11.3,11.3,1.0,2.0,0.112
14.8,14.8,4.0,8.0,0.108
16.0,16.0,5.0,10.0,0.093
6.5,6.5,5.3,10.6,0.679
15.3,15.3,4.5,9.0,0.079
2.8,2.8,2.3,4.6,0.862
6.9,6.9,5.8,11.6,0.619
2.3,2.3,1.8,3.6,0.863
12.8,12.8,2.5,5.0,0.098
14.1,14.1,3.5,7.0,0.109
5.3,5.3,4.3,8.6,0.733
1.7,1.7,1.3,2.6,0.87
12.3,12.3,2.0,4.0,0.092
13.5,13.5,3.0,6.0,0.099
6.0,6.0,4.8,9.6,0.698
3.5,3.5,2.8,5.6,0.853
4.8,4.8,3.8,7.6,0.794
11.8,11.8,1.5,3.0,0.111
-3.5,-3.5,5.6,11.2,0.086
11.4,11.4,1.0,2.0,0.092
4.1,4.1,3.3,6.6,0.827
14.9,14.9,4.0,8.0,0.093
15.4,15.4,4.5,9.0,0.103
-4.0,-4.0,5.1,10.2,0.114
6.6,6.6,5.3,10.6,0.649
2.9,2.9,2.3,4.6,0.861
7.0,7.0,5.8,11.6,0.613
2.4,2.4,1.8,3.6,0.874
12.9,12.9,2.5,5.0,0.094
5.4,5.4,4.3,8.6,0.784
1.8,1.8,1.3,2.6,0.87
14.2,14.2,3.5,7.0,0.094
12.4,12.4,2.0,4.0,0.1
13.6,13.6,3.0,6.0,0.09
3.6,3.6,2.8,5.6,0.845
6.1,6.1,4.8,9.6,0.716
4.9,4.9,3.8,7.6,0.791
-3.4,-3.4,5.6,11.2,0.103
11.9,11.9,1.5,3.0,0.1
11.5,11.5,1.0,2.0,0.09
4.2,4.2,3.3,6.6,0.838
15.0,15.0,4.0,8.0,0.102
-3.9,-3.9,5.1,10.2,0.098
3.0,3.0,2.3,4.6,0.858
6.7,6.7,5.3,10.6,0.67
15.5,15.5,4.5,9.0,0.109
2.5,2.5,1.8,3.6,0.862
7.1,7.1,5.8,11.6,0.577
13.0,13.0,2.5,5.0,0.093
12.5,12.5,2.0,4.0,0.112
14.3,14.3,3.5,7.0,0.102
1.9,1.9,1.3,2.6,0.869
5.5,5.5,4.3,8.6,0.763
13.7,13.7,3.0,6.0,0.095
3.7,3.7,2.8,5.6,0.868
6.2,6.2,4.8,9.6,0.686
5.0,5.0,3.8,7.6,0.81
-3.3,-3.3,5.6,11.2,0.114
12.0,12.0,1.5,3.0,0.111
4.3,4.3,3.3,6.6,0.854
11.6,11.6,1.0,2.0,0.108
15.1,15.1,4.0,8.0,0.1
-3.8,-3.8,5.1,10.2,0.099
6.8,6.8,5.3,10.6,0.64
3.1,3.1,2.3,4.6,0.849
15.6,15.6,4.5,9.0,0.094
7.2,7.2,5.8,11.6,0.549
2.6,2.6,1.8,3.6,0.861
14.4,14.4,3.5,7.0,0.1
2.0,2.0,1.3,2.6,0.861
13.1,13.1,2.5,5.0,0.1
13.8,13.8,3.0,6.0,0.099
12.6,12.6,2.0,4.0,0.099
5.6,5.6,4.3,8.6,0.78
5.1,5.1,3.8,7.6,0.828
6.3,6.3,4.8,9.6,0.755
-3.2,-3.2,5.6,11.2,0.098
3.8,3.8,2.8,5.6,0.853
12.1,12.1,1.5,3.0,0.095
11.7,11.7,1.0,2.0,0.119
4.4,4.4,3.3,6.6,0.815
-3.7,-3.7,5.1,10.2,0.092
6.9,6.9,5.3,10.6,0.627
15.2,15.2,4.0,8.0,0.103
3.2,3.2,2.3,4.6,0.849
7.3,7.3,5.8,11.6,0.522
15.7,15.7,4.5,9.0,0.102
2.7,2.7,1.8,3.6,0.859
5.7,5.7,4.3,8.6,0.761
14.5,14.5,3.5,7.0,0.103
2.1,2.1,1.3,2.6,0.852
13.2,13.2,2.5,5.0,0.112
13.9,13.9,3.0,6.0,0.113
12.7,12.7,2.0,4.0,0.115
6.4,6.4,4.8,9.6,0.714
-3.1,-3.1,5.6,11.2,0.098
5.2,5.2,3.8,7.6,0.813
3.9,3.9,2.8,5.6,0.84
12.2,12.2,1.5,3.0,0.09
11.8,11.8,1.0,2.0,0.09
4.5,4.5,3.3,6.6,0.826
-3.6,-3.6,5.1,10.2,0.094
7.0,7.0,5.3,10.6,0.645
15.3,15.3,4.0,8.0,0.092
15.8,15.8,4.5,9.0,0.099
7.4,7.4,5.8,11.6,0.529
3.3,3.3,2.3,4.6,0.867
2.8,2.8,1.8,3.6,0.859
5.8,5.8,4.3,8.6,0.765
14.6,14.6,3.5,7.0,0.091
14.0,14.0,3.0,6.0,0.099
12.8,12.8,2.0,4.0,0.088
-3.0,-3.0,5.6,11.2,0.094
6.5,6.5,4.8,9.6,0.715
2.2,2.2,1.3,2.6,0.85
13.3,13.3,2.5,5.0,0.098
4.0,4.0,2.8,5.6,0.843
5.3,5.3,3.8,7.6,0.799
12.3,12.3,1.5,3.0,0.106
11.9,11.9,1.0,2.0,0.096
4.6,4.6,3.3,6.6,0.834
-3.5,-3.5,5.1,10.2,0.098
7.1,7.1,5.3,10.6,0.65
15.9,15.9,4.5,9.0,0.103
15.4,15.4,4.0,8.0,0.115
2.9,2.9,1.8,3.6,0.841
3.4,3.4,2.3,4.6,0.862
12.9,12.9,2.0,4.0,0.093
7.5,7.5,5.8,11.6,0.543
5.9,5.9,4.3,8.6,0.799
-2.9,-2.9,5.6,11.2,0.093
6.6,6.6,4.8,9.6,0.708
14.7,14.7,3.5,7.0,0.114
14.1,14.1,3.0,6.0,0.112
13.4,13.4,2.5,5.0,0.115
2.3,2.3,1.3,2.6,0.825
4.1,4.1,2.8,5.6,0.849
5.4,5.4,3.8,7.6,0.829
12.4,12.4,1.5,3.0,0.121
12.0,12.0,1.0,2.0,0.087
4.7,4.7,3.3,6.6,0.834
-3.4,-3.4,5.1,10.2,0.114
7.2,7.2,5.3,10.6,0.635
16.0,16.0,4.5,9.0,0.092
3.5,3.5,2.3,4.6,0.868
3.0,3.0,1.8,3.6,0.815
15.5,15.5,4.0,8.0,0.111
7.6,7.6,5.8,11.6,0.557
-2.8,-2.8,5.6,11.2,0.1
13.0,13.0,2.0,4.0,0.107
6.0,6.0,4.3,8.6,0.79
6.7,6.7,4.8,9.6,0.755
14.8,14.8,3.5,7.0,0.112
2.4,2.4,1.3,2.6,0.84
5.5,5.5,3.8,7.6,0.81
14.2,14.2,3.0,6.0,0.092
13.5,13.5,2.5,5.0,0.089
4.2,4.2,2.8,5.6,0.841
12.5,12.5,1.5,3.0,0.09
12.1,12.1,1.0,2.0,0.091
4.8,4.8,3.3,6.6,0.843
-3.3,-3.3,5.1,10.2,0.098
7.3,7.3,5.3,10.6,0.682
-4.0,-4.0,4.6,9.2,0.113
3.6,3.6,2.3,4.6,0.848
3.1,3.1,1.8,3.6,0.837
7.7,7.7,5.8,11.6,0.545
15.6,15.6,4.0,8.0,0.1
-2.7,-2.7,5.6,11.2,0.112
13.1,13.1,2.0,4.0,0.119
6.1,6.1,4.3,8.6,0.784
14.3,14.3,3.0,6.0,0.092
14.9,14.9,3.5,7.0,0.1
6.8,6.8,4.8,9.6,0.757
5.6,5.6,3.8,7.6,0.824
2.5,2.5,1.3,2.6,0.831
4.3,4.3,2.8,5.6,0.857
13.6,13.6,2.5,5.0,0.093
12.2,12.2,1.0,2.0,0.09
-3.2,-3.2,5.1,10.2,0.112
12.6,12.6,1.5,3.0,0.096
4.9,4.9,3.3,6.6,0.855
-3.9,-3.9,4.6,9.2,0.112
7.4,7.4,5.3,10.6,0.708
3.7,3.7,2.3,4.6,0.847
3.2,3.2,1.8,3.6,0.834
-2.6,-2.6,5.6,11.2,0.097
7.8,7.8,5.8,11.6,0.579
15.7,15.7,4.0,8.0,0.119
13.2,13.2,2.0,4.0,0.089
6.2,6.2,4.3,8.6,0.811
6.9,6.9,4.8,9.6,0.761
15.0,15.0,3.5,7.0,0.12
14.4,14.4,3.0,6.0,0.106
5.7,5.7,3.8,7.6,0.839
4.4,4.4,2.8,5.6,0.84
2.6,2.6,1.3,2.6,0.798
13.7,13.7,2.5,5.0,0.107
-3.1,-3.1,5.1,10.2,0.092
12.3,12.3,1.0,2.0,0.083
5.0,5.0,3.3,6.6,0.848
12.7,12.7,1.5,3.0,0.086
-3.8,-3.8,4.6,9.2,0.101
7.5,7.5,5.3,10.6,0.715
-2.5,-2.5,5.6,11.2,0.11
3.8,3.8,2.3,4.6,0.866
3.3,3.3,1.8,3.6,0.818
7.9,7.9,5.8,11.6,0.58
6.3,6.3,4.3,8.6,0.81
13.3,13.3,2.0,4.0,0.096
15.8,15.8,4.0,8.0,0.108
7.0,7.0,4.8,9.6,0.769
15.1,15.1,3.5,7.0,0.107
4.5,4.5,2.8,5.6,0.853
5.8,5.8,3.8,7.6,0.823
2.7,2.7,1.3,2.6,0.809
14.5,14.5,3.0,6.0,0.122
13.8,13.8,2.5,5.0,0.119
-3.0,-3.0,5.1,10.2,0.093
12.4,12.4,1.0,2.0,0.094
5.1,5.1,3.3,6.6,0.844
12.8,12.8,1.5,3.0,0.092
-3.7,-3.7,4.6,9.2,0.119
7.6,7.6,5.3,10.6,0.765
3.9,3.9,2.3,4.6,0.857
-2.4,-2.4,5.6,11.2,0.095
3.4,3.4,1.8,3.6,0.813
8.0,8.0,5.8,11.6,0.608
6.4,6.4,4.3,8.6,0.827
13.4,13.4,2.0,4.0,0.087
15.9,15.9,4.0,8.0,0.118
15.2,15.2,3.5,7.0,0.119
4.6,4.6,2.8,5.6,0.844
7.1,7.1,4.8,9.6,0.784
5.9,5.9,3.8,7.6,0.858
2.8,2.8,1.3,2.6,0.777
14.6,14.6,3.0,6.0,0.087
13.9,13.9,2.5,5.0,0.087
-2.9,-2.9,5.1,10.2,0.106
-3.6,-3.6,4.6,9.2,0.107
12.5,12.5,1.0,2.0,0.098
12.9,12.9,1.5,3.0,0.09
5.2,5.2,3.3,6.6,0.849
7.7,7.7,5.3,10.6,0.727
-2.3,-2.3,5.6,11.2,0.1
4.0,4.0,2.3,4.6,0.831
3.5,3.5,1.8,3.6,0.781
6.5,6.5,4.3,8.6,0.806
13.5,13.5,2.0,4.0,0.094
8.1,8.1,5.8,11.6,0.616
16.0,16.0,4.0,8.0,0.089
15.3,15.3,3.5,7.0,0.087
6.0,6.0,3.8,7.6,0.822
4.7,4.7,2.8,5.6,0.859
7.2,7.2,4.8,9.6,0.816
2.9,2.9,1.3,2.6,0.781
14.7,14.7,3.0,6.0,0.096
14.0,14.0,2.5,5.0,0.098
-2.8,-2.8,5.1,10.2,0.121
-3.5,-3.5,4.6,9.2,0.12
5.3,5.3,3.3,6.6,0.853
13.0,13.0,1.5,3.0,0.082
12.6,12.6,1.0,2.0,0.103
7.8,7.8,5.3,10.6,0.74
-2.2,-2.2,5.6,11.2,0.12
4.1,4.1,2.3,4.6,0.843
3.6,3.6,1.8,3.6,0.799
8.2,8.2,5.8,11.6,0.634
6.6,6.6,4.3,8.6,0.792
13.6,13.6,2.0,4.0,0.088
-4.0,-4.0,4.1,8.2,0.096
6.1,6.1,3.8,7.6,0.853
15.4,15.4,3.5,7.0,0.098
4.8,4.8,2.8,5.6,0.844
7.3,7.3,4.8,9.6,0.786
3.0,3.0,1.3,2.6,0.767
14.8,14.8,3.0,6.0,0.088
14.1,14.1,2.5,5.0,0.087
-2.7,-2.7,5.1,10.2,0.087
-3.4,-3.4,4.6,9.2,0.087
5.4,5.4,3.3,6.6,0.843
13.1,13.1,1.5,3.0,0.094
7.9,7.9,5.3,10.6,0.748
12.7,12.7,1.0,2.0,0.107
-2.1,-2.1,5.6,11.2,0.109
4.2,4.2,2.3,4.6,0.854
8.3,8.3,5.8,11.6,0.66
6.7,6.7,4.3,8.6,0.841
3.7,3.7,1.8,3.6,0.797
-3.9,-3.9,4.1,8.2,0.089
13.7,13.7,2.0,4.0,0.081
4.9,4.9,2.8,5.6,0.841
7.4,7.4,4.8,9.6,0.832
6.2,6.2,3.8,7.6,0.86
3.1,3.1,1.3,2.6,0.761
15.5,15.5,3.5,7.0,0.087
14.9,14.9,3.0,6.0,0.09
14.2,14.2,2.5,5.0,0.093
-2.6,-2.6,5.1,10.2,0.097
-3.3,-3.3,4.6,9.2,0.098
13.2,13.2,1.5,3.0,0.098
5.5,5.5,3.3,6.6,0.857
-2.0,-2.0,5.6,11.2,0.088
8.0,8.0,5.3,10.6,0.763
12.8,12.8,1.0,2.0,0.099
4.3,4.3,2.3,4.6,0.818
8.4,8.4,5.8,11.6,0.653
3.8,3.8,1.8,3.6,0.778
6.8,6.8,4.3,8.6,0.844
-3.8,-3.8,4.1,8.2,0.093
6.3,6.3,3.8,7.6,0.844
7.5,7.5,4.8,9.6,0.795
13.8,13.8,2.0,4.0,0.097
5.0,5.0,2.8,5.6,0.815
3.2,3.2,1.3,2.6,0.726
15.6,15.6,3.5,7.0,0.093
15.0,15.0,3.0,6.0,0.09
-2.5,-2.5,5.1,10.2,0.087
14.3,14.3,2.5,5.0,0.088
-3.2,-3.2,4.6,9.2,0.087
-1.9,-1.9,5.6,11.2,0.093
8.1,8.1,5.3,10.6,0.781
13.3,13.3,1.5,3.0,0.104
5.6,5.6,3.3,6.6,0.843
12.9,12.9,1.0,2.0,0.086
8.5,8.5,5.8,11.6,0.697
4.4,4.4,2.3,4.6,0.835
-3.7,-3.7,4.1,8.2,0.087
6.9,6.9,4.3,8.6,0.853
3.9,3.9,1.8,3.6,0.779
6.4,6.4,3.8,7.6,0.847
5.1,5.1,2.8,5.6,0.836
7.6,7.6,4.8,9.6,0.814
13.9,13.9,2.0,4.0,0.095
