mux1,mux2,muh1,muh2,success_rate
15.3,30.6,-3.1,-6.2,0.111
1.9,3.8,1.0,2.0,0.828
6.7,13.4,-2.3,-4.6,0.12
-0.6,-1.2,-0.5,-1.0,0.829
11.4,22.8,0.7,1.4,0.094
5.6,11.2,-2.8,-5.6,0.111
4.5,9.0,-3.8,-7.6,0.112
4.7,9.4,-3.3,-6.6,0.091
-3.1,-6.2,-2.0,-4.0,0.868
-1.4,-2.8,-1.0,-2.0,0.847
16.0,32.0,-2.6,-5.2,0.111
7.4,14.8,-1.8,-3.6,0.12
0.2,0.4,0.0,0.0,0.825
8.2,16.4,-1.3,-2.6,0.095
9.0,18.0,-0.8,-1.6,0.102
1.3,2.6,0.5,1.0,0.794
14.6,29.2,-3.6,-7.2,0.111
10.1,20.2,-0.3,-0.6,0.096
10.6,21.2,0.2,0.4,0.096
-2.1,-4.2,-1.5,-3.0,0.862
15.4,30.8,-3.1,-6.2,0.089
2.0,4.0,1.0,2.0,0.815
6.8,13.6,-2.3,-4.6,0.094
-0.5,-1.0,-0.5,-1.0,0.819
5.7,11.4,-2.8,-5.6,0.089
11.5,23.0,0.7,1.4,0.094
4.8,9.6,-3.3,-6.6,0.096
-1.3,-2.6,-1.0,-2.0,0.831
-3.0,-6.0,-2.0,-4.0,0.859
-4.0,-8.0,-2.5,-5.0,0.874
4.6,9.2,-3.8,-7.6,0.121
0.3,0.6,0.0,0.0,0.84
7.5,15.0,-1.8,-3.6,0.094
8.3,16.6,-1.3,-2.6,0.103
9.1,18.2,-0.8,-1.6,0.102
14.7,29.4,-3.6,-7.2,0.089
1.4,2.8,0.5,1.0,0.776
10.2,20.4,-0.3,-0.6,0.079
10.7,21.4,0.2,0.4,0.095
-2.0,-4.0,-1.5,-3.0,0.849
15.5,31.0,-3.1,-6.2,0.089
2.1,4.2,1.0,2.0,0.813
6.9,13.8,-2.3,-4.6,0.105
11.6,23.2,0.7,1.4,0.081
-0.4,-0.8,-0.5,-1.0,0.829
-3.9,-7.8,-2.5,-5.0,0.847
-1.2,-2.4,-1.0,-2.0,0.844
5.8,11.6,-2.8,-5.6,0.09
-2.9,-5.8,-2.0,-4.0,0.869
4.9,9.8,-3.3,-6.6,0.111
0.4,0.8,0.0,0.0,0.804
4.7,9.4,-3.8,-7.6,0.092
8.4,16.8,-1.3,-2.6,0.101
7.6,15.2,-1.8,-3.6,0.105
9.2,18.4,-0.8,-1.6,0.096
1.5,3.0,0.5,1.0,0.775
14.8,29.6,-3.6,-7.2,0.089
10.3,20.6,-0.3,-0.6,0.097
10.8,21.6,0.2,0.4,0.096
-1.9,-3.8,-1.5,-3.0,0.832
15.6,31.2,-3.1,-6.2,0.112
2.2,4.4,1.0,2.0,0.789
-0.3,-0.6,-0.5,-1.0,0.825
11.7,23.4,0.7,1.4,0.097
7.0,14.0,-2.3,-4.6,0.099
-1.1,-2.2,-1.0,-2.0,0.848
-3.8,-7.6,-2.5,-5.0,0.858
-2.8,-5.6,-2.0,-4.0,0.852
5.0,10.0,-3.3,-6.6,0.089
5.9,11.8,-2.8,-5.6,0.112
0.5,1.0,0.0,0.0,0.807
8.5,17.0,-1.3,-2.6,0.096
4.8,9.6,-3.8,-7.6,0.108
9.3,18.6,-0.8,-1.6,0.095
7.7,15.4,-1.8,-3.6,0.099
1.6,3.2,0.5,1.0,0.76
14.9,29.8,-3.6,-7.2,0.112
10.9,21.8,0.2,0.4,0.079
10.4,20.8,-0.3,-0.6,0.09
-1.8,-3.6,-1.5,-3.0,0.843
-0.2,-0.4,-0.5,-1.0,0.828
15.7,31.4,-3.1,-6.2,0.121
2.3,4.6,1.0,2.0,0.799
-2.7,-5.4,-2.0,-4.0,0.856
-1.0,-2.0,-1.0,-2.0,0.827
7.1,14.2,-2.3,-4.6,0.097
-3.7,-7.4,-2.5,-5.0,0.873
11.8,23.6,0.7,1.4,0.09
5.1,10.2,-3.3,-6.6,0.089
6.0,12.0,-2.8,-5.6,0.12
0.6,1.2,0.0,0.0,0.778
8.6,17.2,-1.3,-2.6,0.095
4.9,9.8,-3.8,-7.6,0.096
9.4,18.8,-0.8,-1.6,0.096
7.8,15.6,-1.8,-3.6,0.097
1.7,3.4,0.5,1.0,0.729
15.0,30.0,-3.6,-7.2,0.121
10.5,21.0,-0.3,-0.6,0.093
-1.7,-3.4,-1.5,-3.0,0.833
11.0,22.0,0.2,0.4,0.097
15.8,31.6,-3.1,-6.2,0.092
2.4,4.8,1.0,2.0,0.757
-0.1,-0.2,-0.5,-1.0,0.766
-2.6,-5.2,-2.0,-4.0,0.836
-0.9,-1.8,-1.0,-2.0,0.818
-3.6,-7.2,-2.5,-5.0,0.853
11.9,23.8,0.7,1.4,0.093
7.2,14.4,-2.3,-4.6,0.094
5.2,10.4,-3.3,-6.6,0.112
6.1,12.2,-2.8,-5.6,0.093
0.7,1.4,0.0,0.0,0.782
8.7,17.4,-1.3,-2.6,0.096
5.0,10.0,-3.8,-7.6,0.097
9.5,19.0,-0.8,-1.6,0.079
7.9,15.8,-1.8,-3.6,0.094
1.8,3.6,0.5,1.0,0.709
15.1,30.2,-3.6,-7.2,0.092
-1.6,-3.2,-1.5,-3.0,0.796
10.6,21.2,-0.3,-0.6,0.098
11.1,22.2,0.2,0.4,0.09
15.9,31.8,-3.1,-6.2,0.109
2.5,5.0,1.0,2.0,0.757
-2.5,-5.0,-2.0,-4.0,0.818
0.0,0.0,-0.5,-1.0,0.761
-0.8,-1.6,-1.0,-2.0,0.782
-3.5,-7.0,-2.5,-5.0,0.846
12.0,24.0,0.7,1.4,0.095
7.3,14.6,-2.3,-4.6,0.096
6.2,12.4,-2.8,-5.6,0.106
5.3,10.6,-3.3,-6.6,0.121
0.8,1.6,0.0,0.0,0.745
5.1,10.2,-3.8,-7.6,0.095
8.8,17.6,-1.3,-2.6,0.079
9.6,19.2,-0.8,-1.6,0.097
8.0,16.0,-1.8,-3.6,0.096
1.9,3.8,0.5,1.0,0.698
15.2,30.4,-3.6,-7.2,0.109
-1.5,-3.0,-1.5,-3.0,0.803
10.7,21.4,-0.3,-0.6,0.097
11.2,22.4,0.2,0.4,0.092
16.0,32.0,-3.1,-6.2,0.095
2.6,5.2,1.0,2.0,0.749
0.1,0.2,-0.5,-1.0,0.754
-2.4,-4.8,-2.0,-4.0,0.832
-0.7,-1.4,-1.0,-2.0,0.778
12.1,24.2,0.7,1.4,0.1
-3.4,-6.8,-2.5,-5.0,0.83
5.4,10.8,-3.3,-6.6,0.092
6.3,12.6,-2.8,-5.6,0.098
7.4,14.8,-2.3,-4.6,0.079
5.2,10.4,-3.8,-7.6,0.095
0.9,1.8,0.0,0.0,0.727
9.7,19.4,-0.8,-1.6,0.09
8.9,17.8,-1.3,-2.6,0.097
8.1,16.2,-1.8,-3.6,0.079
2.0,4.0,0.5,1.0,0.634
15.3,30.6,-3.6,-7.2,0.095
-1.4,-2.8,-1.5,-3.0,0.797
-4.0,-8.0,-3.0,-6.0,0.833
10.8,21.6,-0.3,-0.6,0.093
11.3,22.6,0.2,0.4,0.097
-0.6,-1.2,-1.0,-2.0,0.781
2.7,5.4,1.0,2.0,0.686
0.2,0.4,-0.5,-1.0,0.752
-2.3,-4.6,-2.0,-4.0,0.835
12.2,24.4,0.7,1.4,0.091
-3.3,-6.6,-2.5,-5.0,0.86
1.0,2.0,0.0,0.0,0.696
5.5,11.0,-3.3,-6.6,0.109
6.4,12.8,-2.8,-5.6,0.097
7.5,15.0,-2.3,-4.6,0.097
5.3,10.6,-3.8,-7.6,0.079
9.0,18.0,-1.3,-2.6,0.09
9.8,19.6,-0.8,-1.6,0.092
8.2,16.4,-1.8,-3.6,0.097
2.1,4.2,0.5,1.0,0.594
15.4,30.8,-3.6,-7.2,0.097
-1.3,-2.6,-1.5,-3.0,0.784
-3.9,-7.8,-3.0,-6.0,0.855
10.9,21.8,-0.3,-0.6,0.11
11.4,22.8,0.2,0.4,0.099
0.3,0.6,-0.5,-1.0,0.71
2.8,5.6,1.0,2.0,0.655
-0.5,-1.0,-1.0,-2.0,0.73
-2.2,-4.4,-2.0,-4.0,0.825
-3.2,-6.4,-2.5,-5.0,0.836
12.3,24.6,0.7,1.4,0.112
1.1,2.2,0.0,0.0,0.702
5.6,11.2,-3.3,-6.6,0.095
7.6,15.2,-2.3,-4.6,0.09
6.5,13.0,-2.8,-5.6,0.094
5.4,10.8,-3.8,-7.6,0.099
9.1,18.2,-1.3,-2.6,0.093
9.9,19.8,-0.8,-1.6,0.097
8.3,16.6,-1.8,-3.6,0.09
2.2,4.4,0.5,1.0,0.612
15.5,31.0,-3.6,-7.2,0.095
-1.2,-2.4,-1.5,-3.0,0.788
-3.8,-7.6,-3.0,-6.0,0.839
11.0,22.0,-0.3,-0.6,0.085
11.5,23.0,0.2,0.4,0.092
0.4,0.8,-0.5,-1.0,0.668
2.9,5.8,1.0,2.0,0.663
-0.4,-0.8,-1.0,-2.0,0.712
-3.1,-6.2,-2.5,-5.0,0.838
-2.1,-4.2,-2.0,-4.0,0.825
12.4,24.8,0.7,1.4,0.084
1.2,2.4,0.0,0.0,0.64
5.7,11.4,-3.3,-6.6,0.097
7.7,15.4,-2.3,-4.6,0.093
6.6,13.2,-2.8,-5.6,0.096
5.5,11.0,-3.8,-7.6,0.089
9.2,18.4,-1.3,-2.6,0.097
10.0,20.0,-0.8,-1.6,0.099
8.4,16.8,-1.8,-3.6,0.093
3.0,6.0,1.0,2.0,0.609
15.6,31.2,-3.6,-7.2,0.095
-1.1,-2.2,-1.5,-3.0,0.777
-3.7,-7.4,-3.0,-6.0,0.834
11.1,22.2,-0.3,-0.6,0.095
0.5,1.0,-0.5,-1.0,0.638
-0.3,-0.6,-1.0,-2.0,0.728
11.6,23.2,0.2,0.4,0.11
13.4,26.8,1.2,2.4,0.11
-2.0,-4.0,-2.0,-4.0,0.798
-3.0,-6.0,-2.5,-5.0,0.837
1.3,2.6,0.0,0.0,0.596
12.5,25.0,0.7,1.4,0.096
5.8,11.6,-3.3,-6.6,0.095
7.8,15.6,-2.3,-4.6,0.098
6.7,13.4,-2.8,-5.6,0.079
5.6,11.2,-3.8,-7.6,0.093
9.3,18.6,-1.3,-2.6,0.098
10.1,20.2,-0.8,-1.6,0.092
8.5,17.0,-1.8,-3.6,0.098
3.1,6.2,1.0,2.0,0.58
-1.0,-2.0,-1.5,-3.0,0.763
15.7,31.4,-3.6,-7.2,0.079
-3.6,-7.2,-3.0,-6.0,0.853
11.2,22.4,-0.3,-0.6,0.072
11.7,23.4,0.2,0.4,0.086
-1.9,-3.8,-2.0,-4.0,0.796
0.6,1.2,-0.5,-1.0,0.602
-0.2,-0.4,-1.0,-2.0,0.674
1.4,2.8,0.0,0.0,0.581
-2.9,-5.8,-2.5,-5.0,0.829
13.5,27.0,1.2,2.4,0.085
12.6,25.2,0.7,1.4,0.071
5.9,11.8,-3.3,-6.6,0.095
5.7,11.4,-3.8,-7.6,0.097
7.9,15.8,-2.3,-4.6,0.097
6.8,13.6,-2.8,-5.6,0.097
9.4,18.8,-1.3,-2.6,0.092
10.2,20.4,-0.8,-1.6,0.11
8.6,17.2,-1.8,-3.6,0.097
3.2,6.4,1.0,2.0,0.562
-0.9,-1.8,-1.5,-3.0,0.694
15.8,31.6,-3.6,-7.2,0.099
-3.5,-7.0,-3.0,-6.0,0.876
3.7,7.4,1.5,3.0,0.705
11.8,23.6,0.2,0.4,0.094
-1.8,-3.6,-2.0,-4.0,0.798
0.7,1.4,-0.5,-1.0,0.58
-2.8,-5.6,-2.5,-5.0,0.824
-0.1,-0.2,-1.0,-2.0,0.644
1.5,3.0,0.0,0.0,0.536
13.6,27.2,1.2,2.4,0.116
14.1,28.2,1.7,3.4,0.111
6.0,12.0,-3.3,-6.6,0.079
5.8,11.6,-3.8,-7.6,0.097
8.0,16.0,-2.3,-4.6,0.093
6.9,13.8,-2.8,-5.6,0.09
9.5,19.0,-1.3,-2.6,0.11
10.3,20.6,-0.8,-1.6,0.086
8.7,17.4,-1.8,-3.6,0.093
3.3,6.6,1.0,2.0,0.489
-0.8,-1.6,-1.5,-3.0,0.712
15.9,31.8,-3.6,-7.2,0.089
-3.4,-6.8,-3.0,-6.0,0.82
11.9,23.8,0.2,0.4,0.073
3.8,7.6,1.5,3.0,0.689
-1.7,-3.4,-2.0,-4.0,0.79
0.8,1.6,-0.5,-1.0,0.539
-2.7,-5.4,-2.5,-5.0,0.791
0.0,0.0,-1.0,-2.0,0.619
4.4,8.8,2.0,4.0,0.76
6.1,12.2,-3.3,-6.6,0.099
13.7,27.4,1.2,2.4,0.09
5.9,11.8,-3.8,-7.6,0.093
14.2,28.4,1.7,3.4,0.099
8.1,16.2,-2.3,-4.6,0.11
7.0,14.0,-2.8,-5.6,0.094
9.6,19.2,-1.3,-2.6,0.086
10.4,20.8,-0.8,-1.6,0.094
8.8,17.6,-1.8,-3.6,0.11
-0.7,-1.4,-1.5,-3.0,0.669
3.4,6.8,1.0,2.0,0.483
16.0,32.0,-3.6,-7.2,0.093
-3.3,-6.6,-3.0,-6.0,0.822
14.8,29.6,2.2,4.4,0.111
3.9,7.8,1.5,3.0,0.62
-1.6,-3.2,-2.0,-4.0,0.757
5.1,10.2,2.5,5.0,0.788
-2.6,-5.2,-2.5,-5.0,0.82
0.1,0.2,-1.0,-2.0,0.579
4.5,9.0,2.0,4.0,0.743
6.0,12.0,-3.8,-7.6,0.111
6.2,12.4,-3.3,-6.6,0.089
13.8,27.6,1.2,2.4,0.095
14.3,28.6,1.7,3.4,0.102
7.1,14.2,-2.8,-5.6,0.097
8.2,16.4,-2.3,-4.6,0.085
10.5,21.0,-0.8,-1.6,0.073
9.7,19.4,-1.3,-2.6,0.095
8.9,17.8,-1.8,-3.6,0.085
3.5,7.0,1.0,2.0,0.428
-4.0,-8.0,-3.5,-7.0,0.81
-0.6,-1.2,-1.5,-3.0,0.65
-3.2,-6.4,-3.0,-6.0,0.823
14.9,29.8,2.2,4.4,0.1
4.0,8.0,1.5,3.0,0.593
5.2,10.4,2.5,5.0,0.777
-1.5,-3.0,-2.0,-4.0,0.731
-2.5,-5.0,-2.5,-5.0,0.801
15.5,31.0,2.7,5.4,0.112
4.6,9.2,2.0,4.0,0.71
14.4,28.8,1.7,3.4,0.102
6.1,12.2,-3.8,-7.6,0.086
6.3,12.6,-3.3,-6.6,0.093
7.2,14.4,-2.8,-5.6,0.097
13.9,27.8,1.2,2.4,0.095
8.3,16.6,-2.3,-4.6,0.095
5.8,11.6,3.0,6.0,0.832
9.8,19.6,-1.3,-2.6,0.072
9.0,18.0,-1.8,-3.6,0.095
-3.9,-7.8,3.3,6.6,0.079
3.6,7.2,1.0,2.0,0.394
-3.9,-7.8,-3.5,-7.0,0.828
-3.1,-6.2,-3.0,-6.0,0.812
15.0,30.0,2.2,4.4,0.1
5.3,10.6,2.5,5.0,0.762
4.1,8.2,1.5,3.0,0.58
-1.4,-2.8,-2.0,-4.0,0.715
-2.4,-4.8,-2.5,-5.0,0.795
15.6,31.2,2.7,5.4,0.095
4.7,9.4,2.0,4.0,0.696
6.2,12.4,-3.8,-7.6,0.094
7.3,14.6,-2.8,-5.6,0.093
6.4,12.8,-3.3,-6.6,0.097
14.5,29.0,1.7,3.4,0.086
8.4,16.8,-2.3,-4.6,0.072
14.0,28.0,1.2,2.4,0.083
6.5,13.0,3.5,7.0,0.828
5.9,11.8,3.0,6.0,0.825
-3.8,-7.6,3.3,6.6,0.091
9.1,18.2,-1.8,-3.6,0.072
3.7,7.4,1.0,2.0,0.371
-3.8,-7.6,-3.5,-7.0,0.821
-3.0,-6.0,-3.0,-6.0,0.809
15.1,30.2,2.2,4.4,0.101
5.4,10.8,2.5,5.0,0.721
4.2,8.4,1.5,3.0,0.566
-2.3,-4.6,-2.5,-5.0,0.787
-1.3,-2.6,-2.0,-4.0,0.693
15.7,31.4,2.7,5.4,0.11
6.5,13.0,-3.3,-6.6,0.097
6.3,12.6,-3.8,-7.6,0.072
4.8,9.6,2.0,4.0,0.693
7.4,14.8,-2.8,-5.6,0.11
-3.2,-6.4,3.8,7.6,0.111
14.6,29.2,1.7,3.4,0.102
14.1,28.2,1.2,2.4,0.111
6.6,13.2,3.5,7.0,0.821
6.0,12.0,3.0,6.0,0.781
7.2,14.4,4.0,8.0,0.846
-3.7,-7.4,3.3,6.6,0.101
3.8,7.6,1.0,2.0,0.332
-3.7,-7.4,-3.5,-7.0,0.81
15.2,30.4,2.2,4.4,0.086
5.5,11.0,2.5,5.0,0.716
-2.9,-5.8,-3.0,-6.0,0.784
-2.5,-5.0,4.3,8.6,0.1
4.3,8.6,1.5,3.0,0.479
-2.2,-4.4,-2.5,-5.0,0.761
15.8,31.6,2.7,5.4,0.113
4.9,9.8,2.0,4.0,0.624
6.6,13.2,-3.3,-6.6,0.093
7.5,15.0,-2.8,-5.6,0.086
-3.1,-6.2,3.8,7.6,0.102
7.9,15.8,4.5,9.0,0.834
14.2,28.4,1.2,2.4,0.086
14.7,29.4,1.7,3.4,0.107
6.7,13.4,3.5,7.0,0.808
6.1,12.2,3.0,6.0,0.785
7.3,14.6,4.0,8.0,0.873
-3.6,-7.2,3.3,6.6,0.101
-3.6,-7.2,-3.5,-7.0,0.827
3.9,7.8,1.0,2.0,0.298
-2.4,-4.8,4.3,8.6,0.095
5.6,11.2,2.5,5.0,0.7
15.3,30.6,2.2,4.4,0.103
-2.8,-5.6,-3.0,-6.0,0.78
-2.1,-4.2,-2.5,-5.0,0.734
4.4,8.8,1.5,3.0,0.476
15.9,31.8,2.7,5.4,0.107
-3.0,-6.0,3.8,7.6,0.103
6.7,13.4,-3.3,-6.6,0.111
7.6,15.2,-2.8,-5.6,0.094
5.0,10.0,2.0,4.0,0.599
8.0,16.0,4.5,9.0,0.851
14.3,28.6,1.2,2.4,0.112
14.8,29.6,1.7,3.4,0.102
6.8,13.6,3.5,7.0,0.807
-3.5,-7.0,3.3,6.6,0.095
7.4,14.8,4.0,8.0,0.823
6.2,12.4,3.0,6.0,0.764
-3.5,-7.0,-3.5,-7.0,0.794
4.0,8.0,1.0,2.0,0.288
-2.3,-4.6,4.3,8.6,0.12
15.4,30.8,2.2,4.4,0.108
5.7,11.4,2.5,5.0,0.711
-2.7,-5.4,-3.0,-6.0,0.778
-2.0,-4.0,-2.5,-5.0,0.741
4.5,9.0,1.5,3.0,0.433
16.0,32.0,2.7,5.4,0.097
-2.9,-5.8,3.8,7.6,0.101
7.7,15.4,-2.8,-5.6,0.072
6.8,13.6,-3.3,-6.6,0.087
5.1,10.2,2.0,4.0,0.566
8.1,16.2,4.5,9.0,0.869
14.9,29.8,1.7,3.4,0.109
14.4,28.8,1.2,2.4,0.094
-3.4,-6.8,3.3,6.6,0.095
6.9,13.8,3.5,7.0,0.815
7.5,15.0,4.0,8.0,0.831
6.3,12.6,3.0,6.0,0.777
-3.4,-6.8,-3.5,-7.0,0.769
-2.2,-4.4,4.3,8.6,0.09
4.1,8.2,1.0,2.0,0.26
15.5,31.0,2.2,4.4,0.101
5.8,11.6,2.5,5.0,0.655
8.6,17.2,5.0,10.0,0.838
-1.8,-3.6,4.8,9.6,0.108
4.6,9.2,1.5,3.0,0.384
-4.0,-8.0,2.8,5.6,0.089
-2.8,-5.6,3.8,7.6,0.095
-1.1,-2.2,5.3,10.6,0.111
6.9,13.8,-3.3,-6.6,0.093
8.2,16.4,4.5,9.0,0.844
5.2,10.4,2.0,4.0,0.528
15.0,30.0,1.7,3.4,0.092
-3.3,-6.6,3.3,6.6,0.1
14.5,29.0,1.2,2.4,0.098
7.6,15.2,4.0,8.0,0.845
7.0,14.0,3.5,7.0,0.804
6.4,12.8,3.0,6.0,0.757
9.3,18.6,5.5,11.0,0.863
-2.1,-4.2,4.3,8.6,0.094
4.2,8.4,1.0,2.0,0.243
15.6,31.2,2.2,4.4,0.108
5.9,11.8,2.5,5.0,0.643
-1.7,-3.4,4.8,9.6,0.103
8.7,17.4,5.0,10.0,0.857
-3.9,-7.8,2.8,5.6,0.112
4.7,9.4,1.5,3.0,0.356
-2.7,-5.4,3.8,7.6,0.092
-1.0,-2.0,5.3,10.6,0.102
7.0,14.0,-3.3,-6.6,0.072
8.3,16.6,4.5,9.0,0.837
5.3,10.6,2.0,4.0,0.475
-3.2,-6.4,3.3,6.6,0.085
15.1,30.2,1.7,3.4,0.087
7.7,15.4,4.0,8.0,0.81
14.6,29.2,1.2,2.4,0.087
7.1,14.2,3.5,7.0,0.78
6.5,13.0,3.0,6.0,0.718
-2.0,-4.0,4.3,8.6,0.103
9.4,18.8,5.5,11.0,0.841
4.3,8.6,1.0,2.0,0.207
6.0,12.0,2.5,5.0,0.599
15.7,31.4,2.2,4.4,0.093
-1.6,-3.2,4.8,9.6,0.107
8.8,17.6,5.0,10.0,0.829
-3.8,-7.6,2.8,5.6,0.083
4.8,9.6,1.5,3.0,0.333
-2.6,-5.2,3.8,7.6,0.1
-0.9,-1.8,5.3,10.6,0.129
-0.4,-0.8,5.8,11.6,0.112
8.4,16.8,4.5,9.0,0.841
-3.1,-6.2,3.3,6.6,0.107
5.4,10.8,2.0,4.0,0.463
15.2,30.4,1.7,3.4,0.102
7.8,15.6,4.0,8.0,0.798
14.7,29.4,1.2,2.4,0.107
7.2,14.4,3.5,7.0,0.776
6.6,13.2,3.0,6.0,0.714
-1.9,-3.8,4.3,8.6,0.101
9.5,19.0,5.5,11.0,0.858
4.4,8.8,1.0,2.0,0.199
-1.5,-3.0,4.8,9.6,0.102
-3.7,-7.4,2.8,5.6,0.107
15.8,31.6,2.2,4.4,0.087
-2.5,-5.0,3.8,7.6,0.085
6.1,12.2,2.5,5.0,0.566
8.9,17.8,5.0,10.0,0.844
4.9,9.8,1.5,3.0,0.319
-0.8,-1.6,5.3,10.6,0.101
-0.3,-0.6,5.8,11.6,0.103
8.5,17.0,4.5,9.0,0.822
-3.0,-6.0,3.3,6.6,0.093
5.5,11.0,2.0,4.0,0.426
15.3,30.6,1.7,3.4,0.078
7.9,15.8,4.0,8.0,0.797
7.3,14.6,3.5,7.0,0.767
14.8,29.6,1.2,2.4,0.088
-1.8,-3.6,4.3,8.6,0.101
6.7,13.4,3.0,6.0,0.694
9.6,19.2,5.5,11.0,0.839
4.5,9.0,1.0,2.0,0.177
-3.6,-7.2,2.8,5.6,0.098
-1.4,-2.8,4.8,9.6,0.102
-2.4,-4.8,3.8,7.6,0.108
15.9,31.8,2.2,4.4,0.102
-0.7,-1.4,5.3,10.6,0.097
5.0,10.0,1.5,3.0,0.282
6.2,12.4,2.5,5.0,0.524
9.0,18.0,5.0,10.0,0.843
-0.2,-0.4,5.8,11.6,0.112
8.6,17.2,4.5,9.0,0.831
-2.9,-5.8,3.3,6.6,0.109
5.6,11.2,2.0,4.0,0.401
7.4,14.8,3.5,7.0,0.749
8.0,16.0,4.0,8.0,0.804
14.9,29.8,1.2,2.4,0.096
-1.7,-3.4,4.3,8.6,0.121
15.4,30.8,1.7,3.4,0.105
6.8,13.6,3.0,6.0,0.657
9.7,19.4,5.5,11.0,0.846
4.6,9.2,1.0,2.0,0.176
-3.5,-7.0,2.8,5.6,0.093
-1.3,-2.6,4.8,9.6,0.095
-2.3,-4.6,3.8,7.6,0.093
16.0,32.0,2.2,4.4,0.078
-0.6,-1.2,5.3,10.6,0.094
5.1,10.2,1.5,3.0,0.239
-0.1,-0.2,5.8,11.6,0.086
6.3,12.6,2.5,5.0,0.486
9.1,18.2,5.0,10.0,0.832
-2.8,-5.6,3.3,6.6,0.098
8.7,17.4,4.5,9.0,0.831
5.7,11.4,2.0,4.0,0.358
8.1,16.2,4.0,8.0,0.801
7.5,15.0,3.5,7.0,0.756
15.0,30.0,1.2,2.4,0.102
-1.6,-3.2,4.3,8.6,0.1
15.5,31.0,1.7,3.4,0.1
9.8,19.6,5.5,11.0,0.839
6.9,13.8,3.0,6.0,0.654
4.7,9.4,1.0,2.0,0.149
-3.4,-6.8,2.8,5.6,0.088
-1.2,-2.4,4.8,9.6,0.087
-2.2,-4.4,3.8,7.6,0.112
-4.0,-8.0,2.3,4.6,0.105
-0.5,-1.0,5.3,10.6,0.094
0.0,0.0,5.8,11.6,0.113
5.2,10.4,1.5,3.0,0.22
6.4,12.8,2.5,5.0,0.427
9.2,18.4,5.0,10.0,0.847
-2.7,-5.4,3.3,6.6,0.11
8.8,17.6,4.5,9.0,0.85
5.8,11.6,2.0,4.0,0.337
8.2,16.4,4.0,8.0,0.768
7.6,15.2,3.5,7.0,0.697
-1.5,-3.0,4.3,8.6,0.118
15.1,30.2,1.2,2.4,0.097
15.6,31.2,1.7,3.4,0.088
9.9,19.8,5.5,11.0,0.87
7.0,14.0,3.0,6.0,0.612
-3.3,-6.6,2.8,5.6,0.107
4.8,9.6,1.0,2.0,0.144
-1.1,-2.2,4.8,9.6,0.096
-3.9,-7.8,2.3,4.6,0.108
-0.4,-0.8,5.3,10.6,0.095
-2.1,-4.2,3.8,7.6,0.102
0.1,0.2,5.8,11.6,0.111
5.3,10.6,1.5,3.0,0.207
6.5,13.0,2.5,5.0,0.442
9.3,18.6,5.0,10.0,0.834
-2.6,-5.2,3.3,6.6,0.111
8.9,17.8,4.5,9.0,0.796
5.9,11.8,2.0,4.0,0.302
8.3,16.6,4.0,8.0,0.754
-1.4,-2.8,4.3,8.6,0.111
7.7,15.4,3.5,7.0,0.689
10.0,20.0,5.5,11.0,0.868
15.7,31.4,1.7,3.4,0.092
15.2,30.4,1.2,2.4,0.105
-3.2,-6.4,2.8,5.6,0.105
7.1,14.2,3.0,6.0,0.588
4.9,9.8,1.0,2.0,0.156
-3.8,-7.6,2.3,4.6,0.102
-1.0,-2.0,4.8,9.6,0.11
-0.3,-0.6,5.3,10.6,0.11
-2.0,-4.0,3.8,7.6,0.107
0.2,0.4,5.8,11.6,0.124
5.4,10.8,1.5,3.0,0.2
-2.5,-5.0,3.3,6.6,0.115
6.6,13.2,2.5,5.0,0.393
9.4,18.8,5.0,10.0,0.83
9.0,18.0,4.5,9.0,0.799
-1.3,-2.6,4.3,8.6,0.114
8.4,16.8,4.0,8.0,0.767
6.0,12.0,2.0,4.0,0.265
7.8,15.6,3.5,7.0,0.661
10.1,20.2,5.5,11.0,0.851
-3.1,-6.2,2.8,5.6,0.105
15.3,30.6,1.2,2.4,0.099
15.8,31.6,1.7,3.4,0.097
7.2,14.4,3.0,6.0,0.559
-0.9,-1.8,4.8,9.6,0.103
-0.2,-0.4,5.3,10.6,0.116
-3.7,-7.4,2.3,4.6,0.107
5.0,10.0,1.0,2.0,0.157
-1.9,-3.8,3.8,7.6,0.102
0.3,0.6,5.8,11.6,0.11
-2.4,-4.8,3.3,6.6,0.108
5.5,11.0,1.5,3.0,0.168
9.5,19.0,5.0,10.0,0.828
6.7,13.4,2.5,5.0,0.328
-1.2,-2.4,4.3,8.6,0.106
9.1,18.2,4.5,9.0,0.795
8.5,17.0,4.0,8.0,0.741
7.9,15.8,3.5,7.0,0.613
-3.0,-6.0,2.8,5.6,0.114
10.2,20.4,5.5,11.0,0.846
6.1,12.2,2.0,4.0,0.243
15.4,30.8,1.2,2.4,0.099
7.3,14.6,3.0,6.0,0.503
15.9,31.8,1.7,3.4,0.105
-0.8,-1.6,4.8,9.6,0.111
-0.1,-0.2,5.3,10.6,0.137
-3.6,-7.2,2.3,4.6,0.105
-1.8,-3.6,3.8,7.6,0.119
5.1,10.2,1.0,2.0,0.131
0.4,0.8,5.8,11.6,0.133
-2.3,-4.6,3.3,6.6,0.111
5.6,11.2,1.5,3.0,0.164
9.6,19.2,5.0,10.0,0.844
6.8,13.6,2.5,5.0,0.32
-1.1,-2.2,4.3,8.6,0.128
9.2,18.4,4.5,9.0,0.765
8.6,17.2,4.0,8.0,0.704
