,$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
658,0.24,0.24,2.08,4.16,0.258
659,0.24,0.24,2.12,4.24,0.251
660,0.24,0.24,2.16,4.32,0.256
661,0.24,0.24,2.2,4.4,0.242
662,0.24,0.24,2.24,4.48,0.255
663,0.24,0.24,2.28,4.56,0.227
664,0.24,0.24,2.32,4.64,0.239
665,0.24,0.24,2.36,4.72,0.252
666,0.24,0.24,2.4,4.8,0.254
667,0.24,0.24,2.44,4.88,0.237
668,0.24,0.24,2.48,4.96,0.25
669,0.24,0.24,2.52,5.04,0.259
670,0.24,0.24,2.56,5.12,0.251
671,0.24,0.24,2.6,5.2,0.227
672,0.24,0.24,2.64,5.28,0.243
673,0.24,0.24,2.68,5.36,0.249
674,0.24,0.24,2.72,5.44,0.258
675,0.24,0.24,2.76,5.52,0.219
676,0.24,0.24,2.8,5.6,0.241
677,0.24,0.24,2.84,5.68,0.242
678,0.24,0.24,2.88,5.76,0.248
679,0.24,0.24,2.92,5.84,0.252
680,0.24,0.24,2.96,5.92,0.237
681,0.24,0.24,3,6,0.243
682,0.24,0.24,3.04,6.08,0.217
683,0.24,0.24,3.08,6.16,0.222
684,0.24,0.24,3.12,6.24,0.255
685,0.24,0.24,3.16,6.32,0.26
686,0.24,0.24,3.2,6.4,0.263
687,0.24,0.24,3.24,6.48,0.23
688,0.24,0.24,3.28,6.56,0.24
689,0.24,0.24,3.32,6.64,0.248
690,0.24,0.24,3.36,6.72,0.241
691,0.24,0.24,3.4,6.8,0.244
692,0.24,0.24,3.44,6.88,0.25
693,0.24,0.24,3.48,6.96,0.242
694,0.24,0.24,3.52,7.04,0.251
695,0.24,0.24,3.56,7.12,0.247
696,0.24,0.24,3.6,7.2,0.28
697,0.24,0.24,3.64,7.28,0.268
698,0.24,0.24,3.68,7.36,0.242
699,0.24,0.24,3.72,7.44,0.237
700,0.24,0.24,3.76,7.52,0.256
701,0.24,0.24,3.8,7.6,0.259
702,0.24,0.24,3.84,7.68,0.241
703,0.24,0.24,3.88,7.76,0.242
704,0.24,0.24,3.92,7.84,0.251
705,0.24,0.24,3.96,7.92,0.225
706,0.24,0.24,4,8,0.222
707,0.28,0.28,0,0,0.208
708,0.28,0.28,0.04,0.08,0.201
709,0.28,0.28,0.08,0.16,0.206
710,0.28,0.28,0.12,0.24,0.223
711,0.28,0.28,0.16,0.32,0.291
712,0.28,0.28,0.2,0.4,0.294
713,0.28,0.28,0.24,0.48,0.316
714,0.28,0.28,0.28,0.56,0.324
715,0.28,0.28,0.32,0.64,0.345
716,0.28,0.28,0.36,0.72,0.342
717,0.28,0.28,0.4,0.8,0.318
718,0.28,0.28,0.44,0.88,0.347
719,0.28,0.28,0.48,0.96,0.328
720,0.28,0.28,0.52,1.04,0.366
721,0.28,0.28,0.56,1.12,0.359
722,0.28,0.28,0.6,1.2,0.328
723,0.28,0.28,0.64,1.28,0.31
724,0.28,0.28,0.68,1.36,0.339
725,0.28,0.28,0.72,1.44,0.318
726,0.28,0.28,0.76,1.52,0.315
727,0.28,0.28,0.8,1.6,0.328
728,0.28,0.28,0.84,1.68,0.345
729,0.28,0.28,0.88,1.76,0.327
730,0.28,0.28,0.92,1.84,0.3
731,0.28,0.28,0.96,1.92,0.285
732,0.28,0.28,1,2,0.301
733,0.28,0.28,1.04,2.08,0.278
734,0.28,0.28,1.08,2.16,0.284
735,0.28,0.28,1.12,2.24,0.295
736,0.28,0.28,1.16,2.32,0.32
737,0.28,0.28,1.2,2.4,0.282
738,0.28,0.28,1.24,2.48,0.288
739,0.28,0.28,1.28,2.56,0.269
740,0.28,0.28,1.32,2.64,0.291
741,0.28,0.28,1.36,2.72,0.297
742,0.28,0.28,1.4,2.8,0.273
743,0.28,0.28,1.44,2.88,0.301
744,0.28,0.28,1.48,2.96,0.266
745,0.28,0.28,1.52,3.04,0.246
746,0.28,0.28,1.56,3.12,0.301
747,0.28,0.28,1.6,3.2,0.272
748,0.28,0.28,1.64,3.28,0.286
749,0.28,0.28,1.68,3.36,0.259
750,0.28,0.28,1.72,3.44,0.282
751,0.28,0.28,1.76,3.52,0.24
752,0.28,0.28,1.8,3.6,0.303
753,0.28,0.28,1.84,3.68,0.269
754,0.28,0.28,1.88,3.76,0.262
755,0.28,0.28,1.92,3.84,0.261
756,0.28,0.28,1.96,3.92,0.255
757,0.28,0.28,2,4,0.252
758,0.28,0.28,2.04,4.08,0.266
759,0.28,0.28,2.08,4.16,0.285
760,0.28,0.28,2.12,4.24,0.263
761,0.28,0.28,2.16,4.32,0.264
762,0.28,0.28,2.2,4.4,0.248
763,0.28,0.28,2.24,4.48,0.249
764,0.28,0.28,2.28,4.56,0.287
765,0.28,0.28,2.32,4.64,0.246
766,0.28,0.28,2.36,4.72,0.263
767,0.28,0.28,2.4,4.8,0.268
768,0.28,0.28,2.44,4.88,0.25
769,0.28,0.28,2.48,4.96,0.264
770,0.28,0.28,2.52,5.04,0.243
771,0.28,0.28,2.56,5.12,0.266
772,0.28,0.28,2.6,5.2,0.275
773,0.28,0.28,2.64,5.28,0.256
774,0.28,0.28,2.68,5.36,0.26
775,0.28,0.28,2.72,5.44,0.243
776,0.28,0.28,2.76,5.52,0.27
777,0.28,0.28,2.8,5.6,0.251
778,0.28,0.28,2.84,5.68,0.247
779,0.28,0.28,2.88,5.76,0.238
780,0.28,0.28,2.92,5.84,0.282
781,0.28,0.28,2.96,5.92,0.259
782,0.28,0.28,3,6,0.233
783,0.28,0.28,3.04,6.08,0.273
784,0.28,0.28,3.08,6.16,0.245
785,0.28,0.28,3.12,6.24,0.256
786,0.28,0.28,3.16,6.32,0.273
787,0.28,0.28,3.2,6.4,0.263
788,0.28,0.28,3.24,6.48,0.228
789,0.28,0.28,3.28,6.56,0.251
790,0.28,0.28,3.32,6.64,0.283
791,0.28,0.28,3.36,6.72,0.262
792,0.28,0.28,3.4,6.8,0.244
793,0.28,0.28,3.44,6.88,0.278
794,0.28,0.28,3.48,6.96,0.242
795,0.28,0.28,3.52,7.04,0.223
796,0.28,0.28,3.56,7.12,0.24
797,0.28,0.28,3.6,7.2,0.254
798,0.28,0.28,3.64,7.28,0.239
799,0.28,0.28,3.68,7.36,0.239
800,0.28,0.28,3.72,7.44,0.252
801,0.28,0.28,3.76,7.52,0.238
802,0.28,0.28,3.8,7.6,0.232
803,0.28,0.28,3.84,7.68,0.248
804,0.28,0.28,3.88,7.76,0.236
805,0.28,0.28,3.92,7.84,0.249
806,0.28,0.28,3.96,7.92,0.256
807,0.28,0.28,4,8,0.267
808,0.32,0.32,0,0,0.216
809,0.32,0.32,0.04,0.08,0.23
810,0.32,0.32,0.08,0.16,0.256
811,0.32,0.32,0.12,0.24,0.259
812,0.32,0.32,0.16,0.32,0.32
813,0.32,0.32,0.2,0.4,0.328
814,0.32,0.32,0.24,0.48,0.356
815,0.32,0.32,0.28,0.56,0.34
816,0.32,0.32,0.32,0.64,0.325
817,0.32,0.32,0.36,0.72,0.368
818,0.32,0.32,0.4,0.8,0.39
819,0.32,0.32,0.44,0.88,0.38
820,0.32,0.32,0.48,0.96,0.378
821,0.32,0.32,0.52,1.04,0.36
822,0.32,0.32,0.56,1.12,0.362
823,0.32,0.32,0.6,1.2,0.372
824,0.32,0.32,0.64,1.28,0.353
825,0.32,0.32,0.68,1.36,0.366
826,0.32,0.32,0.72,1.44,0.351
827,0.32,0.32,0.76,1.52,0.379
828,0.32,0.32,0.8,1.6,0.33
829,0.32,0.32,0.84,1.68,0.331
830,0.32,0.32,0.88,1.76,0.351
831,0.32,0.32,0.92,1.84,0.356
832,0.32,0.32,0.96,1.92,0.351
833,0.32,0.32,1,2,0.314
834,0.32,0.32,1.04,2.08,0.329
835,0.32,0.32,1.08,2.16,0.354
836,0.32,0.32,1.12,2.24,0.313
837,0.32,0.32,1.16,2.32,0.312
838,0.32,0.32,1.2,2.4,0.29
839,0.32,0.32,1.24,2.48,0.287
840,0.32,0.32,1.28,2.56,0.293
841,0.32,0.32,1.32,2.64,0.313
842,0.32,0.32,1.36,2.72,0.291
843,0.32,0.32,1.4,2.8,0.288
844,0.32,0.32,1.44,2.88,0.306
845,0.32,0.32,1.48,2.96,0.287
846,0.32,0.32,1.52,3.04,0.308
847,0.32,0.32,1.56,3.12,0.296
848,0.32,0.32,1.6,3.2,0.277
849,0.32,0.32,1.64,3.28,0.283
850,0.32,0.32,1.68,3.36,0.305
851,0.32,0.32,1.72,3.44,0.274
852,0.32,0.32,1.76,3.52,0.241
853,0.32,0.32,1.8,3.6,0.289
854,0.32,0.32,1.84,3.68,0.279
855,0.32,0.32,1.88,3.76,0.273
856,0.32,0.32,1.92,3.84,0.289
857,0.32,0.32,1.96,3.92,0.269
858,0.32,0.32,2,4,0.239
859,0.32,0.32,2.04,4.08,0.275
860,0.32,0.32,2.08,4.16,0.284
861,0.32,0.32,2.12,4.24,0.278
862,0.32,0.32,2.16,4.32,0.257
863,0.32,0.32,2.2,4.4,0.271
864,0.32,0.32,2.24,4.48,0.284
865,0.32,0.32,2.28,4.56,0.277
866,0.32,0.32,2.32,4.64,0.271
867,0.32,0.32,2.36,4.72,0.265
868,0.32,0.32,2.4,4.8,0.267
869,0.32,0.32,2.44,4.88,0.274
870,0.32,0.32,2.48,4.96,0.26
871,0.32,0.32,2.52,5.04,0.267
872,0.32,0.32,2.56,5.12,0.258
873,0.32,0.32,2.6,5.2,0.264
874,0.32,0.32,2.64,5.28,0.28
875,0.32,0.32,2.68,5.36,0.28
876,0.32,0.32,2.72,5.44,0.252
877,0.32,0.32,2.76,5.52,0.258
878,0.32,0.32,2.8,5.6,0.272
879,0.32,0.32,2.84,5.68,0.244
880,0.32,0.32,2.88,5.76,0.249
881,0.32,0.32,2.92,5.84,0.248
882,0.32,0.32,2.96,5.92,0.265
883,0.32,0.32,3,6,0.268
884,0.32,0.32,3.04,6.08,0.287
885,0.32,0.32,3.08,6.16,0.243
886,0.32,0.32,3.12,6.24,0.26
887,0.32,0.32,3.16,6.32,0.268
888,0.32,0.32,3.2,6.4,0.267
889,0.32,0.32,3.24,6.48,0.222
890,0.32,0.32,3.28,6.56,0.276
891,0.32,0.32,3.32,6.64,0.256
892,0.32,0.32,3.36,6.72,0.257
893,0.32,0.32,3.4,6.8,0.252
894,0.32,0.32,3.44,6.88,0.283
895,0.32,0.32,3.48,6.96,0.226
896,0.32,0.32,3.52,7.04,0.28
897,0.32,0.32,3.56,7.12,0.273
898,0.32,0.32,3.6,7.2,0.232
899,0.32,0.32,3.64,7.28,0.269
900,0.32,0.32,3.68,7.36,0.261
901,0.32,0.32,3.72,7.44,0.251
902,0.32,0.32,3.76,7.52,0.266
903,0.32,0.32,3.8,7.6,0.251
904,0.32,0.32,3.84,7.68,0.249
905,0.32,0.32,3.88,7.76,0.226
906,0.32,0.32,3.92,7.84,0.269
907,0.32,0.32,3.96,7.92,0.235
908,0.32,0.32,4,8,0.266
909,0.36,0.36,0,0,0.2
910,0.36,0.36,0.04,0.08,0.233
911,0.36,0.36,0.08,0.16,0.342
912,0.36,0.36,0.12,0.24,0.342
913,0.36,0.36,0.16,0.32,0.369
914,0.36,0.36,0.2,0.4,0.388
915,0.36,0.36,0.24,0.48,0.407
916,0.36,0.36,0.28,0.56,0.398
917,0.36,0.36,0.32,0.64,0.439
918,0.36,0.36,0.36,0.72,0.408
919,0.36,0.36,0.4,0.8,0.429
920,0.36,0.36,0.44,0.88,0.42
921,0.36,0.36,0.48,0.96,0.409
922,0.36,0.36,0.52,1.04,0.406
923,0.36,0.36,0.56,1.12,0.39
924,0.36,0.36,0.6,1.2,0.398
925,0.36,0.36,0.64,1.28,0.384
926,0.36,0.36,0.68,1.36,0.4
927,0.36,0.36,0.72,1.44,0.397
928,0.36,0.36,0.76,1.52,0.374
929,0.36,0.36,0.8,1.6,0.389
930,0.36,0.36,0.84,1.68,0.366
931,0.36,0.36,0.88,1.76,0.38
932,0.36,0.36,0.92,1.84,0.358
933,0.36,0.36,0.96,1.92,0.339
934,0.36,0.36,1,2,0.325
935,0.36,0.36,1.04,2.08,0.348
936,0.36,0.36,1.08,2.16,0.335
937,0.36,0.36,1.12,2.24,0.3
938,0.36,0.36,1.16,2.32,0.334
939,0.36,0.36,1.2,2.4,0.334
940,0.36,0.36,1.24,2.48,0.307
941,0.36,0.36,1.28,2.56,0.332
942,0.36,0.36,1.32,2.64,0.333
943,0.36,0.36,1.36,2.72,0.303
944,0.36,0.36,1.4,2.8,0.309
945,0.36,0.36,1.44,2.88,0.265
946,0.36,0.36,1.48,2.96,0.297
947,0.36,0.36,1.52,3.04,0.31
948,0.36,0.36,1.56,3.12,0.294
949,0.36,0.36,1.6,3.2,0.295
950,0.36,0.36,1.64,3.28,0.267
951,0.36,0.36,1.68,3.36,0.288
952,0.36,0.36,1.72,3.44,0.305
953,0.36,0.36,1.76,3.52,0.299
954,0.36,0.36,1.8,3.6,0.311
955,0.36,0.36,1.84,3.68,0.298
956,0.36,0.36,1.88,3.76,0.29
957,0.36,0.36,1.92,3.84,0.266
958,0.36,0.36,1.96,3.92,0.275
959,0.36,0.36,2,4,0.275
960,0.36,0.36,2.04,4.08,0.298
961,0.36,0.36,2.08,4.16,0.303
962,0.36,0.36,2.12,4.24,0.276
963,0.36,0.36,2.16,4.32,0.281
964,0.36,0.36,2.2,4.4,0.287
965,0.36,0.36,2.24,4.48,0.274
966,0.36,0.36,2.28,4.56,0.273
967,0.36,0.36,2.32,4.64,0.288
968,0.36,0.36,2.36,4.72,0.299
969,0.36,0.36,2.4,4.8,0.277
970,0.36,0.36,2.44,4.88,0.286
971,0.36,0.36,2.48,4.96,0.307
972,0.36,0.36,2.52,5.04,0.312
973,0.36,0.36,2.56,5.12,0.264
974,0.36,0.36,2.6,5.2,0.288
975,0.36,0.36,2.64,5.28,0.244
976,0.36,0.36,2.68,5.36,0.269
977,0.36,0.36,2.72,5.44,0.268
978,0.36,0.36,2.76,5.52,0.279
979,0.36,0.36,2.8,5.6,0.25
980,0.36,0.36,2.84,5.68,0.294
981,0.36,0.36,2.88,5.76,0.259
982,0.36,0.36,2.92,5.84,0.274
983,0.36,0.36,2.96,5.92,0.263
984,0.36,0.36,3,6,0.277
985,0.36,0.36,3.04,6.08,0.282
986,0.36,0.36,3.08,6.16,0.283
987,0.36,0.36,3.12,6.24,0.273
988,0.36,0.36,3.16,6.32,0.241
989,0.36,0.36,3.2,6.4,0.269
990,0.36,0.36,3.24,6.48,0.256
991,0.36,0.36,3.28,6.56,0.254
992,0.36,0.36,3.32,6.64,0.28
993,0.36,0.36,3.36,6.72,0.254
994,0.36,0.36,3.4,6.8,0.241
995,0.36,0.36,3.44,6.88,0.257
996,0.36,0.36,3.48,6.96,0.278
997,0.36,0.36,3.52,7.04,0.272
998,0.36,0.36,3.56,7.12,0.27
999,0.36,0.36,3.6,7.2,0.271
1000,0.36,0.36,3.64,7.28,0.254
1001,0.36,0.36,3.68,7.36,0.239
1002,0.36,0.36,3.72,7.44,0.245
1003,0.36,0.36,3.76,7.52,0.28
1004,0.36,0.36,3.8,7.6,0.243
1005,0.36,0.36,3.84,7.68,0.276
1006,0.36,0.36,3.88,7.76,0.257
1007,0.36,0.36,3.92,7.84,0.244
1008,0.36,0.36,3.96,7.92,0.256
1009,0.36,0.36,4,8,0.254
1010,0.4,0.4,0,0,0.202
1011,0.4,0.4,0.04,0.08,0.305
1012,0.4,0.4,0.08,0.16,0.38
1013,0.4,0.4,0.12,0.24,0.397
1014,0.4,0.4,0.16,0.32,0.442
1015,0.4,0.4,0.2,0.4,0.456
1016,0.4,0.4,0.24,0.48,0.455
1017,0.4,0.4,0.28,0.56,0.48
1018,0.4,0.4,0.32,0.64,0.475
1019,0.4,0.4,0.36,0.72,0.474
1020,0.4,0.4,0.4,0.8,0.452
1021,0.4,0.4,0.44,0.88,0.474
1022,0.4,0.4,0.48,0.96,0.462
1023,0.4,0.4,0.52,1.04,0.45
1024,0.4,0.4,0.56,1.12,0.43
1025,0.4,0.4,0.6,1.2,0.443
1026,0.4,0.4,0.64,1.28,0.419
1027,0.4,0.4,0.68,1.36,0.406
1028,0.4,0.4,0.72,1.44,0.398
1029,0.4,0.4,0.76,1.52,0.406
1030,0.4,0.4,0.8,1.6,0.405
1031,0.4,0.4,0.84,1.68,0.423
1032,0.4,0.4,0.88,1.76,0.378
1033,0.4,0.4,0.92,1.84,0.355
1034,0.4,0.4,0.96,1.92,0.358
1035,0.4,0.4,1,2,0.378
1036,0.4,0.4,1.04,2.08,0.35
1037,0.4,0.4,1.08,2.16,0.319
1038,0.4,0.4,1.12,2.24,0.38
1039,0.4,0.4,1.16,2.32,0.358
1040,0.4,0.4,1.2,2.4,0.331
1041,0.4,0.4,1.24,2.48,0.339
1042,0.4,0.4,1.28,2.56,0.357
1043,0.4,0.4,1.32,2.64,0.329
1044,0.4,0.4,1.36,2.72,0.337
1045,0.4,0.4,1.4,2.8,0.335
1046,0.4,0.4,1.44,2.88,0.322
1047,0.4,0.4,1.48,2.96,0.333
1048,0.4,0.4,1.52,3.04,0.338
1049,0.4,0.4,1.56,3.12,0.303
1050,0.4,0.4,1.6,3.2,0.309
1051,0.4,0.4,1.64,3.28,0.315
1052,0.4,0.4,1.68,3.36,0.309
1053,0.4,0.4,1.72,3.44,0.325
1054,0.4,0.4,1.76,3.52,0.314
1055,0.4,0.4,1.8,3.6,0.31
1056,0.4,0.4,1.84,3.68,0.295
1057,0.4,0.4,1.88,3.76,0.297
1058,0.4,0.4,1.92,3.84,0.338
1059,0.4,0.4,1.96,3.92,0.301
1060,0.4,0.4,2,4,0.288
1061,0.4,0.4,2.04,4.08,0.296
1062,0.4,0.4,2.08,4.16,0.289
1063,0.4,0.4,2.12,4.24,0.329
1064,0.4,0.4,2.16,4.32,0.28
1065,0.4,0.4,2.2,4.4,0.296
1066,0.4,0.4,2.24,4.48,0.317
1067,0.4,0.4,2.28,4.56,0.289
1068,0.4,0.4,2.32,4.64,0.276
1069,0.4,0.4,2.36,4.72,0.298
1070,0.4,0.4,2.4,4.8,0.252
1071,0.4,0.4,2.44,4.88,0.296
1072,0.4,0.4,2.48,4.96,0.284
1073,0.4,0.4,2.52,5.04,0.274
1074,0.4,0.4,2.56,5.12,0.299
1075,0.4,0.4,2.6,5.2,0.283
1076,0.4,0.4,2.64,5.28,0.273
1077,0.4,0.4,2.68,5.36,0.279
1078,0.4,0.4,2.72,5.44,0.287
1079,0.4,0.4,2.76,5.52,0.266
1080,0.4,0.4,2.8,5.6,0.258
1081,0.4,0.4,2.84,5.68,0.281
1082,0.4,0.4,2.88,5.76,0.286
1083,0.4,0.4,2.92,5.84,0.286
1084,0.4,0.4,2.96,5.92,0.267
1085,0.4,0.4,3,6,0.275
1086,0.4,0.4,3.04,6.08,0.266
1087,0.4,0.4,3.08,6.16,0.295
1088,0.4,0.4,3.12,6.24,0.293
1089,0.4,0.4,3.16,6.32,0.272
1090,0.4,0.4,3.2,6.4,0.262
1091,0.4,0.4,3.24,6.48,0.27
1092,0.4,0.4,3.28,6.56,0.283
1093,0.4,0.4,3.32,6.64,0.278
1094,0.4,0.4,3.36,6.72,0.264
1095,0.4,0.4,3.4,6.8,0.257
1096,0.4,0.4,3.44,6.88,0.271
1097,0.4,0.4,3.48,6.96,0.291
1098,0.4,0.4,3.52,7.04,0.27
1099,0.4,0.4,3.56,7.12,0.264
1100,0.4,0.4,3.6,7.2,0.271
1101,0.4,0.4,3.64,7.28,0.269
1102,0.4,0.4,3.68,7.36,0.263
1103,0.4,0.4,3.72,7.44,0.262
1104,0.4,0.4,3.76,7.52,0.243
1105,0.4,0.4,3.8,7.6,0.274
1106,0.4,0.4,3.84,7.68,0.243
1107,0.4,0.4,3.88,7.76,0.245
1108,0.4,0.4,3.92,7.84,0.27
1109,0.4,0.4,3.96,7.92,0.249
1110,0.4,0.4,4,8,0.249
1111,0.44,0.44,0,0,0.181
1112,0.44,0.44,0.04,0.08,0.331
1113,0.44,0.44,0.08,0.16,0.417
1114,0.44,0.44,0.12,0.24,0.48
1115,0.44,0.44,0.16,0.32,0.502
1116,0.44,0.44,0.2,0.4,0.537
1117,0.44,0.44,0.24,0.48,0.517
1118,0.44,0.44,0.28,0.56,0.49
1119,0.44,0.44,0.32,0.64,0.532
1120,0.44,0.44,0.36,0.72,0.518
1121,0.44,0.44,0.4,0.8,0.5
1122,0.44,0.44,0.44,0.88,0.494
1123,0.44,0.44,0.48,0.96,0.533
1124,0.44,0.44,0.52,1.04,0.515
1125,0.44,0.44,0.56,1.12,0.514
1126,0.44,0.44,0.6,1.2,0.49
1127,0.44,0.44,0.64,1.28,0.438
1128,0.44,0.44,0.68,1.36,0.466
1129,0.44,0.44,0.72,1.44,0.444
1130,0.44,0.44,0.76,1.52,0.435
1131,0.44,0.44,0.8,1.6,0.409
1132,0.44,0.44,0.84,1.68,0.416
1133,0.44,0.44,0.88,1.76,0.417
1134,0.44,0.44,0.92,1.84,0.407
1135,0.44,0.44,0.96,1.92,0.405
1136,0.44,0.44,1,2,0.395
1137,0.44,0.44,1.04,2.08,0.385
1138,0.44,0.44,1.08,2.16,0.405
1139,0.44,0.44,1.12,2.24,0.413
1140,0.44,0.44,1.16,2.32,0.425
1141,0.44,0.44,1.2,2.4,0.375
1142,0.44,0.44,1.24,2.48,0.337
1143,0.44,0.44,1.28,2.56,0.34
1144,0.44,0.44,1.32,2.64,0.349
1145,0.44,0.44,1.36,2.72,0.35
1146,0.44,0.44,1.4,2.8,0.356
1147,0.44,0.44,1.44,2.88,0.377
1148,0.44,0.44,1.48,2.96,0.36
1149,0.44,0.44,1.52,3.04,0.367
1150,0.44,0.44,1.56,3.12,0.335
1151,0.44,0.44,1.6,3.2,0.337
1152,0.44,0.44,1.64,3.28,0.328
1153,0.44,0.44,1.68,3.36,0.34
1154,0.44,0.44,1.72,3.44,0.322
1155,0.44,0.44,1.76,3.52,0.332
1156,0.44,0.44,1.8,3.6,0.326
1157,0.44,0.44,1.84,3.68,0.325
1158,0.44,0.44,1.88,3.76,0.312
1159,0.44,0.44,1.92,3.84,0.313
1160,0.44,0.44,1.96,3.92,0.307
1161,0.44,0.44,2,4,0.319
1162,0.44,0.44,2.04,4.08,0.335
1163,0.44,0.44,2.08,4.16,0.285
1164,0.44,0.44,2.12,4.24,0.324
1165,0.44,0.44,2.16,4.32,0.288
1166,0.44,0.44,2.2,4.4,0.283
1167,0.44,0.44,2.24,4.48,0.299
1168,0.44,0.44,2.28,4.56,0.288
1169,0.44,0.44,2.32,4.64,0.298
1170,0.44,0.44,2.36,4.72,0.31
1171,0.44,0.44,2.4,4.8,0.32
1172,0.44,0.44,2.44,4.88,0.302
1173,0.44,0.44,2.48,4.96,0.282
1174,0.44,0.44,2.52,5.04,0.291
1175,0.44,0.44,2.56,5.12,0.335
1176,0.44,0.44,2.6,5.2,0.281
1177,0.44,0.44,2.64,5.28,0.283
1178,0.44,0.44,2.68,5.36,0.285
1179,0.44,0.44,2.72,5.44,0.29
1180,0.44,0.44,2.76,5.52,0.287
1181,0.44,0.44,2.8,5.6,0.284
1182,0.44,0.44,2.84,5.68,0.282
1183,0.44,0.44,2.88,5.76,0.288
1184,0.44,0.44,2.92,5.84,0.271
1185,0.44,0.44,2.96,5.92,0.286
1186,0.44,0.44,3,6,0.284
1187,0.44,0.44,3.04,6.08,0.28
1188,0.44,0.44,3.08,6.16,0.228
1189,0.44,0.44,3.12,6.24,0.276
1190,0.44,0.44,3.16,6.32,0.273
1191,0.44,0.44,3.2,6.4,0.28
1192,0.44,0.44,3.24,6.48,0.264
1193,0.44,0.44,3.28,6.56,0.271
1194,0.44,0.44,3.32,6.64,0.281
1195,0.44,0.44,3.36,6.72,0.272
1196,0.44,0.44,3.4,6.8,0.277
1197,0.44,0.44,3.44,6.88,0.292
1198,0.44,0.44,3.48,6.96,0.265
1199,0.44,0.44,3.52,7.04,0.265
1200,0.44,0.44,3.56,7.12,0.262
1201,0.44,0.44,3.6,7.2,0.273
1202,0.44,0.44,3.64,7.28,0.285
1203,0.44,0.44,3.68,7.36,0.284
1204,0.44,0.44,3.72,7.44,0.287
1205,0.44,0.44,3.76,7.52,0.263
1206,0.44,0.44,3.8,7.6,0.278
1207,0.44,0.44,3.84,7.68,0.301
1208,0.44,0.44,3.88,7.76,0.242
1209,0.44,0.44,3.92,7.84,0.279
1210,0.44,0.44,3.96,7.92,0.256
1211,0.44,0.44,4,8,0.262
1212,0.48,0.48,0,0,0.217
1213,0.48,0.48,0.04,0.08,0.377
1214,0.48,0.48,0.08,0.16,0.466
1215,0.48,0.48,0.12,0.24,0.547
1216,0.48,0.48,0.16,0.32,0.558
1217,0.48,0.48,0.2,0.4,0.591
1218,0.48,0.48,0.24,0.48,0.566
1219,0.48,0.48,0.28,0.56,0.58
1220,0.48,0.48,0.32,0.64,0.56
1221,0.48,0.48,0.36,0.72,0.538
1222,0.48,0.48,0.4,0.8,0.536
1223,0.48,0.48,0.44,0.88,0.535
1224,0.48,0.48,0.48,0.96,0.518
1225,0.48,0.48,0.52,1.04,0.514
1226,0.48,0.48,0.56,1.12,0.521
1227,0.48,0.48,0.6,1.2,0.529
1228,0.48,0.48,0.64,1.28,0.505
1229,0.48,0.48,0.68,1.36,0.504
1230,0.48,0.48,0.72,1.44,0.468
1231,0.48,0.48,0.76,1.52,0.487
1232,0.48,0.48,0.8,1.6,0.491
1233,0.48,0.48,0.84,1.68,0.488
1234,0.48,0.48,0.88,1.76,0.436
1235,0.48,0.48,0.92,1.84,0.459
1236,0.48,0.48,0.96,1.92,0.463
1237,0.48,0.48,1,2,0.42
1238,0.48,0.48,1.04,2.08,0.4
1239,0.48,0.48,1.08,2.16,0.416
1240,0.48,0.48,1.12,2.24,0.425
1241,0.48,0.48,1.16,2.32,0.393
1242,0.48,0.48,1.2,2.4,0.409
1243,0.48,0.48,1.24,2.48,0.415
1244,0.48,0.48,1.28,2.56,0.398
1245,0.48,0.48,1.32,2.64,0.386
1246,0.48,0.48,1.36,2.72,0.371
1247,0.48,0.48,1.4,2.8,0.404
1248,0.48,0.48,1.44,2.88,0.358
1249,0.48,0.48,1.48,2.96,0.364
1250,0.48,0.48,1.52,3.04,0.369
1251,0.48,0.48,1.56,3.12,0.352
1252,0.48,0.48,1.6,3.2,0.346
1253,0.48,0.48,1.64,3.28,0.357
1254,0.48,0.48,1.68,3.36,0.353
1255,0.48,0.48,1.72,3.44,0.342
1256,0.48,0.48,1.76,3.52,0.355
1257,0.48,0.48,1.8,3.6,0.348
1258,0.48,0.48,1.84,3.68,0.325
1259,0.48,0.48,1.88,3.76,0.348
1260,0.48,0.48,1.92,3.84,0.344
1261,0.48,0.48,1.96,3.92,0.344
1262,0.48,0.48,2,4,0.322
1263,0.48,0.48,2.04,4.08,0.324
1264,0.48,0.48,2.08,4.16,0.316
1265,0.48,0.48,2.12,4.24,0.328
1266,0.48,0.48,2.16,4.32,0.318
1267,0.48,0.48,2.2,4.4,0.324
1268,0.48,0.48,2.24,4.48,0.329
1269,0.48,0.48,2.28,4.56,0.326
1270,0.48,0.48,2.32,4.64,0.294
1271,0.48,0.48,2.36,4.72,0.316
1272,0.48,0.48,2.4,4.8,0.325
1273,0.48,0.48,2.44,4.88,0.298
1274,0.48,0.48,2.48,4.96,0.297
1275,0.48,0.48,2.52,5.04,0.28
1276,0.48,0.48,2.56,5.12,0.291
1277,0.48,0.48,2.6,5.2,0.315
1278,0.48,0.48,2.64,5.28,0.31
1279,0.48,0.48,2.68,5.36,0.304
1280,0.48,0.48,2.72,5.44,0.31
1281,0.48,0.48,2.76,5.52,0.302
1282,0.48,0.48,2.8,5.6,0.292
1283,0.48,0.48,2.84,5.68,0.293
