sigx,sigh,success_rate
2.04,2.36,0.724
1.72,2.32,0.703
2.24,2.92,0.676
0.52,2.56,0.513
1.88,3.12,0.666
2.24,2.48,0.714
0.56,3.0,0.552
3.48,3.2,0.697
3.12,2.8,0.715
3.24,3.16,0.668
2.64,3.04,0.706
0.12,2.44,0.402
3.52,2.72,0.722
1.12,2.68,0.633
1.76,2.32,0.689
2.88,2.6,0.707
3.96,2.84,0.741
2.08,2.36,0.706
1.92,3.12,0.642
2.28,2.92,0.696
3.16,2.8,0.716
3.28,3.16,0.696
0.56,2.56,0.567
2.28,2.48,0.714
0.6,3.0,0.565
3.52,3.2,0.719
1.8,2.32,0.682
2.68,3.04,0.723
0.16,2.44,0.445
3.56,2.72,0.75
1.96,3.12,0.661
1.16,2.68,0.644
3.32,3.16,0.698
3.2,2.8,0.716
2.92,2.6,0.729
4.0,2.84,0.727
2.12,2.36,0.697
1.84,2.32,0.71
2.32,2.92,0.673
0.6,2.56,0.549
2.0,3.12,0.652
2.32,2.48,0.709
0.64,3.0,0.541
3.56,3.2,0.723
3.36,3.16,0.712
3.24,2.8,0.733
2.72,3.04,0.692
0.2,2.44,0.445
3.6,2.72,0.743
1.2,2.68,0.618
1.88,2.32,0.709
2.96,2.6,0.732
0.0,2.88,0.091
2.16,2.36,0.699
2.04,3.12,0.676
2.36,2.92,0.699
0.64,2.56,0.567
3.4,3.16,0.725
3.28,2.8,0.729
2.36,2.48,0.714
3.6,3.2,0.701
0.68,3.0,0.575
1.92,2.32,0.703
2.76,3.04,0.674
0.24,2.44,0.484
3.64,2.72,0.725
2.08,3.12,0.662
1.24,2.68,0.646
3.44,3.16,0.7
3.32,2.8,0.698
3.0,2.6,0.747
0.04,2.88,0.266
2.2,2.36,0.721
1.96,2.32,0.694
2.4,2.92,0.687
0.68,2.56,0.585
2.4,2.48,0.71
2.12,3.12,0.656
3.64,3.2,0.737
0.72,3.0,0.561
3.48,3.16,0.711
3.36,2.8,0.733
0.28,2.44,0.505
2.8,3.04,0.694
3.68,2.72,0.72
1.28,2.68,0.63
2.0,2.32,0.729
3.04,2.6,0.751
0.08,2.88,0.331
2.24,2.36,0.731
2.16,3.12,0.663
2.44,2.92,0.71
0.72,2.56,0.6
3.52,3.16,0.717
3.4,2.8,0.724
2.44,2.48,0.733
3.68,3.2,0.73
0.76,3.0,0.563
2.04,2.32,0.729
0.32,2.44,0.512
2.84,3.04,0.679
3.72,2.72,0.75
1.32,2.68,0.654
2.2,3.12,0.671
3.56,3.16,0.706
3.08,2.6,0.714
0.12,2.88,0.392
3.44,2.8,0.7
2.28,2.36,0.726
2.08,2.32,0.742
2.48,2.92,0.709
0.76,2.56,0.577
3.72,3.2,0.708
2.48,2.48,0.693
0.8,3.0,0.571
2.24,3.12,0.683
3.6,3.16,0.701
0.36,2.44,0.525
2.88,3.04,0.693
3.48,2.8,0.736
3.76,2.72,0.718
1.36,2.68,0.657
2.12,2.32,0.706
3.12,2.6,0.729
0.16,2.88,0.378
2.32,2.36,0.716
2.28,3.12,0.666
2.52,2.92,0.719
0.8,2.56,0.608
3.64,3.16,0.732
3.52,2.8,0.742
3.76,3.2,0.719
2.52,2.48,0.717
0.84,3.0,0.574
2.16,2.32,0.729
0.4,2.44,0.551
2.92,3.04,0.718
3.8,2.72,0.733
1.4,2.68,0.622
2.32,3.12,0.685
3.16,2.6,0.726
3.68,3.16,0.71
0.2,2.88,0.412
3.56,2.8,0.749
2.36,2.36,0.71
2.56,2.92,0.714
2.2,2.32,0.73
0.84,2.56,0.58
3.8,3.2,0.721
2.56,2.48,0.719
0.88,3.0,0.565
2.36,3.12,0.679
3.72,3.16,0.732
0.44,2.44,0.55
2.96,3.04,0.72
3.6,2.8,0.76
3.84,2.72,0.736
1.44,2.68,0.639
2.24,2.32,0.707
3.2,2.6,0.727
0.24,2.88,0.444
2.4,2.36,0.74
2.4,3.12,0.683
2.6,2.92,0.685
0.88,2.56,0.609
3.76,3.16,0.68
3.64,2.8,0.723
3.84,3.2,0.703
2.6,2.48,0.701
0.92,3.0,0.612
2.28,2.32,0.746
0.48,2.44,0.553
3.0,3.04,0.717
3.88,2.72,0.737
1.48,2.68,0.625
2.44,3.12,0.691
3.24,2.6,0.728
0.28,2.88,0.471
3.8,3.16,0.726
3.68,2.8,0.731
2.44,2.36,0.742
2.64,2.92,0.682
2.32,2.32,0.727
0.92,2.56,0.64
3.88,3.2,0.696
2.64,2.48,0.734
0.96,3.0,0.59
2.48,3.12,0.69
3.84,3.16,0.73
0.52,2.44,0.586
3.04,3.04,0.712
3.72,2.8,0.722
3.92,2.72,0.77
1.52,2.68,0.681
3.28,2.6,0.734
2.36,2.32,0.727
0.32,2.88,0.469
2.48,2.36,0.709
2.68,2.92,0.697
2.52,3.12,0.695
0.96,2.56,0.63
3.88,3.16,0.713
3.76,2.8,0.725
3.92,3.2,0.718
2.68,2.48,0.735
1.0,3.0,0.608
2.4,2.32,0.723
3.08,3.04,0.723
0.56,2.44,0.563
3.96,2.72,0.743
1.56,2.68,0.667
3.32,2.6,0.71
0.36,2.88,0.485
2.56,3.12,0.673
3.92,3.16,0.732
3.8,2.8,0.742
2.52,2.36,0.734
2.72,2.92,0.699
2.44,2.32,0.697
1.0,2.56,0.628
3.96,3.2,0.722
2.72,2.48,0.745
1.04,3.0,0.574
3.96,3.16,0.729
2.6,3.12,0.718
0.6,2.44,0.572
3.12,3.04,0.7
4.0,2.72,0.753
3.84,2.8,0.73
1.6,2.68,0.67
3.36,2.6,0.751
1.52,3.28,0.61
0.4,2.88,0.494
2.56,2.36,0.739
2.76,2.92,0.707
1.04,2.56,0.641
4.0,3.16,0.726
2.64,3.12,0.684
3.88,2.8,0.757
4.0,3.2,0.697
1.08,3.0,0.592
2.76,2.48,0.74
1.56,3.28,0.607
0.64,2.44,0.595
3.16,3.04,0.727
0.0,2.76,0.108
1.64,2.68,0.66
3.4,2.6,0.73
0.44,2.88,0.497
0.0,3.2,0.098
2.68,3.12,0.688
3.92,2.8,0.723
2.6,2.36,0.745
2.8,2.92,0.712
1.6,3.28,0.645
1.08,2.56,0.623
0.0,3.24,0.1
1.12,3.0,0.606
2.8,2.48,0.743
0.04,3.2,0.238
2.72,3.12,0.68
0.68,2.44,0.598
3.2,3.04,0.699
0.04,2.76,0.243
3.96,2.8,0.74
1.68,2.68,0.693
3.44,2.6,0.738
0.48,2.88,0.533
1.64,3.28,0.665
2.64,2.36,0.736
2.84,2.92,0.688
1.12,2.56,0.641
0.08,3.2,0.326
2.76,3.12,0.68
4.0,2.8,0.733
0.04,3.24,0.225
1.16,3.0,0.618
2.84,2.48,0.744
1.68,3.28,0.618
0.72,2.44,0.59
0.08,2.76,0.321
3.24,3.04,0.728
1.72,2.68,0.664
3.48,2.6,0.747
0.52,2.88,0.529
0.12,3.2,0.317
2.8,3.12,0.712
0.0,2.84,0.104
2.68,2.36,0.716
2.88,2.92,0.729
1.72,3.28,0.648
1.16,2.56,0.632
0.08,3.24,0.289
1.2,3.0,0.61
2.88,2.48,0.735
0.16,3.2,0.372
2.84,3.12,0.716
0.76,2.44,0.629
0.12,2.76,0.379
3.28,3.04,0.733
0.04,2.84,0.265
1.76,2.68,0.657
3.52,2.6,0.732
0.56,2.88,0.516
1.76,3.28,0.658
2.72,2.36,0.708
2.92,2.92,0.696
1.2,2.56,0.656
0.2,3.2,0.376
2.88,3.12,0.698
0.08,2.84,0.302
0.12,3.24,0.358
1.24,3.0,0.637
2.92,2.48,0.74
1.8,3.28,0.658
0.8,2.44,0.645
0.16,2.76,0.396
3.32,3.04,0.717
1.8,2.68,0.681
3.56,2.6,0.732
0.6,2.88,0.525
0.24,3.2,0.413
2.92,3.12,0.719
0.12,2.84,0.357
2.76,2.36,0.708
2.96,2.92,0.7
1.84,3.28,0.602
1.24,2.56,0.653
0.16,3.24,0.352
1.28,3.0,0.615
2.96,2.48,0.735
0.28,3.2,0.42
0.2,2.76,0.402
0.84,2.44,0.617
2.96,3.12,0.725
3.36,3.04,0.679
0.16,2.84,0.397
1.84,2.68,0.68
3.6,2.6,0.759
0.64,2.88,0.578
1.88,3.28,0.657
2.8,2.36,0.73
3.0,2.92,0.703
1.28,2.56,0.638
0.32,3.2,0.43
3.0,3.12,0.691
0.2,2.84,0.411
0.2,3.24,0.364
1.32,3.0,0.627
3.0,2.48,0.738
1.92,3.28,0.663
0.24,2.76,0.456
0.88,2.44,0.646
3.4,3.04,0.73
1.88,2.68,0.684
3.64,2.6,0.738
0.68,2.88,0.537
0.36,3.2,0.449
3.04,3.12,0.705
0.24,2.84,0.435
2.84,2.36,0.738
3.04,2.92,0.704
1.96,3.28,0.648
1.32,2.56,0.642
0.24,3.24,0.401
1.36,3.0,0.644
3.04,2.48,0.712
0.4,3.2,0.46
0.28,2.76,0.456
0.92,2.44,0.632
3.44,3.04,0.712
3.08,3.12,0.687
0.28,2.84,0.463
1.92,2.68,0.728
3.68,2.6,0.724
0.72,2.88,0.6
2.0,3.28,0.674
2.88,2.36,0.745
3.08,2.92,0.695
1.36,2.56,0.666
0.44,3.2,0.474
3.12,3.12,0.701
0.32,2.84,0.451
0.28,3.24,0.385
1.4,3.0,0.644
3.08,2.48,0.742
2.04,3.28,0.665
0.32,2.76,0.474
0.96,2.44,0.647
3.48,3.04,0.734
1.96,2.68,0.682
3.72,2.6,0.734
0.76,2.88,0.597
0.48,3.2,0.49
3.16,3.12,0.705
2.92,2.36,0.716
0.36,2.84,0.477
3.12,2.92,0.704
2.08,3.28,0.691
1.4,2.56,0.668
0.32,3.24,0.445
1.44,3.0,0.653
3.12,2.48,0.742
0.52,3.2,0.494
0.36,2.76,0.475
1.0,2.44,0.645
3.52,3.04,0.718
3.2,3.12,0.694
0.4,2.84,0.478
2.0,2.68,0.695
3.76,2.6,0.757
0.8,2.88,0.594
2.12,3.28,0.66
2.96,2.36,0.718
3.16,2.92,0.71
1.44,2.56,0.655
0.56,3.2,0.532
3.24,3.12,0.69
0.44,2.84,0.518
0.36,3.24,0.455
1.48,3.0,0.638
3.16,2.48,0.741
2.16,3.28,0.652
0.4,2.76,0.498
1.04,2.44,0.615
3.56,3.04,0.722
3.8,2.6,0.752
2.04,2.68,0.701
0.84,2.88,0.573
0.6,3.2,0.531
3.0,2.36,0.753
0.48,2.84,0.526
3.28,3.12,0.73
3.2,2.92,0.682
1.48,2.56,0.68
2.2,3.28,0.676
0.4,3.24,0.461
1.52,3.0,0.651
3.2,2.48,0.727
0.64,3.2,0.514
0.44,2.76,0.508
1.08,2.44,0.628
3.6,3.04,0.691
0.52,2.84,0.53
3.32,3.12,0.703
3.84,2.6,0.746
2.08,2.68,0.681
0.88,2.88,0.582
2.24,3.28,0.64
3.04,2.36,0.724
3.24,2.92,0.725
1.52,2.56,0.645
0.68,3.2,0.533
0.56,2.84,0.55
0.44,3.24,0.482
3.36,3.12,0.712
1.56,3.0,0.646
3.24,2.48,0.749
2.28,3.28,0.662
0.48,2.76,0.583
1.12,2.44,0.65
3.64,3.04,0.72
3.88,2.6,0.756
2.12,2.68,0.697
0.92,2.88,0.6
0.72,3.2,0.521
3.08,2.36,0.745
0.6,2.84,0.524
3.4,3.12,0.705
3.28,2.92,0.735
1.56,2.56,0.672
2.32,3.28,0.687
0.48,3.24,0.49
1.6,3.0,0.679
3.28,2.48,0.748
0.76,3.2,0.562
0.52,2.76,0.536
1.16,2.44,0.661
3.68,3.04,0.74
0.64,2.84,0.583
3.44,3.12,0.709
3.92,2.6,0.749
2.16,2.68,0.679
0.96,2.88,0.616
2.36,3.28,0.636
3.12,2.36,0.755
3.32,2.92,0.706
1.6,2.56,0.691
0.8,3.2,0.545
0.52,3.24,0.506
0.68,2.84,0.572
3.48,3.12,0.685
1.64,3.0,0.641
3.32,2.48,0.727
2.4,3.28,0.662
0.56,2.76,0.521
1.2,2.44,0.655
3.72,3.04,0.738
3.96,2.6,0.748
2.2,2.68,0.689
1.0,2.88,0.585
0.84,3.2,0.556
3.16,2.36,0.746
0.72,2.84,0.551
3.52,3.12,0.729
3.36,2.92,0.725
1.64,2.56,0.666
2.44,3.28,0.69
0.56,3.24,0.497
1.68,3.0,0.636
3.36,2.48,0.736
0.88,3.2,0.576
0.6,2.76,0.562
1.24,2.44,0.664
3.76,3.04,0.734
0.76,2.84,0.563
1.04,2.88,0.617
4.0,2.6,0.76
3.56,3.12,0.72
2.24,2.68,0.692
2.48,3.28,0.692
3.2,2.36,0.749
3.4,2.92,0.709
1.68,2.56,0.713
0.6,3.24,0.512
0.8,2.84,0.565
1.72,3.0,0.673
1.08,2.88,0.594
3.6,3.12,0.693
3.4,2.48,0.755
0.92,3.2,0.556
2.52,3.28,0.655
0.64,2.76,0.583
1.28,2.44,0.641
3.8,3.04,0.745
0.0,2.64,0.103
2.28,2.68,0.702
3.24,2.36,0.745
0.84,2.84,0.59
1.12,2.88,0.603
3.64,3.12,0.724
3.44,2.92,0.738
1.72,2.56,0.709
2.56,3.28,0.674
0.64,3.24,0.527
1.76,3.0,0.65
3.44,2.48,0.745
0.96,3.2,0.598
0.68,2.76,0.541
1.32,2.44,0.63
3.84,3.04,0.716
0.88,2.84,0.612
0.04,2.64,0.257
2.32,2.68,0.694
1.16,2.88,0.584
3.68,3.12,0.722
2.6,3.28,0.69
3.28,2.36,0.762
3.48,2.92,0.701
1.76,2.56,0.679
0.68,3.24,0.553
0.92,2.84,0.572
1.8,3.0,0.66
3.72,3.12,0.716
1.2,2.88,0.62
3.48,2.48,0.759
1.0,3.2,0.595
0.72,2.76,0.564
2.64,3.28,0.679
1.36,2.44,0.684
3.88,3.04,0.728
0.08,2.64,0.314
2.36,2.68,0.699
3.32,2.36,0.753
0.96,2.84,0.598
3.52,2.92,0.736
3.76,3.12,0.722
1.24,2.88,0.636
1.8,2.56,0.691
2.68,3.28,0.681
0.72,3.24,0.538
1.84,3.0,0.648
3.52,2.48,0.732
1.04,3.2,0.554
0.76,2.76,0.59
1.4,2.44,0.656
3.92,3.04,0.721
1.0,2.84,0.6
0.12,2.64,0.411
2.4,2.68,0.708
3.8,3.12,0.725
1.28,2.88,0.609
2.72,3.28,0.675
3.36,2.36,0.739
3.56,2.92,0.723
1.84,2.56,0.688
0.76,3.24,0.552
1.04,2.84,0.608
1.88,3.0,0.656
1.32,2.88,0.639
1.08,3.2,0.603
3.56,2.48,0.74
3.84,3.12,0.71
0.8,2.76,0.594
1.44,2.44,0.682
2.76,3.28,0.681
0.16,2.64,0.399
3.96,3.04,0.726
2.44,2.68,0.696
3.4,2.36,0.775
1.08,2.84,0.628
3.6,2.92,0.703
1.36,2.88,0.645
1.88,2.56,0.681
2.8,3.28,0.663
0.2,2.64,0.401
0.8,3.24,0.555
1.92,3.0,0.7
1.12,3.2,0.629
3.88,3.12,0.715
3.6,2.48,0.763
0.84,2.76,0.582
1.48,2.44,0.671
4.0,3.04,0.739
1.12,2.84,0.604
2.48,2.68,0.725
1.4,2.88,0.64
2.84,3.28,0.679
0.24,2.64,0.426
3.44,2.36,0.768
3.64,2.92,0.72
1.92,2.56,0.672
0.84,3.24,0.559
3.88,3.32,0.706
1.96,3.0,0.666
1.16,3.2,0.601
3.92,3.12,0.715
3.64,2.48,0.755
1.44,2.88,0.63
0.88,2.76,0.589
1.52,2.44,0.682
2.88,3.28,0.704
0.28,2.64,0.479
0.0,3.08,0.101
2.52,2.68,0.729
3.48,2.36,0.758
3.92,3.32,0.732
3.68,2.92,0.716
1.96,2.56,0.714
1.48,2.88,0.635
2.92,3.28,0.697
0.32,2.64,0.495
0.88,3.24,0.569
2.0,3.0,0.697
1.2,3.2,0.604
3.96,3.12,0.75
3.68,2.48,0.725
0.92,2.76,0.575
1.56,2.44,0.692
0.04,3.08,0.236
3.96,3.32,0.713
2.56,2.68,0.715
1.52,2.88,0.615
2.96,3.28,0.709
0.36,2.64,0.496
3.52,2.36,0.76
3.72,2.92,0.743
2.0,2.56,0.676
0.92,3.24,0.55
2.04,3.0,0.673
4.0,3.32,0.734
1.24,3.2,0.604
4.0,3.12,0.708
3.72,2.48,0.763
0.96,2.76,0.617
1.56,2.88,0.651
3.0,3.28,0.71
1.6,2.44,0.711
0.4,2.64,0.516
0.08,3.08,0.291
2.6,2.68,0.729
3.56,2.36,0.741
0.0,3.36,0.091
3.76,2.92,0.719
2.04,2.56,0.696
1.6,2.88,0.646
3.04,3.28,0.693
0.96,3.24,0.593
0.44,2.64,0.536
2.08,3.0,0.676
1.28,3.2,0.617
0.0,3.16,0.1
3.76,2.48,0.752
1.0,2.76,0.591
1.64,2.44,0.716
0.12,3.08,0.332
0.04,3.36,0.226
2.64,2.68,0.72
1.64,2.88,0.677
3.08,3.28,0.687
3.6,2.36,0.73
0.48,2.64,0.542
3.8,2.92,0.719
2.08,2.56,0.678
1.0,3.24,0.577
2.12,3.0,0.688
0.08,3.36,0.29
1.32,3.2,0.623
0.04,3.16,0.231
3.8,2.48,0.754
1.04,2.76,0.615
1.68,2.88,0.657
3.12,3.28,0.684
0.52,2.64,0.551
0.16,3.08,0.349
1.68,2.44,0.705
2.68,2.68,0.72
3.64,2.36,0.751
3.84,2.92,0.754
0.12,3.36,0.341
2.12,2.56,0.683
1.72,2.88,0.654
1.04,3.24,0.596
3.16,3.28,0.702
0.56,2.64,0.525
2.16,3.0,0.673
1.36,3.2,0.603
0.08,3.16,0.302
3.84,2.48,0.759
1.08,2.76,0.607
0.2,3.08,0.393
1.72,2.44,0.702
0.16,3.36,0.348
2.72,2.68,0.73
3.68,2.36,0.731
3.2,3.28,0.707
1.76,2.88,0.661
0.6,2.64,0.564
3.88,2.92,0.744
2.16,2.56,0.686
1.08,3.24,0.58
2.2,3.0,0.677
0.2,3.36,0.352
1.4,3.2,0.623
0.12,3.16,0.34
3.88,2.48,0.751
1.12,2.76,0.643
3.24,3.28,0.7
1.8,2.88,0.686
0.64,2.64,0.573
1.76,2.44,0.694
0.24,3.08,0.43
2.76,2.68,0.726
3.72,2.36,0.767
3.92,2.92,0.739
0.24,3.36,0.4
2.2,2.56,0.687
1.12,3.24,0.586
3.28,3.28,0.72
0.68,2.64,0.574
1.84,2.88,0.662
2.24,3.0,0.679
1.44,3.2,0.641
0.16,3.16,0.369
3.92,2.48,0.751
1.16,2.76,0.61
1.8,2.44,0.683
0.28,3.08,0.449
0.28,3.36,0.409
2.8,2.68,0.703
3.76,2.36,0.745
3.32,3.28,0.7
1.88,2.88,0.671
0.72,2.64,0.556
3.96,2.92,0.718
2.24,2.56,0.692
1.16,3.24,0.589
2.28,3.0,0.672
0.32,3.36,0.428
1.48,3.2,0.637
0.2,3.16,0.383
3.96,2.48,0.752
1.2,2.76,0.61
3.36,3.28,0.712
1.92,2.88,0.658
0.76,2.64,0.578
1.84,2.44,0.68
0.32,3.08,0.445
2.84,2.68,0.726
3.8,2.36,0.76
4.0,2.92,0.748
0.36,3.36,0.439
2.28,2.56,0.707
1.2,3.24,0.616
3.4,3.28,0.701
0.8,2.64,0.576
1.96,2.88,0.683
2.32,3.0,0.7
1.52,3.2,0.645
0.24,3.16,0.446
4.0,2.48,0.736
1.24,2.76,0.647
1.88,2.44,0.692
0.36,3.08,0.482
0.4,3.36,0.489
2.88,2.68,0.715
3.84,2.36,0.749
3.44,3.28,0.746
0.84,2.64,0.603
2.0,2.88,0.66
0.0,2.96,0.102
2.32,2.56,0.745
1.24,3.24,0.593
2.36,3.0,0.67
0.44,3.36,0.448
1.56,3.2,0.632
0.28,3.16,0.407
0.0,2.52,0.091
1.28,2.76,0.633
3.48,3.28,0.699
0.88,2.64,0.588
2.04,2.88,0.688
1.92,2.44,0.675
0.4,3.08,0.478
2.92,2.68,0.735
3.88,2.36,0.741
0.04,2.96,0.249
0.48,3.36,0.521
2.36,2.56,0.701
1.28,3.24,0.585
3.52,3.28,0.673
0.92,2.64,0.601
2.08,2.88,0.695
2.4,3.0,0.707
1.6,3.2,0.62
0.32,3.16,0.484
0.04,2.52,0.279
1.32,2.76,0.647
1.96,2.44,0.722
0.44,3.08,0.514
0.52,3.36,0.493
2.96,2.68,0.736
3.92,2.36,0.779
3.56,3.28,0.696
0.96,2.64,0.63
2.12,2.88,0.699
0.08,2.96,0.314
2.4,2.56,0.713
1.32,3.24,0.605
2.44,3.0,0.69
1.64,3.2,0.629
0.56,3.36,0.515
0.36,3.16,0.486
0.08,2.52,0.328
1.36,2.76,0.643
3.6,3.28,0.697
1.0,2.64,0.619
2.0,2.44,0.697
2.16,2.88,0.678
0.48,3.08,0.475
3.0,2.68,0.709
3.96,2.36,0.755
0.12,2.96,0.356
2.44,2.56,0.72
0.6,3.36,0.521
1.36,3.24,0.619
3.64,3.28,0.708
2.48,3.0,0.682
1.04,2.64,0.629
2.2,2.88,0.723
1.68,3.2,0.646
0.4,3.16,0.45
0.12,2.52,0.391
1.4,2.76,0.643
2.04,2.44,0.691
0.52,3.08,0.509
0.64,3.36,0.531
3.04,2.68,0.732
4.0,2.36,0.753
3.68,3.28,0.697
0.16,2.96,0.396
2.24,2.88,0.687
2.48,2.56,0.721
1.08,2.64,0.608
1.4,3.24,0.6
2.52,3.0,0.704
1.72,3.2,0.66
0.44,3.16,0.473
0.68,3.36,0.508
1.44,2.76,0.65
0.16,2.52,0.403
3.72,3.28,0.681
2.08,2.44,0.679
0.56,3.08,0.524
2.28,2.88,0.691
3.08,2.68,0.729
1.12,2.64,0.627
0.0,2.4,0.097
0.2,2.96,0.406
2.52,2.56,0.75
1.44,3.24,0.636
0.72,3.36,0.515
2.56,3.0,0.695
3.76,3.28,0.697
1.76,3.2,0.655
0.48,3.16,0.493
2.32,2.88,0.68
1.48,2.76,0.628
0.2,2.52,0.459
1.16,2.64,0.666
2.12,2.44,0.728
0.6,3.08,0.536
3.12,2.68,0.725
0.04,2.4,0.295
0.24,2.96,0.44
0.76,3.36,0.534
2.56,2.56,0.696
2.36,2.88,0.721
3.8,3.28,0.715
1.48,3.24,0.614
1.2,2.64,0.652
2.6,3.0,0.68
1.8,3.2,0.64
0.52,3.16,0.518
1.52,2.76,0.647
0.24,2.52,0.461
2.16,2.44,0.71
0.64,3.08,0.536
3.16,2.68,0.742
2.4,2.88,0.65
0.08,2.4,0.357
1.24,2.64,0.632
0.28,2.96,0.439
0.8,3.36,0.53
2.6,2.56,0.711
3.84,3.28,0.738
1.52,3.24,0.628
2.64,3.0,0.699
1.84,3.2,0.626
0.56,3.16,0.536
1.56,2.76,0.652
0.28,2.52,0.466
2.44,2.88,0.697
1.28,2.64,0.65
2.2,2.44,0.697
0.68,3.08,0.56
3.2,2.68,0.729
0.12,2.4,0.401
2.64,2.56,0.726
0.32,2.96,0.469
0.84,3.36,0.548
3.88,3.28,0.699
1.88,3.2,0.638
1.56,3.24,0.62
0.6,3.16,0.52
2.68,3.0,0.665
1.32,2.64,0.644
1.6,2.76,0.662
0.32,2.52,0.496
2.48,2.88,0.703
2.24,2.44,0.675
0.72,3.08,0.552
3.24,2.68,0.698
2.68,2.56,0.707
1.92,3.2,0.642
0.16,2.4,0.421
0.36,2.96,0.441
1.6,3.24,0.613
0.64,3.16,0.487
0.88,3.36,0.571
1.36,2.64,0.664
3.92,3.28,0.733
2.72,3.0,0.706
1.64,2.76,0.631
0.36,2.52,0.502
2.52,2.88,0.707
1.96,3.2,0.664
2.28,2.44,0.715
0.76,3.08,0.556
3.28,2.68,0.735
1.4,2.64,0.632
2.72,2.56,0.745
0.2,2.4,0.471
0.4,2.96,0.474
0.92,3.36,0.584
1.64,3.24,0.634
0.68,3.16,0.518
3.96,3.28,0.728
2.0,3.2,0.664
2.76,3.0,0.675
1.68,2.76,0.669
1.44,2.64,0.647
0.4,2.52,0.517
2.56,2.88,0.683
2.32,2.44,0.725
0.96,3.36,0.567
0.8,3.08,0.559
4.0,3.28,0.716
3.32,2.68,0.737
2.76,2.56,0.746
0.24,2.4,0.462
0.44,2.96,0.542
1.68,3.24,0.614
0.72,3.16,0.563
2.04,3.2,0.669
1.48,2.64,0.68
2.8,3.0,0.694
1.0,3.36,0.566
0.0,3.32,0.102
1.72,2.76,0.672
0.44,2.52,0.534
2.6,2.88,0.692
2.36,2.44,0.727
0.84,3.08,0.585
3.36,2.68,0.743
2.8,2.56,0.698
0.28,2.4,0.496
2.08,3.2,0.644
1.52,2.64,0.692
0.48,2.96,0.494
1.72,3.24,0.617
0.76,3.16,0.57
0.04,3.32,0.224
1.04,3.36,0.595
2.84,3.0,0.71
1.76,2.76,0.698
0.48,2.52,0.537
2.64,2.88,0.711
1.56,2.64,0.671
2.12,3.2,0.632
2.4,2.44,0.746
0.88,3.08,0.561
3.4,2.68,0.738
0.08,3.32,0.294
2.84,2.56,0.716
0.32,2.4,0.499
1.08,3.36,0.609
0.52,2.96,0.529
1.76,3.24,0.655
0.8,3.16,0.55
1.6,2.64,0.669
2.88,3.0,0.719
1.8,2.76,0.686
0.12,3.32,0.335
0.52,2.52,0.57
2.68,2.88,0.727
2.16,3.2,0.661
1.12,3.36,0.58
2.44,2.44,0.74
0.92,3.08,0.581
3.44,2.68,0.726
2.88,2.56,0.699
0.36,2.4,0.523
1.64,2.64,0.639
0.56,2.96,0.525
1.8,3.24,0.643
2.2,3.4,0.656
0.16,3.32,0.338
1.16,3.36,0.591
2.2,3.2,0.657
2.92,3.0,0.688
1.84,2.76,0.655
2.72,2.88,0.723
0.56,2.52,0.533
2.48,2.44,0.705
1.68,2.64,0.673
0.96,3.08,0.567
3.48,2.68,0.704
2.92,2.56,0.711
0.4,2.4,0.573
0.6,2.96,0.552
1.84,3.24,0.677
0.2,3.32,0.352
2.24,3.4,0.671
2.24,3.2,0.653
1.2,3.36,0.608
2.96,3.0,0.712
1.72,2.64,0.698
1.88,2.76,0.669
2.76,2.88,0.713
0.6,2.52,0.58
2.52,2.44,0.74
2.28,3.2,0.712
1.0,3.08,0.596
0.24,3.32,0.399
1.24,3.36,0.592
3.52,2.68,0.745
2.96,2.56,0.714
0.44,2.4,0.559
0.64,2.96,0.526
1.88,3.24,0.657
2.28,3.4,0.668
1.76,2.64,0.679
3.0,3.0,0.711
2.32,3.2,0.669
1.92,2.76,0.67
0.28,3.32,0.425
1.28,3.36,0.613
2.8,2.88,0.687
0.64,2.52,0.569
2.56,2.44,0.736
1.04,3.08,0.604
3.56,2.68,0.744
1.8,2.64,0.681
3.0,2.56,0.741
0.48,2.4,0.536
0.68,2.96,0.538
1.92,3.24,0.651
2.32,3.4,0.679
2.36,3.2,0.692
0.32,3.32,0.437
1.32,3.36,0.606
3.04,3.0,0.706
1.96,2.76,0.675
2.84,2.88,0.721
0.68,2.52,0.596
1.84,2.64,0.707
2.6,2.44,0.734
2.4,3.2,0.686
1.08,3.08,0.594
0.36,3.32,0.474
1.36,3.36,0.62
3.6,2.68,0.728
3.04,2.56,0.728
0.52,2.4,0.551
0.72,2.96,0.565
1.96,3.24,0.662
2.36,3.4,0.67
1.88,2.64,0.68
3.08,3.0,0.722
2.44,3.2,0.69
0.4,3.32,0.458
2.0,2.76,0.67
1.4,3.36,0.602
2.88,2.88,0.719
0.72,2.52,0.603
2.64,2.44,0.734
1.12,3.08,0.59
3.64,2.68,0.72
3.08,2.56,0.738
1.92,2.64,0.677
0.56,2.4,0.546
0.76,2.96,0.586
2.0,3.24,0.642
2.4,3.4,0.668
2.48,3.2,0.672
0.44,3.32,0.472
1.44,3.36,0.622
3.12,3.0,0.711
2.04,2.76,0.717
2.92,2.88,0.743
0.76,2.52,0.608
1.96,2.64,0.699
2.68,2.44,0.717
2.52,3.2,0.697
0.48,3.32,0.518
1.16,3.08,0.612
1.48,3.36,0.612
3.68,2.68,0.748
3.12,2.56,0.743
0.6,2.4,0.577
0.8,2.96,0.577
2.04,3.24,0.698
2.44,3.4,0.678
2.0,2.64,0.684
