,$\mu_h$,$\mu_x$,success_rate
3023,-1.68,3.52,0.108
3024,-1.68,3.6,0.085
3025,-1.68,3.68,0.099
3026,-1.68,3.76,0.102
3027,-1.68,3.84,0.105
3028,-1.68,3.92,0.085
3029,-1.68,4,0.103
3030,-1.6,-4,0.783
3031,-1.6,-3.92,0.792
3032,-1.6,-3.84,0.769
3033,-1.6,-3.76,0.76
3034,-1.6,-3.68,0.786
3035,-1.6,-3.6,0.776
3036,-1.6,-3.52,0.771
3037,-1.6,-3.44,0.776
3038,-1.6,-3.36,0.8
3039,-1.6,-3.28,0.776
3040,-1.6,-3.2,0.772
3041,-1.6,-3.12,0.801
3042,-1.6,-3.04,0.798
3043,-1.6,-2.96,0.796
3044,-1.6,-2.88,0.786
3045,-1.6,-2.8,0.803
3046,-1.6,-2.72,0.807
3047,-1.6,-2.64,0.801
3048,-1.6,-2.56,0.786
3049,-1.6,-2.48,0.791
3050,-1.6,-2.4,0.764
3051,-1.6,-2.32,0.796
3052,-1.6,-2.24,0.799
3053,-1.6,-2.16,0.789
3054,-1.6,-2.08,0.785
3055,-1.6,-2,0.769
3056,-1.6,-1.92,0.761
3057,-1.6,-1.84,0.756
3058,-1.6,-1.76,0.768
3059,-1.6,-1.68,0.772
3060,-1.6,-1.6,0.775
3061,-1.6,-1.52,0.741
3062,-1.6,-1.44,0.747
3063,-1.6,-1.36,0.726
3064,-1.6,-1.28,0.742
3065,-1.6,-1.2,0.742
3066,-1.6,-1.12,0.721
3067,-1.6,-1.04,0.732
3068,-1.6,-0.96,0.723
3069,-1.6,-0.88,0.696
3070,-1.6,-0.8,0.701
3071,-1.6,-0.72,0.68
3072,-1.6,-0.64,0.68
3073,-1.6,-0.56,0.652
3074,-1.6,-0.48,0.641
3075,-1.6,-0.4,0.659
3076,-1.6,-0.32,0.621
3077,-1.6,-0.24,0.622
3078,-1.6,-0.16,0.575
3079,-1.6,-0.08,0.602
3080,-1.6,0,0.523
3081,-1.6,0.08,0.549
3082,-1.6,0.16,0.536
3083,-1.6,0.24,0.507
3084,-1.6,0.32,0.499
3085,-1.6,0.4,0.487
3086,-1.6,0.48,0.425
3087,-1.6,0.56,0.394
3088,-1.6,0.64,0.372
3089,-1.6,0.72,0.385
3090,-1.6,0.8,0.344
3091,-1.6,0.88,0.305
3092,-1.6,0.96,0.327
3093,-1.6,1.04,0.275
3094,-1.6,1.12,0.261
3095,-1.6,1.2,0.24
3096,-1.6,1.28,0.249
3097,-1.6,1.36,0.252
3098,-1.6,1.44,0.226
3099,-1.6,1.52,0.199
3100,-1.6,1.6,0.18
3101,-1.6,1.68,0.168
3102,-1.6,1.76,0.181
3103,-1.6,1.84,0.17
3104,-1.6,1.92,0.156
3105,-1.6,2,0.16
3106,-1.6,2.08,0.168
3107,-1.6,2.16,0.147
3108,-1.6,2.24,0.151
3109,-1.6,2.32,0.128
3110,-1.6,2.4,0.115
3111,-1.6,2.48,0.137
3112,-1.6,2.56,0.105
3113,-1.6,2.64,0.103
3114,-1.6,2.72,0.12
3115,-1.6,2.8,0.099
3116,-1.6,2.88,0.126
3117,-1.6,2.96,0.1
3118,-1.6,3.04,0.109
3119,-1.6,3.12,0.1
3120,-1.6,3.2,0.11
3121,-1.6,3.28,0.119
3122,-1.6,3.36,0.109
3123,-1.6,3.44,0.116
3124,-1.6,3.52,0.098
3125,-1.6,3.6,0.107
3126,-1.6,3.68,0.105
3127,-1.6,3.76,0.099
3128,-1.6,3.84,0.103
3129,-1.6,3.92,0.105
3130,-1.6,4,0.093
3131,-1.52,-4,0.774
3132,-1.52,-3.92,0.761
3133,-1.52,-3.84,0.753
3134,-1.52,-3.76,0.747
3135,-1.52,-3.68,0.78
3136,-1.52,-3.6,0.796
3137,-1.52,-3.52,0.808
3138,-1.52,-3.44,0.76
3139,-1.52,-3.36,0.768
3140,-1.52,-3.28,0.774
3141,-1.52,-3.2,0.769
3142,-1.52,-3.12,0.788
3143,-1.52,-3.04,0.789
3144,-1.52,-2.96,0.789
3145,-1.52,-2.88,0.814
3146,-1.52,-2.8,0.799
3147,-1.52,-2.72,0.779
3148,-1.52,-2.64,0.788
3149,-1.52,-2.56,0.764
3150,-1.52,-2.48,0.792
3151,-1.52,-2.4,0.803
3152,-1.52,-2.32,0.766
3153,-1.52,-2.24,0.768
3154,-1.52,-2.16,0.786
3155,-1.52,-2.08,0.776
3156,-1.52,-2,0.774
3157,-1.52,-1.92,0.777
3158,-1.52,-1.84,0.766
3159,-1.52,-1.76,0.782
3160,-1.52,-1.68,0.786
3161,-1.52,-1.6,0.775
3162,-1.52,-1.52,0.767
3163,-1.52,-1.44,0.761
3164,-1.52,-1.36,0.737
3165,-1.52,-1.28,0.74
3166,-1.52,-1.2,0.736
3167,-1.52,-1.12,0.75
3168,-1.52,-1.04,0.721
3169,-1.52,-0.96,0.699
3170,-1.52,-0.88,0.69
3171,-1.52,-0.8,0.701
3172,-1.52,-0.72,0.664
3173,-1.52,-0.64,0.709
3174,-1.52,-0.56,0.687
3175,-1.52,-0.48,0.663
3176,-1.52,-0.4,0.658
3177,-1.52,-0.32,0.647
3178,-1.52,-0.24,0.618
3179,-1.52,-0.16,0.607
3180,-1.52,-0.08,0.617
3181,-1.52,0,0.592
3182,-1.52,0.08,0.576
3183,-1.52,0.16,0.528
3184,-1.52,0.24,0.515
3185,-1.52,0.32,0.504
3186,-1.52,0.4,0.459
3187,-1.52,0.48,0.483
3188,-1.52,0.56,0.407
3189,-1.52,0.64,0.412
3190,-1.52,0.72,0.392
3191,-1.52,0.8,0.394
3192,-1.52,0.88,0.362
3193,-1.52,0.96,0.34
3194,-1.52,1.04,0.334
3195,-1.52,1.12,0.293
3196,-1.52,1.2,0.276
3197,-1.52,1.28,0.237
3198,-1.52,1.36,0.225
3199,-1.52,1.44,0.212
3200,-1.52,1.52,0.216
3201,-1.52,1.6,0.216
3202,-1.52,1.68,0.208
3203,-1.52,1.76,0.203
3204,-1.52,1.84,0.189
3205,-1.52,1.92,0.166
3206,-1.52,2,0.175
3207,-1.52,2.08,0.138
3208,-1.52,2.16,0.146
3209,-1.52,2.24,0.148
3210,-1.52,2.32,0.15
3211,-1.52,2.4,0.131
3212,-1.52,2.48,0.144
3213,-1.52,2.56,0.127
3214,-1.52,2.64,0.125
3215,-1.52,2.72,0.13
3216,-1.52,2.8,0.105
3217,-1.52,2.88,0.108
3218,-1.52,2.96,0.109
3219,-1.52,3.04,0.111
3220,-1.52,3.12,0.113
3221,-1.52,3.2,0.112
3222,-1.52,3.28,0.105
3223,-1.52,3.36,0.118
3224,-1.52,3.44,0.097
3225,-1.52,3.52,0.101
3226,-1.52,3.6,0.102
3227,-1.52,3.68,0.11
3228,-1.52,3.76,0.105
3229,-1.52,3.84,0.089
3230,-1.52,3.92,0.107
3231,-1.52,4,0.105
3232,-1.44,-4,0.772
3233,-1.44,-3.92,0.761
3234,-1.44,-3.84,0.77
3235,-1.44,-3.76,0.76
3236,-1.44,-3.68,0.764
3237,-1.44,-3.6,0.768
3238,-1.44,-3.52,0.801
3239,-1.44,-3.44,0.774
3240,-1.44,-3.36,0.792
3241,-1.44,-3.28,0.782
3242,-1.44,-3.2,0.772
3243,-1.44,-3.12,0.783
3244,-1.44,-3.04,0.793
3245,-1.44,-2.96,0.794
3246,-1.44,-2.88,0.788
3247,-1.44,-2.8,0.774
3248,-1.44,-2.72,0.8
3249,-1.44,-2.64,0.8
3250,-1.44,-2.56,0.796
3251,-1.44,-2.48,0.798
3252,-1.44,-2.4,0.788
3253,-1.44,-2.32,0.778
3254,-1.44,-2.24,0.786
3255,-1.44,-2.16,0.803
3256,-1.44,-2.08,0.776
3257,-1.44,-2,0.779
3258,-1.44,-1.92,0.772
3259,-1.44,-1.84,0.783
3260,-1.44,-1.76,0.784
3261,-1.44,-1.68,0.748
3262,-1.44,-1.6,0.744
3263,-1.44,-1.52,0.752
3264,-1.44,-1.44,0.741
3265,-1.44,-1.36,0.755
3266,-1.44,-1.28,0.753
3267,-1.44,-1.2,0.746
3268,-1.44,-1.12,0.732
3269,-1.44,-1.04,0.773
3270,-1.44,-0.96,0.722
3271,-1.44,-0.88,0.726
3272,-1.44,-0.8,0.715
3273,-1.44,-0.72,0.685
3274,-1.44,-0.64,0.685
3275,-1.44,-0.56,0.667
3276,-1.44,-0.48,0.675
3277,-1.44,-0.4,0.662
3278,-1.44,-0.32,0.63
3279,-1.44,-0.24,0.623
3280,-1.44,-0.16,0.627
3281,-1.44,-0.08,0.609
3282,-1.44,0,0.591
3283,-1.44,0.08,0.589
3284,-1.44,0.16,0.549
3285,-1.44,0.24,0.536
3286,-1.44,0.32,0.496
3287,-1.44,0.4,0.501
3288,-1.44,0.48,0.485
3289,-1.44,0.56,0.46
3290,-1.44,0.64,0.428
3291,-1.44,0.72,0.375
3292,-1.44,0.8,0.385
3293,-1.44,0.88,0.352
3294,-1.44,0.96,0.362
3295,-1.44,1.04,0.324
3296,-1.44,1.12,0.302
3297,-1.44,1.2,0.298
3298,-1.44,1.28,0.255
3299,-1.44,1.36,0.242
3300,-1.44,1.44,0.267
3301,-1.44,1.52,0.232
3302,-1.44,1.6,0.211
3303,-1.44,1.68,0.198
3304,-1.44,1.76,0.201
3305,-1.44,1.84,0.188
3306,-1.44,1.92,0.186
3307,-1.44,2,0.164
3308,-1.44,2.08,0.145
3309,-1.44,2.16,0.151
3310,-1.44,2.24,0.136
3311,-1.44,2.32,0.142
3312,-1.44,2.4,0.123
3313,-1.44,2.48,0.134
3314,-1.44,2.56,0.134
3315,-1.44,2.64,0.13
3316,-1.44,2.72,0.125
3317,-1.44,2.8,0.125
3318,-1.44,2.88,0.12
3319,-1.44,2.96,0.103
3320,-1.44,3.04,0.113
3321,-1.44,3.12,0.113
3322,-1.44,3.2,0.105
3323,-1.44,3.28,0.098
3324,-1.44,3.36,0.115
3325,-1.44,3.44,0.102
3326,-1.44,3.52,0.094
3327,-1.44,3.6,0.113
3328,-1.44,3.68,0.107
3329,-1.44,3.76,0.11
3330,-1.44,3.84,0.111
3331,-1.44,3.92,0.12
3332,-1.44,4,0.096
3333,-1.36,-4,0.77
3334,-1.36,-3.92,0.761
3335,-1.36,-3.84,0.746
3336,-1.36,-3.76,0.76
3337,-1.36,-3.68,0.779
3338,-1.36,-3.6,0.771
3339,-1.36,-3.52,0.746
3340,-1.36,-3.44,0.791
3341,-1.36,-3.36,0.788
3342,-1.36,-3.28,0.772
3343,-1.36,-3.2,0.784
3344,-1.36,-3.12,0.788
3345,-1.36,-3.04,0.798
3346,-1.36,-2.96,0.779
3347,-1.36,-2.88,0.804
3348,-1.36,-2.8,0.79
3349,-1.36,-2.72,0.788
3350,-1.36,-2.64,0.801
3351,-1.36,-2.56,0.809
3352,-1.36,-2.48,0.813
3353,-1.36,-2.4,0.774
3354,-1.36,-2.32,0.775
3355,-1.36,-2.24,0.792
3356,-1.36,-2.16,0.772
3357,-1.36,-2.08,0.793
3358,-1.36,-2,0.788
3359,-1.36,-1.92,0.773
3360,-1.36,-1.84,0.772
3361,-1.36,-1.76,0.774
3362,-1.36,-1.68,0.778
3363,-1.36,-1.6,0.753
3364,-1.36,-1.52,0.774
3365,-1.36,-1.44,0.76
3366,-1.36,-1.36,0.742
3367,-1.36,-1.28,0.755
3368,-1.36,-1.2,0.759
3369,-1.36,-1.12,0.769
3370,-1.36,-1.04,0.744
3371,-1.36,-0.96,0.736
3372,-1.36,-0.88,0.736
3373,-1.36,-0.8,0.687
3374,-1.36,-0.72,0.686
3375,-1.36,-0.64,0.681
3376,-1.36,-0.56,0.683
3377,-1.36,-0.48,0.677
3378,-1.36,-0.4,0.688
3379,-1.36,-0.32,0.667
3380,-1.36,-0.24,0.671
3381,-1.36,-0.16,0.629
3382,-1.36,-0.08,0.621
3383,-1.36,0,0.591
3384,-1.36,0.08,0.573
3385,-1.36,0.16,0.576
3386,-1.36,0.24,0.546
3387,-1.36,0.32,0.545
3388,-1.36,0.4,0.515
3389,-1.36,0.48,0.501
3390,-1.36,0.56,0.483
3391,-1.36,0.64,0.454
3392,-1.36,0.72,0.457
3393,-1.36,0.8,0.401
3394,-1.36,0.88,0.414
3395,-1.36,0.96,0.37
3396,-1.36,1.04,0.339
3397,-1.36,1.12,0.339
3398,-1.36,1.2,0.314
3399,-1.36,1.28,0.275
3400,-1.36,1.36,0.264
3401,-1.36,1.44,0.273
3402,-1.36,1.52,0.235
3403,-1.36,1.6,0.236
3404,-1.36,1.68,0.206
3405,-1.36,1.76,0.212
3406,-1.36,1.84,0.194
3407,-1.36,1.92,0.184
3408,-1.36,2,0.177
3409,-1.36,2.08,0.182
3410,-1.36,2.16,0.173
3411,-1.36,2.24,0.156
3412,-1.36,2.32,0.157
3413,-1.36,2.4,0.152
3414,-1.36,2.48,0.143
3415,-1.36,2.56,0.136
3416,-1.36,2.64,0.12
3417,-1.36,2.72,0.114
3418,-1.36,2.8,0.104
3419,-1.36,2.88,0.109
3420,-1.36,2.96,0.113
3421,-1.36,3.04,0.122
3422,-1.36,3.12,0.12
3423,-1.36,3.2,0.107
3424,-1.36,3.28,0.098
3425,-1.36,3.36,0.113
3426,-1.36,3.44,0.102
3427,-1.36,3.52,0.117
3428,-1.36,3.6,0.094
3429,-1.36,3.68,0.114
3430,-1.36,3.76,0.12
3431,-1.36,3.84,0.114
3432,-1.36,3.92,0.11
3433,-1.36,4,0.119
3434,-1.28,-4,0.742
3435,-1.28,-3.92,0.775
3436,-1.28,-3.84,0.725
3437,-1.28,-3.76,0.748
3438,-1.28,-3.68,0.764
3439,-1.28,-3.6,0.752
3440,-1.28,-3.52,0.782
3441,-1.28,-3.44,0.759
3442,-1.28,-3.36,0.772
3443,-1.28,-3.28,0.78
3444,-1.28,-3.2,0.781
3445,-1.28,-3.12,0.791
3446,-1.28,-3.04,0.776
3447,-1.28,-2.96,0.79
3448,-1.28,-2.88,0.782
3449,-1.28,-2.8,0.783
3450,-1.28,-2.72,0.789
3451,-1.28,-2.64,0.775
3452,-1.28,-2.56,0.78
3453,-1.28,-2.48,0.802
3454,-1.28,-2.4,0.821
3455,-1.28,-2.32,0.772
3456,-1.28,-2.24,0.782
3457,-1.28,-2.16,0.784
3458,-1.28,-2.08,0.803
3459,-1.28,-2,0.786
3460,-1.28,-1.92,0.793
3461,-1.28,-1.84,0.784
3462,-1.28,-1.76,0.774
3463,-1.28,-1.68,0.78
3464,-1.28,-1.6,0.759
3465,-1.28,-1.52,0.758
3466,-1.28,-1.44,0.768
3467,-1.28,-1.36,0.777
3468,-1.28,-1.28,0.753
3469,-1.28,-1.2,0.76
3470,-1.28,-1.12,0.753
3471,-1.28,-1.04,0.772
3472,-1.28,-0.96,0.736
3473,-1.28,-0.88,0.731
3474,-1.28,-0.8,0.749
3475,-1.28,-0.72,0.696
3476,-1.28,-0.64,0.737
3477,-1.28,-0.56,0.68
3478,-1.28,-0.48,0.716
3479,-1.28,-0.4,0.678
3480,-1.28,-0.32,0.677
3481,-1.28,-0.24,0.678
3482,-1.28,-0.16,0.637
3483,-1.28,-0.08,0.649
3484,-1.28,0,0.634
3485,-1.28,0.08,0.633
3486,-1.28,0.16,0.584
3487,-1.28,0.24,0.591
3488,-1.28,0.32,0.575
3489,-1.28,0.4,0.553
3490,-1.28,0.48,0.531
3491,-1.28,0.56,0.499
3492,-1.28,0.64,0.475
3493,-1.28,0.72,0.44
3494,-1.28,0.8,0.429
3495,-1.28,0.88,0.417
3496,-1.28,0.96,0.392
3497,-1.28,1.04,0.38
3498,-1.28,1.12,0.352
3499,-1.28,1.2,0.326
3500,-1.28,1.28,0.3
3501,-1.28,1.36,0.294
3502,-1.28,1.44,0.272
3503,-1.28,1.52,0.27
3504,-1.28,1.6,0.233
3505,-1.28,1.68,0.229
3506,-1.28,1.76,0.229
3507,-1.28,1.84,0.186
3508,-1.28,1.92,0.198
3509,-1.28,2,0.189
3510,-1.28,2.08,0.18
3511,-1.28,2.16,0.182
3512,-1.28,2.24,0.156
3513,-1.28,2.32,0.169
3514,-1.28,2.4,0.143
3515,-1.28,2.48,0.138
3516,-1.28,2.56,0.152
3517,-1.28,2.64,0.145
3518,-1.28,2.72,0.121
3519,-1.28,2.8,0.104
3520,-1.28,2.88,0.126
3521,-1.28,2.96,0.105
3522,-1.28,3.04,0.127
3523,-1.28,3.12,0.127
3524,-1.28,3.2,0.111
3525,-1.28,3.28,0.118
3526,-1.28,3.36,0.115
3527,-1.28,3.44,0.108
3528,-1.28,3.52,0.117
3529,-1.28,3.6,0.091
3530,-1.28,3.68,0.098
3531,-1.28,3.76,0.108
3532,-1.28,3.84,0.104
3533,-1.28,3.92,0.109
3534,-1.28,4,0.105
3535,-1.2,-4,0.743
3536,-1.2,-3.92,0.756
3537,-1.2,-3.84,0.756
3538,-1.2,-3.76,0.744
3539,-1.2,-3.68,0.764
3540,-1.2,-3.6,0.767
3541,-1.2,-3.52,0.771
3542,-1.2,-3.44,0.77
3543,-1.2,-3.36,0.766
3544,-1.2,-3.28,0.779
3545,-1.2,-3.2,0.783
3546,-1.2,-3.12,0.781
3547,-1.2,-3.04,0.794
3548,-1.2,-2.96,0.786
3549,-1.2,-2.88,0.797
3550,-1.2,-2.8,0.797
3551,-1.2,-2.72,0.791
3552,-1.2,-2.64,0.767
3553,-1.2,-2.56,0.793
3554,-1.2,-2.48,0.803
3555,-1.2,-2.4,0.784
3556,-1.2,-2.32,0.8
3557,-1.2,-2.24,0.801
3558,-1.2,-2.16,0.783
3559,-1.2,-2.08,0.795
3560,-1.2,-2,0.789
3561,-1.2,-1.92,0.784
3562,-1.2,-1.84,0.776
3563,-1.2,-1.76,0.769
3564,-1.2,-1.68,0.766
3565,-1.2,-1.6,0.799
3566,-1.2,-1.52,0.766
3567,-1.2,-1.44,0.759
3568,-1.2,-1.36,0.778
3569,-1.2,-1.28,0.748
3570,-1.2,-1.2,0.747
3571,-1.2,-1.12,0.716
3572,-1.2,-1.04,0.748
3573,-1.2,-0.96,0.739
3574,-1.2,-0.88,0.727
3575,-1.2,-0.8,0.731
3576,-1.2,-0.72,0.724
3577,-1.2,-0.64,0.714
3578,-1.2,-0.56,0.707
3579,-1.2,-0.48,0.682
3580,-1.2,-0.4,0.719
3581,-1.2,-0.32,0.67
3582,-1.2,-0.24,0.669
3583,-1.2,-0.16,0.665
3584,-1.2,-0.08,0.646
3585,-1.2,0,0.631
3586,-1.2,0.08,0.63
3587,-1.2,0.16,0.601
3588,-1.2,0.24,0.589
3589,-1.2,0.32,0.569
3590,-1.2,0.4,0.547
3591,-1.2,0.48,0.538
3592,-1.2,0.56,0.514
3593,-1.2,0.64,0.523
3594,-1.2,0.72,0.485
3595,-1.2,0.8,0.456
3596,-1.2,0.88,0.456
3597,-1.2,0.96,0.42
3598,-1.2,1.04,0.379
3599,-1.2,1.12,0.366
3600,-1.2,1.2,0.369
3601,-1.2,1.28,0.33
3602,-1.2,1.36,0.309
3603,-1.2,1.44,0.278
3604,-1.2,1.52,0.26
3605,-1.2,1.6,0.28
3606,-1.2,1.68,0.255
3607,-1.2,1.76,0.234
3608,-1.2,1.84,0.212
3609,-1.2,1.92,0.199
3610,-1.2,2,0.214
3611,-1.2,2.08,0.182
3612,-1.2,2.16,0.197
3613,-1.2,2.24,0.159
3614,-1.2,2.32,0.181
3615,-1.2,2.4,0.165
3616,-1.2,2.48,0.14
3617,-1.2,2.56,0.138
3618,-1.2,2.64,0.164
3619,-1.2,2.72,0.14
3620,-1.2,2.8,0.129
3621,-1.2,2.88,0.135
3622,-1.2,2.96,0.138
3623,-1.2,3.04,0.13
3624,-1.2,3.12,0.106
3625,-1.2,3.2,0.1
3626,-1.2,3.28,0.111
3627,-1.2,3.36,0.127
3628,-1.2,3.44,0.128
3629,-1.2,3.52,0.108
3630,-1.2,3.6,0.091
3631,-1.2,3.68,0.112
3632,-1.2,3.76,0.111
3633,-1.2,3.84,0.093
3634,-1.2,3.92,0.103
3635,-1.2,4,0.104
3636,-1.12,-4,0.746
3637,-1.12,-3.92,0.745
3638,-1.12,-3.84,0.763
3639,-1.12,-3.76,0.748
3640,-1.12,-3.68,0.767
3641,-1.12,-3.6,0.733
3642,-1.12,-3.52,0.783
3643,-1.12,-3.44,0.79
3644,-1.12,-3.36,0.764
3645,-1.12,-3.28,0.797
3646,-1.12,-3.2,0.786
3647,-1.12,-3.12,0.798
3648,-1.12,-3.04,0.795
3649,-1.12,-2.96,0.8
3650,-1.12,-2.88,0.807
3651,-1.12,-2.8,0.788
3652,-1.12,-2.72,0.78
3653,-1.12,-2.64,0.799
3654,-1.12,-2.56,0.771
3655,-1.12,-2.48,0.768
3656,-1.12,-2.4,0.782
3657,-1.12,-2.32,0.758
3658,-1.12,-2.24,0.81
3659,-1.12,-2.16,0.783
3660,-1.12,-2.08,0.771
3661,-1.12,-2,0.795
3662,-1.12,-1.92,0.765
3663,-1.12,-1.84,0.76
3664,-1.12,-1.76,0.781
3665,-1.12,-1.68,0.783
3666,-1.12,-1.6,0.765
3667,-1.12,-1.52,0.774
3668,-1.12,-1.44,0.753
3669,-1.12,-1.36,0.757
3670,-1.12,-1.28,0.767
3671,-1.12,-1.2,0.755
3672,-1.12,-1.12,0.752
3673,-1.12,-1.04,0.753
3674,-1.12,-0.96,0.749
3675,-1.12,-0.88,0.718
3676,-1.12,-0.8,0.758
3677,-1.12,-0.72,0.736
3678,-1.12,-0.64,0.73
3679,-1.12,-0.56,0.743
3680,-1.12,-0.48,0.714
3681,-1.12,-0.4,0.689
3682,-1.12,-0.32,0.685
3683,-1.12,-0.24,0.669
3684,-1.12,-0.16,0.654
3685,-1.12,-0.08,0.692
3686,-1.12,0,0.641
3687,-1.12,0.08,0.635
3688,-1.12,0.16,0.628
3689,-1.12,0.24,0.619
3690,-1.12,0.32,0.583
3691,-1.12,0.4,0.596
3692,-1.12,0.48,0.568
3693,-1.12,0.56,0.569
3694,-1.12,0.64,0.523
3695,-1.12,0.72,0.506
3696,-1.12,0.8,0.489
3697,-1.12,0.88,0.455
3698,-1.12,0.96,0.439
3699,-1.12,1.04,0.418
3700,-1.12,1.12,0.409
3701,-1.12,1.2,0.325
3702,-1.12,1.28,0.361
3703,-1.12,1.36,0.3
3704,-1.12,1.44,0.302
3705,-1.12,1.52,0.275
3706,-1.12,1.6,0.282
3707,-1.12,1.68,0.241
3708,-1.12,1.76,0.225
3709,-1.12,1.84,0.213
3710,-1.12,1.92,0.226
3711,-1.12,2,0.194
3712,-1.12,2.08,0.173
3713,-1.12,2.16,0.176
3714,-1.12,2.24,0.177
3715,-1.12,2.32,0.178
3716,-1.12,2.4,0.169
3717,-1.12,2.48,0.152
3718,-1.12,2.56,0.153
3719,-1.12,2.64,0.125
3720,-1.12,2.72,0.157
3721,-1.12,2.8,0.128
3722,-1.12,2.88,0.122
3723,-1.12,2.96,0.12
3724,-1.12,3.04,0.142
3725,-1.12,3.12,0.111
3726,-1.12,3.2,0.111
3727,-1.12,3.28,0.118
3728,-1.12,3.36,0.12
3729,-1.12,3.44,0.123
3730,-1.12,3.52,0.116
3731,-1.12,3.6,0.122
3732,-1.12,3.68,0.092
3733,-1.12,3.76,0.107
3734,-1.12,3.84,0.118
3735,-1.12,3.92,0.107
3736,-1.12,4,0.099
3737,-1.04,-4,0.748
3738,-1.04,-3.92,0.712
3739,-1.04,-3.84,0.744
3740,-1.04,-3.76,0.755
3741,-1.04,-3.68,0.746
3742,-1.04,-3.6,0.76
3743,-1.04,-3.52,0.782
3744,-1.04,-3.44,0.775
3745,-1.04,-3.36,0.757
3746,-1.04,-3.28,0.769
3747,-1.04,-3.2,0.765
3748,-1.04,-3.12,0.802
3749,-1.04,-3.04,0.761
3750,-1.04,-2.96,0.791
3751,-1.04,-2.88,0.791
3752,-1.04,-2.8,0.794
3753,-1.04,-2.72,0.788
3754,-1.04,-2.64,0.789
3755,-1.04,-2.56,0.774
3756,-1.04,-2.48,0.784
3757,-1.04,-2.4,0.785
3758,-1.04,-2.32,0.808
3759,-1.04,-2.24,0.788
3760,-1.04,-2.16,0.79
3761,-1.04,-2.08,0.784
3762,-1.04,-2,0.778
3763,-1.04,-1.92,0.776
3764,-1.04,-1.84,0.798
3765,-1.04,-1.76,0.796
3766,-1.04,-1.68,0.773
3767,-1.04,-1.6,0.775
3768,-1.04,-1.52,0.774
3769,-1.04,-1.44,0.783
3770,-1.04,-1.36,0.781
3771,-1.04,-1.28,0.766
3772,-1.04,-1.2,0.76
3773,-1.04,-1.12,0.788
3774,-1.04,-1.04,0.75
3775,-1.04,-0.96,0.761
3776,-1.04,-0.88,0.775
3777,-1.04,-0.8,0.74
3778,-1.04,-0.72,0.743
3779,-1.04,-0.64,0.73
3780,-1.04,-0.56,0.705
3781,-1.04,-0.48,0.702
3782,-1.04,-0.4,0.706
3783,-1.04,-0.32,0.686
3784,-1.04,-0.24,0.7
3785,-1.04,-0.16,0.694
3786,-1.04,-0.08,0.672
3787,-1.04,0,0.675
3788,-1.04,0.08,0.688
3789,-1.04,0.16,0.642
3790,-1.04,0.24,0.62
3791,-1.04,0.32,0.585
3792,-1.04,0.4,0.58
3793,-1.04,0.48,0.561
3794,-1.04,0.56,0.592
3795,-1.04,0.64,0.548
3796,-1.04,0.72,0.527
3797,-1.04,0.8,0.483
3798,-1.04,0.88,0.461
3799,-1.04,0.96,0.472
3800,-1.04,1.04,0.429
3801,-1.04,1.12,0.402
3802,-1.04,1.2,0.375
3803,-1.04,1.28,0.382
3804,-1.04,1.36,0.35
3805,-1.04,1.44,0.327
3806,-1.04,1.52,0.32
3807,-1.04,1.6,0.286
3808,-1.04,1.68,0.295
3809,-1.04,1.76,0.224
3810,-1.04,1.84,0.252
3811,-1.04,1.92,0.219
3812,-1.04,2,0.225
3813,-1.04,2.08,0.218
3814,-1.04,2.16,0.186
3815,-1.04,2.24,0.191
3816,-1.04,2.32,0.169
3817,-1.04,2.4,0.176
3818,-1.04,2.48,0.182
3819,-1.04,2.56,0.161
3820,-1.04,2.64,0.142
3821,-1.04,2.72,0.159
3822,-1.04,2.8,0.135
3823,-1.04,2.88,0.134
3824,-1.04,2.96,0.123
3825,-1.04,3.04,0.128
3826,-1.04,3.12,0.117
3827,-1.04,3.2,0.125
3828,-1.04,3.28,0.122
3829,-1.04,3.36,0.125
3830,-1.04,3.44,0.112
3831,-1.04,3.52,0.101
3832,-1.04,3.6,0.109
3833,-1.04,3.68,0.1
3834,-1.04,3.76,0.089
3835,-1.04,3.84,0.093
3836,-1.04,3.92,0.104
3837,-1.04,4,0.107
3838,-0.96,-4,0.714
3839,-0.96,-3.92,0.725
3840,-0.96,-3.84,0.735
3841,-0.96,-3.76,0.748
3842,-0.96,-3.68,0.749
3843,-0.96,-3.6,0.767
3844,-0.96,-3.52,0.741
3845,-0.96,-3.44,0.778
3846,-0.96,-3.36,0.769
3847,-0.96,-3.28,0.747
3848,-0.96,-3.2,0.766
3849,-0.96,-3.12,0.797
3850,-0.96,-3.04,0.792
3851,-0.96,-2.96,0.794
3852,-0.96,-2.88,0.772
3853,-0.96,-2.8,0.796
3854,-0.96,-2.72,0.783
3855,-0.96,-2.64,0.789
3856,-0.96,-2.56,0.778
3857,-0.96,-2.48,0.795
3858,-0.96,-2.4,0.783
3859,-0.96,-2.32,0.798
3860,-0.96,-2.24,0.802
3861,-0.96,-2.16,0.789
3862,-0.96,-2.08,0.796
3863,-0.96,-2,0.789
3864,-0.96,-1.92,0.78
3865,-0.96,-1.84,0.808
3866,-0.96,-1.76,0.771
3867,-0.96,-1.68,0.771
3868,-0.96,-1.6,0.76
3869,-0.96,-1.52,0.789
3870,-0.96,-1.44,0.779
3871,-0.96,-1.36,0.785
3872,-0.96,-1.28,0.745
3873,-0.96,-1.2,0.77
