,$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
9053,6.4,11.4,-1.1,3.9,0.381
9054,6.4,11.4,-1.0,4.0,0.425
9055,6.4,11.4,-0.9,4.1,0.449
9056,6.4,11.4,-0.8,4.2,0.491
9057,6.4,11.4,-0.7,4.3,0.5
9058,6.4,11.4,-0.6,4.4,0.537
9059,6.4,11.4,-0.5,4.5,0.564
9060,6.4,11.4,-0.4,4.6,0.579
9061,6.4,11.4,-0.3,4.7,0.589
9062,6.4,11.4,-0.2,4.8,0.585
9063,6.4,11.4,-0.1,4.9,0.615
9064,6.4,11.4,0.0,5.0,0.623
9065,6.4,11.4,0.1,5.1,0.648
9066,6.4,11.4,0.2,5.2,0.604
9067,6.4,11.4,0.3,5.3,0.64
9068,6.4,11.4,0.4,5.4,0.654
